Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6028.494    -6063.652       35.158   306.3
0.2000        -6029.603    -6064.423       34.820   303.4
0.4000        -6031.434    -6066.949       35.515   309.4
0.6000        -6030.978    -6066.106       35.129   306.0
0.8000        -6029.167    -6065.194       36.027   313.9
1.0000        -6028.501    -6064.649       36.148   314.9
1.2000        -6028.111    -6063.042       34.931   304.3
1.4000        -6028.164    -6064.282       36.118   314.7
1.6000        -6029.397    -6064.769       35.372   308.2
1.8000        -6029.961    -6065.882       35.921   312.9
2.0000        -6029.467    -6067.505       38.038   331.4
2.2000        -6029.580    -6065.873       36.293   316.2
2.4000        -6029.153    -6065.340       36.187   315.3
2.6000        -6028.765    -6065.053       36.288   316.1
2.8000        -6030.213    -6065.371       35.158   306.3
3.0000        -6029.035    -6064.183       35.148   306.2
3.2000        -6028.302    -6064.816       36.514   318.1
3.4000        -6027.348    -6063.963       36.615   319.0
3.6000        -6028.555    -6065.093       36.539   318.3
3.8000        -6029.038    -6064.763       35.725   311.2
4.0000        -6027.205    -6063.507       36.302   316.3
4.2000        -6026.111    -6062.989       36.878   321.3
4.4000        -6027.519    -6064.049       36.530   318.2
4.6000        -6028.893    -6064.451       35.558   309.8
4.8000        -6028.530    -6063.321       34.791   303.1
5.0000        -6027.146    -6064.231       37.085   323.1
5.2000        -6025.971    -6062.688       36.717   319.9
5.4000        -6028.563    -6065.002       36.439   317.5
5.6000        -6028.497    -6064.848       36.350   316.7
5.8000        -6029.566    -6065.096       35.530   309.5
6.0000        -6029.207    -6064.178       34.971   304.7
6.2000        -6028.594    -6065.752       37.158   323.7
6.4000        -6027.190    -6065.183       37.993   331.0
6.6000        -6027.606    -6064.119       36.513   318.1
6.8000        -6029.989    -6064.734       34.746   302.7
7.0000        -6030.353    -6065.323       34.970   304.7
7.2000        -6030.301    -6066.208       35.907   312.8
7.4000        -6031.688    -6068.013       36.325   316.5
7.6000        -6033.212    -6067.737       34.525   300.8
