Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6101.336    -6101.336        0.000     0.0
2.5000        -6028.044    -6062.826       34.782   303.0
5.0000        -6027.268    -6062.801       35.533   309.6
7.5000        -6026.994    -6061.722       34.729   302.6
10.0000       -6027.740    -6061.909       34.169   297.7
12.5000       -6027.879    -6062.893       35.014   305.0
15.0000       -6028.242    -6063.706       35.464   309.0
17.5000       -6028.141    -6063.816       35.675   310.8
20.0000       -6028.305    -6064.171       35.866   312.5
22.5000       -6027.659    -6060.944       33.284   290.0
25.0000       -6028.331    -6063.626       35.295   307.5
27.5000       -6028.532    -6064.321       35.788   311.8
30.0000       -6028.975    -6064.623       35.648   310.6
32.5000       -6027.775    -6061.725       33.950   295.8
35.0000       -6028.282    -6062.763       34.481   300.4
37.5000       -6028.923    -6062.607       33.683   293.5
40.0000       -6028.409    -6063.104       34.695   302.3
42.5000       -6028.301    -6063.064       34.763   302.9
45.0000       -6028.634    -6062.226       33.591   292.7
47.5000       -6028.904    -6061.900       32.996   287.5
50.0000       -6028.476    -6063.530       35.054   305.4
