Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6101.336    -6101.336        0.000     0.0
2.5000        -5954.687    -6022.111       67.424   587.4
5.0000        -5955.036    -6024.641       69.605   606.4
7.5000        -5954.260    -6023.718       69.458   605.1
10.0000       -5954.110    -6025.599       71.489   622.8
12.5000       -5953.955    -6023.268       69.313   603.9
15.0000       -5954.220    -6024.923       70.703   616.0
17.5000       -5954.778    -6024.783       70.005   609.9
20.0000       -5954.554    -6024.014       69.460   605.1
22.5000       -5954.480    -6025.199       70.719   616.1
25.0000       -5953.080    -6022.785       69.705   607.3
27.5000       -5955.242    -6024.441       69.199   602.9
30.0000       -5955.333    -6026.133       70.800   616.8
32.5000       -5956.212    -6025.078       68.866   600.0
35.0000       -5954.310    -6023.238       68.928   600.5
37.5000       -5953.438    -6021.867       68.429   596.2
40.0000       -5954.069    -6024.971       70.901   617.7
42.5000       -5955.301    -6024.921       69.620   606.5
45.0000       -5954.560    -6023.347       68.787   599.3
47.5000       -5953.683    -6023.199       69.517   605.6
50.0000       -5954.936    -6026.287       71.351   621.6
