Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6101.336    -6101.336        0.000     0.0
2.5000        -6005.421    -6052.441       47.020   409.6
5.0000        -6004.451    -6052.206       47.755   416.0
7.5000        -6004.321    -6051.936       47.615   414.8
10.0000       -6004.636    -6050.099       45.463   396.1
12.5000       -6004.607    -6050.470       45.862   399.6
15.0000       -6003.740    -6050.270       46.529   405.4
17.5000       -6003.206    -6048.644       45.438   395.9
20.0000       -6003.220    -6048.099       44.879   391.0
22.5000       -6003.943    -6048.517       44.574   388.3
25.0000       -6004.008    -6051.217       47.209   411.3
27.5000       -6004.249    -6051.903       47.654   415.2
30.0000       -6004.162    -6051.647       47.485   413.7
32.5000       -6004.363    -6050.668       46.305   403.4
35.0000       -6003.537    -6049.874       46.337   403.7
37.5000       -6003.792    -6049.556       45.764   398.7
40.0000       -6004.440    -6052.351       47.910   417.4
42.5000       -6003.410    -6049.724       46.314   403.5
45.0000       -6004.134    -6052.000       47.865   417.0
47.5000       -6003.679    -6050.931       47.252   411.7
50.0000       -6003.867    -6050.294       46.427   404.5
