Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6101.336    -6101.336        0.000     0.0
2.5000        -6005.674    -6051.502       45.829   399.3
5.0000        -6004.820    -6051.914       47.094   410.3
7.5000        -6004.522    -6050.531       46.009   400.8
10.0000       -6004.467    -6050.536       46.069   401.4
12.5000       -6004.530    -6050.861       46.331   403.6
15.0000       -6004.633    -6051.116       46.482   405.0
17.5000       -6004.308    -6050.067       45.759   398.7
20.0000       -6004.767    -6049.996       45.228   394.0
22.5000       -6004.308    -6052.055       47.747   416.0
25.0000       -6004.637    -6051.155       46.518   405.3
27.5000       -6004.208    -6050.800       46.592   405.9
30.0000       -6004.548    -6050.760       46.213   402.6
32.5000       -6004.004    -6051.597       47.593   414.6
35.0000       -6004.380    -6050.838       46.458   404.7
37.5000       -6004.300    -6050.597       46.297   403.3
40.0000       -6004.510    -6051.261       46.751   407.3
42.5000       -6004.448    -6051.431       46.984   409.3
45.0000       -6004.433    -6052.546       48.113   419.2
47.5000       -6003.221    -6046.506       43.285   377.1
50.0000       -6004.596    -6053.372       48.775   424.9
