Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5980.459    -6037.913       57.454   500.5
0.2000        -5984.415    -6043.981       59.566   518.9
0.4000        -5982.764    -6040.648       57.884   504.3
0.6000        -5981.163    -6041.029       59.866   521.6
0.8000        -5983.892    -6041.000       57.108   497.5
1.0000        -5982.877    -6040.012       57.135   497.8
1.2000        -5981.770    -6040.430       58.659   511.0
1.4000        -5981.694    -6042.395       60.701   528.8
1.6000        -5980.949    -6038.998       58.049   505.7
1.8000        -5982.167    -6042.069       59.903   521.9
2.0000        -5980.824    -6041.542       60.717   529.0
2.2000        -5978.019    -6039.764       61.745   537.9
2.4000        -5977.602    -6037.267       59.665   519.8
2.6000        -5978.838    -6039.394       60.556   527.6
2.8000        -5983.501    -6041.931       58.429   509.0
3.0000        -5979.953    -6040.910       60.956   531.1
3.2000        -5981.693    -6041.142       59.449   517.9
3.4000        -5984.201    -6041.395       57.194   498.3
3.6000        -5982.516    -6039.329       56.813   495.0
3.8000        -5983.835    -6042.493       58.658   511.0
4.0000        -5982.334    -6040.923       58.589   510.4
4.2000        -5982.051    -6041.625       59.575   519.0
4.4000        -5982.752    -6042.766       60.014   522.9
4.6000        -5981.405    -6041.489       60.084   523.5
4.8000        -5982.092    -6041.760       59.668   519.8
5.0000        -5983.158    -6041.205       58.047   505.7
5.2000        -5982.341    -6041.875       59.533   518.7
5.4000        -5983.789    -6041.777       57.988   505.2
5.6000        -5984.854    -6041.867       57.013   496.7
5.8000        -5982.989    -6041.578       58.589   510.4
6.0000        -5985.200    -6043.518       58.318   508.1
6.2000        -5983.337    -6040.450       57.113   497.6
6.4000        -5982.540    -6041.052       58.512   509.8
6.6000        -5983.037    -6042.392       59.355   517.1
6.8000        -5983.868    -6043.030       59.162   515.4
7.0000        -5984.208    -6044.471       60.263   525.0
7.2000        -5983.026    -6041.697       58.671   511.1
7.4000        -5987.944    -6043.927       55.983   487.7
7.6000        -5986.393    -6042.366       55.973   487.6
7.8000        -5990.037    -6044.935       54.898   478.3
8.0000        -5988.753    -6043.414       54.661   476.2
8.2000        -5983.653    -6041.484       57.831   503.8
8.4000        -5984.040    -6042.109       58.068   505.9
8.6000        -5982.739    -6042.109       59.370   517.2
8.8000        -5983.463    -6042.247       58.783   512.1
9.0000        -5981.011    -6042.354       61.343   534.4
9.2000        -5982.622    -6041.379       58.757   511.9
9.4000        -5986.274    -6041.780       55.505   483.6
9.6000        -5985.454    -6042.022       56.568   492.8
9.8000        -5984.531    -6043.249       58.717   511.6
10.0000       -5981.089    -6041.352       60.262   525.0
10.2000       -5982.306    -6040.471       58.165   506.7
10.4000       -5982.103    -6040.513       58.410   508.9
10.6000       -5982.745    -6041.518       58.773   512.0
10.8000       -5981.220    -6040.740       59.521   518.5
11.0000       -5984.710    -6043.357       58.647   510.9
11.2000       -5981.620    -6039.895       58.275   507.7
11.4000       -5978.219    -6038.417       60.198   524.5
11.6000       -5978.249    -6039.845       61.596   536.6
11.8000       -5980.380    -6039.235       58.855   512.8
12.0000       -5980.484    -6041.548       61.064   532.0
12.2000       -5980.478    -6040.065       59.587   519.1
12.4000       -5981.508    -6038.178       56.670   493.7
12.6000       -5981.553    -6042.324       60.771   529.4
12.8000       -5975.544    -6038.069       62.525   544.7
13.0000       -5977.267    -6040.963       63.696   554.9
13.2000       -5978.603    -6037.628       59.025   514.2
13.4000       -5979.672    -6039.298       59.626   519.5
13.6000       -5979.027    -6038.718       59.691   520.0
13.8000       -5978.291    -6040.464       62.173   541.7
14.0000       -5978.188    -6041.294       63.106   549.8
14.2000       -5979.305    -6038.626       59.322   516.8
14.4000       -5983.075    -6042.245       59.169   515.5
14.6000       -5983.222    -6042.399       59.177   515.6
14.8000       -5984.385    -6042.455       58.070   505.9
15.0000       -5988.265    -6042.379       54.114   471.4
15.2000       -5986.948    -6043.722       56.774   494.6
15.4000       -5985.987    -6042.286       56.299   490.5
15.6000       -5982.157    -6041.682       59.525   518.6
15.8000       -5980.852    -6039.238       58.386   508.7
16.0000       -5984.801    -6041.841       57.040   496.9
16.2000       -5981.860    -6042.681       60.821   529.9
16.4000       -5985.976    -6043.615       57.640   502.2
16.6000       -5985.763    -6043.657       57.894   504.4
16.8000       -5982.697    -6040.480       57.784   503.4
17.0000       -5982.844    -6040.029       57.185   498.2
17.2000       -5982.222    -6042.376       60.154   524.1
17.4000       -5986.467    -6043.749       57.282   499.0
17.6000       -5982.181    -6041.215       59.034   514.3
17.8000       -5982.612    -6040.761       58.148   506.6
18.0000       -5984.877    -6040.369       55.491   483.4
18.2000       -5985.086    -6042.777       57.692   502.6
18.4000       -5982.611    -6043.076       60.465   526.8
18.6000       -5983.117    -6040.829       57.712   502.8
18.8000       -5979.603    -6039.611       60.008   522.8
19.0000       -5980.833    -6040.219       59.387   517.4
19.2000       -5982.418    -6041.338       58.920   513.3
19.4000       -5986.031    -6045.094       59.063   514.6
19.6000       -5986.464    -6041.808       55.345   482.2
19.8000       -5985.752    -6042.369       56.617   493.3
20.0000       -5984.105    -6041.438       57.332   499.5
20.2000       -5983.065    -6040.808       57.743   503.1
20.4000       -5982.099    -6040.117       58.018   505.5
20.6000       -5980.948    -6039.506       58.558   510.2
20.8000       -5981.879    -6040.161       58.281   507.8
21.0000       -5978.322    -6037.176       58.854   512.7
21.2000       -5977.997    -6037.574       59.577   519.0
21.4000       -5979.001    -6039.868       60.867   530.3
21.6000       -5981.434    -6040.922       59.488   518.3
21.8000       -5984.804    -6042.752       57.949   504.9
22.0000       -5985.452    -6041.956       56.504   492.3
22.2000       -5981.623    -6040.729       59.106   514.9
22.4000       -5978.043    -6039.023       60.980   531.3
22.6000       -5980.682    -6041.861       61.180   533.0
22.8000       -5980.461    -6039.220       58.760   511.9
