Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6003.867    -6050.294       46.427   404.5
0.2000        -6002.658    -6052.842       50.185   437.2
0.4000        -6002.524    -6052.014       49.490   431.2
0.6000        -6001.761    -6051.757       49.996   435.6
0.8000        -6002.954    -6050.130       47.176   411.0
1.0000        -6005.266    -6052.392       47.126   410.6
1.2000        -6004.588    -6051.160       46.572   405.7
1.4000        -6005.345    -6052.931       47.586   414.6
1.6000        -6006.650    -6054.592       47.942   417.7
1.8000        -6006.046    -6052.833       46.788   407.6
2.0000        -6006.209    -6052.264       46.055   401.2
2.2000        -6008.839    -6056.541       47.702   415.6
2.4000        -6009.181    -6055.564       46.383   404.1
2.6000        -6008.607    -6055.685       47.078   410.2
2.8000        -6007.615    -6054.717       47.102   410.4
3.0000        -6004.324    -6052.275       47.952   417.8
3.2000        -6004.149    -6052.916       48.766   424.9
3.4000        -6006.891    -6053.447       46.556   405.6
3.6000        -6007.704    -6054.429       46.724   407.1
3.8000        -6005.653    -6052.251       46.598   406.0
4.0000        -6004.658    -6052.748       48.089   419.0
4.2000        -6004.921    -6052.781       47.860   417.0
4.4000        -6004.998    -6054.541       49.543   431.6
4.6000        -6007.106    -6055.278       48.172   419.7
4.8000        -6008.288    -6055.387       47.099   410.3
5.0000        -6009.455    -6053.236       43.781   381.4
5.2000        -6007.479    -6053.894       46.415   404.4
5.4000        -6009.172    -6055.590       46.419   404.4
5.6000        -6008.005    -6055.905       47.900   417.3
5.8000        -6008.490    -6054.948       46.458   404.7
6.0000        -6004.870    -6053.600       48.730   424.5
6.2000        -6006.078    -6054.244       48.166   419.6
6.4000        -6002.936    -6053.024       50.089   436.4
6.6000        -6003.928    -6050.983       47.055   410.0
6.8000        -6003.272    -6052.927       49.655   432.6
7.0000        -6003.850    -6053.012       49.161   428.3
7.2000        -6003.653    -6053.984       50.331   438.5
7.4000        -6002.525    -6051.187       48.662   423.9
7.6000        -6003.381    -6052.297       48.916   426.2
7.8000        -6005.182    -6053.166       47.984   418.0
8.0000        -6003.788    -6054.357       50.570   440.6
8.2000        -6006.480    -6053.816       47.336   412.4
8.4000        -6008.043    -6053.041       44.998   392.0
8.6000        -6008.149    -6054.912       46.763   407.4
8.8000        -6006.534    -6053.323       46.789   407.6
9.0000        -6004.979    -6050.787       45.808   399.1
9.2000        -6007.851    -6056.007       48.156   419.5
9.4000        -6005.581    -6053.516       47.935   417.6
9.6000        -6001.927    -6051.453       49.527   431.5
9.8000        -6004.074    -6053.854       49.779   433.7
10.0000       -6002.837    -6053.109       50.272   438.0
10.2000       -6002.445    -6050.912       48.467   422.3
10.4000       -6004.568    -6052.149       47.581   414.5
10.6000       -6005.904    -6053.881       47.977   418.0
10.8000       -6004.993    -6053.732       48.739   424.6
11.0000       -6006.166    -6052.819       46.653   406.4
11.2000       -6007.735    -6054.071       46.336   403.7
11.4000       -6008.660    -6055.617       46.957   409.1
11.6000       -6008.902    -6055.778       46.876   408.4
11.8000       -6008.322    -6054.660       46.339   403.7
12.0000       -6004.647    -6052.266       47.619   414.9
12.2000       -6007.057    -6053.847       46.790   407.6
12.4000       -6007.183    -6054.213       47.030   409.7
12.6000       -6007.011    -6052.403       45.392   395.5
12.8000       -6008.070    -6053.965       45.895   399.8
13.0000       -6006.459    -6054.729       48.270   420.5
13.2000       -6005.492    -6053.159       47.667   415.3
13.4000       -6003.940    -6051.596       47.656   415.2
13.6000       -6004.865    -6054.188       49.323   429.7
13.8000       -6003.390    -6051.690       48.300   420.8
14.0000       -6003.717    -6052.416       48.698   424.3
14.2000       -6003.602    -6053.392       49.790   433.8
14.4000       -6002.692    -6053.221       50.529   440.2
14.6000       -6005.326    -6054.102       48.776   424.9
14.8000       -6006.723    -6052.994       46.271   403.1
15.0000       -6007.540    -6053.329       45.790   398.9
15.2000       -6010.084    -6054.977       44.893   391.1
15.4000       -6007.952    -6055.291       47.338   412.4
15.6000       -6006.690    -6052.508       45.819   399.2
15.8000       -6006.866    -6054.202       47.336   412.4
16.0000       -6005.076    -6052.322       47.245   411.6
16.2000       -6004.317    -6052.449       48.132   419.3
16.4000       -6005.845    -6053.339       47.495   413.8
16.6000       -6007.491    -6054.271       46.781   407.6
16.8000       -6008.449    -6055.263       46.814   407.8
17.0000       -6005.963    -6053.912       47.948   417.7
17.2000       -6007.705    -6054.929       47.225   411.4
17.4000       -6007.604    -6054.429       46.825   407.9
17.6000       -6007.669    -6053.856       46.188   402.4
