Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3623.683    -3623.683        0.000     0.0
0.0500        -3616.647    -3638.956       22.309   207.4
0.1000        -3610.835    -3634.513       23.677   220.2
0.1500        -3608.248    -3642.382       34.134   317.4
0.2000        -3605.248    -3636.675       31.427   292.2
0.2500        -3602.022    -3631.878       29.856   277.6
0.3000        -3599.876    -3630.688       30.812   286.5
0.3500        -3597.355    -3627.934       30.579   284.3
0.4000        -3595.170    -3623.448       28.278   262.9
0.4500        -3592.373    -3625.132       32.759   304.6
0.5000        -3590.906    -3631.834       40.928   380.6
0.5500        -3594.150    -3637.711       43.561   405.0
0.6000        -3593.177    -3631.165       37.988   353.2
0.6500        -3591.219    -3628.365       37.146   345.4
0.7000        -3590.999    -3625.565       34.566   321.4
0.7500        -3590.653    -3628.574       37.921   352.6
0.8000        -3590.503    -3622.598       32.095   298.4
0.8500        -3591.863    -3627.053       35.190   327.2
0.9000        -3590.631    -3623.625       32.994   306.8
0.9500        -3589.378    -3628.251       38.873   361.5
1.0000        -3591.142    -3627.366       36.224   336.8
1.0500        -3588.890    -3619.425       30.535   283.9
1.1000        -3587.745    -3627.775       40.030   372.2
1.1500        -3589.750    -3624.417       34.667   322.3
1.2000        -3586.557    -3623.017       36.460   339.0
1.2500        -3590.297    -3632.987       42.690   397.0
1.3000        -3590.359    -3625.908       35.549   330.5
1.3500        -3590.175    -3628.437       38.262   355.8
1.4000        -3590.449    -3637.454       47.005   437.1
1.4500        -3592.319    -3624.128       31.809   295.8
1.5000        -3590.015    -3623.473       33.458   311.1
1.5500        -3589.518    -3627.613       38.094   354.2
1.6000        -3589.138    -3627.015       37.876   352.2
1.6500        -3589.794    -3631.421       41.627   387.1
1.7000        -3590.258    -3626.757       36.498   339.4
1.7500        -3591.724    -3634.211       42.487   395.1
1.8000        -3592.518    -3629.280       36.762   341.8
1.8500        -3591.072    -3622.782       31.711   294.9
1.9000        -3589.791    -3625.018       35.226   327.6
1.9500        -3588.844    -3622.940       34.096   317.0
2.0000        -3588.199    -3624.486       36.287   337.4
2.0500        -3588.381    -3627.595       39.214   364.6
2.1000        -3589.004    -3624.326       35.322   328.4
2.1500        -3589.099    -3626.944       37.845   351.9
2.2000        -3589.741    -3627.203       37.462   348.3
2.2500        -3589.976    -3627.133       37.156   345.5
2.3000        -3590.378    -3627.924       37.547   349.1
2.3500        -3590.642    -3626.339       35.697   331.9
2.4000        -3590.450    -3626.186       35.737   332.3
2.4500        -3590.091    -3626.124       36.033   335.0
2.5000        -3590.441    -3626.298       35.857   333.4
2.5500        -3590.183    -3625.869       35.686   331.8
2.6000        -3590.168    -3625.561       35.394   329.1
2.6500        -3590.118    -3626.801       36.683   341.1
2.7000        -3590.109    -3626.851       36.742   341.6
2.7500        -3590.048    -3625.813       35.765   332.6
2.8000        -3589.926    -3626.182       36.255   337.1
2.8500        -3589.884    -3626.315       36.431   338.8
2.9000        -3590.050    -3627.141       37.091   344.9
2.9500        -3589.893    -3625.419       35.526   330.3
3.0000        -3589.647    -3625.381       35.735   332.3
3.0500        -3589.595    -3626.757       37.161   345.5
3.1000        -3589.513    -3625.064       35.550   330.6
3.1500        -3589.246    -3624.923       35.676   331.7
3.2000        -3589.061    -3625.778       36.717   341.4
3.2500        -3589.188    -3625.673       36.485   339.3
3.3000        -3589.086    -3626.114       37.028   344.3
3.3500        -3589.146    -3624.445       35.299   328.2
3.4000        -3589.057    -3626.368       37.312   346.9
3.4500        -3589.350    -3626.412       37.063   344.6
3.5000        -3589.499    -3625.901       36.402   338.5
