Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -3623.683    -3623.683        0.000     0.0
0.0500        -3617.502    -3639.189       21.687   201.7
0.1000        -3612.451    -3635.408       22.957   213.5
0.1500        -3610.375    -3642.951       32.576   302.9
0.2000        -3607.830    -3637.309       29.480   274.1
0.2500        -3604.950    -3633.354       28.403   264.1
0.3000        -3603.193    -3632.132       28.939   269.1
0.3500        -3600.848    -3630.500       29.652   275.7
0.4000        -3598.861    -3627.309       28.448   264.5
0.4500        -3595.808    -3624.656       28.848   268.2
0.5000        -3594.433    -3629.008       34.575   321.5
0.5500        -3598.108    -3637.994       39.886   370.9
0.6000        -3597.243    -3630.827       33.584   312.3
0.6500        -3595.338    -3627.386       32.047   298.0
0.7000        -3594.025    -3622.158       28.133   261.6
0.7500        -3591.681    -3619.565       27.884   259.3
0.8000        -3591.266    -3621.052       29.786   277.0
0.8500        -3591.021    -3627.218       36.197   336.6
0.9000        -3593.269    -3633.956       40.688   378.3
0.9500        -3594.561    -3631.658       37.097   344.9
1.0000        -3594.099    -3625.392       31.293   291.0
1.0500        -3592.267    -3627.867       35.600   331.0
1.1000        -3594.588    -3630.422       35.834   333.2
1.1500        -3594.063    -3625.733       31.671   294.5
1.2000        -3597.873    -3633.268       35.395   329.1
1.2500        -3595.152    -3619.522       24.370   226.6
1.3000        -3595.830    -3630.098       34.268   318.6
1.3500        -3596.920    -3630.652       33.733   313.7
1.4000        -3592.753    -3618.788       26.036   242.1
1.4500        -3591.961    -3626.781       34.820   323.8
1.5000        -3592.397    -3625.661       33.263   309.3
1.5500        -3594.796    -3636.869       42.074   391.2
1.6000        -3595.298    -3627.735       32.437   301.6
1.6500        -3595.409    -3640.017       44.608   414.8
1.7000        -3598.352    -3633.047       34.694   322.6
1.7500        -3597.187    -3626.376       29.189   271.4
1.8000        -3593.866    -3618.268       24.402   226.9
1.8500        -3591.239    -3628.231       36.992   344.0
1.9000        -3594.350    -3633.004       38.654   359.4
1.9500        -3595.155    -3627.945       32.789   304.9
2.0000        -3594.961    -3630.843       35.881   333.6
2.0500        -3595.120    -3628.295       33.174   308.5
2.1000        -3594.889    -3629.467       34.579   321.5
2.1500        -3595.712    -3631.587       35.875   333.6
2.2000        -3595.337    -3626.888       31.551   293.4
2.2500        -3593.932    -3626.216       32.285   300.2
2.3000        -3593.128    -3626.547       33.419   310.7
2.3500        -3593.076    -3627.976       34.900   324.5
2.4000        -3593.231    -3627.434       34.202   318.0
2.4500        -3593.280    -3627.318       34.038   316.5
2.5000        -3593.128    -3626.469       33.341   310.0
2.5500        -3593.317    -3628.561       35.244   327.7
2.6000        -3593.699    -3627.801       34.102   317.1
2.6500        -3593.655    -3627.718       34.062   316.7
2.7000        -3593.350    -3627.028       33.678   313.2
2.7500        -3593.225    -3627.352       34.126   317.3
2.8000        -3593.330    -3627.510       34.180   317.8
2.8500        -3593.410    -3629.116       35.706   332.0
2.9000        -3593.561    -3628.489       34.928   324.8
2.9500        -3593.377    -3627.107       33.730   313.6
3.0000        -3593.405    -3627.582       34.177   317.8
3.0500        -3593.705    -3628.485       34.780   323.4
3.1000        -3593.938    -3628.821       34.883   324.4
3.1500        -3593.772    -3627.533       33.761   313.9
3.2000        -3593.935    -3629.011       35.076   326.2
3.2500        -3594.085    -3628.332       34.248   318.5
3.3000        -3593.822    -3628.091       34.269   318.7
3.3500        -3593.636    -3627.150       33.514   311.6
3.4000        -3593.656    -3629.280       35.625   331.3
3.4500        -3593.824    -3627.753       33.929   315.5
3.5000        -3593.920    -3628.508       34.589   321.6
3.5500        -3593.678    -3627.350       33.671   313.1
3.6000        -3593.536    -3628.116       34.580   321.5
3.6500        -3593.755    -3627.692       33.936   315.6
3.7000        -3594.039    -3628.574       34.535   321.1
3.7500        -3594.088    -3628.395       34.307   319.0
3.8000        -3594.007    -3627.365       33.358   310.2
3.8500        -3593.583    -3627.852       34.269   318.7
3.9000        -3593.670    -3627.479       33.809   314.4
3.9500        -3593.386    -3627.138       33.752   313.8
4.0000        -3593.455    -3627.103       33.648   312.9
4.0500        -3592.916    -3626.595       33.679   313.2
4.1000        -3593.147    -3627.453       34.306   319.0
4.1500        -3592.997    -3626.887       33.890   315.1
4.2000        -3593.227    -3627.965       34.737   323.0
4.2500        -3593.329    -3627.801       34.472   320.5
4.3000        -3593.360    -3627.915       34.555   321.3
4.3500        -3593.558    -3628.609       35.050   325.9
4.4000        -3593.800    -3629.484       35.684   331.8
4.4500        -3594.041    -3628.790       34.749   323.1
4.5000        -3594.161    -3627.834       33.673   313.1
4.5500        -3593.971    -3628.053       34.082   316.9
4.6000        -3594.115    -3627.580       33.466   311.2
4.6500        -3593.903    -3627.556       33.653   312.9
4.7000        -3593.624    -3627.474       33.850   314.8
4.7500        -3593.584    -3628.266       34.681   322.5
4.8000        -3593.420    -3627.160       33.740   313.7
4.8500        -3593.360    -3628.227       34.868   324.2
4.9000        -3593.542    -3628.286       34.744   323.1
4.9500        -3593.665    -3628.075       34.410   320.0
5.0000        -3593.664    -3627.311       33.648   312.9
5.0500        -3593.367    -3626.517       33.150   308.2
5.1000        -3593.361    -3628.087       34.726   322.9
5.1500        -3593.479    -3627.140       33.661   313.0
5.2000        -3593.406    -3628.397       34.991   325.4
5.2500        -3593.404    -3627.409       34.005   316.2
5.3000        -3593.212    -3627.379       34.168   317.7
5.3500        -3593.223    -3627.746       34.523   321.0
5.4000        -3593.446    -3627.570       34.124   317.3
5.4500        -3593.548    -3627.350       33.802   314.3
5.5000        -3593.107    -3626.361       33.254   309.2
5.5500        -3593.006    -3628.176       35.170   327.0
5.6000        -3593.232    -3628.601       35.369   328.9
5.6500        -3593.670    -3628.286       34.615   321.9
5.7000        -3593.615    -3628.268       34.653   322.2
5.7500        -3593.849    -3628.398       34.549   321.3
