Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1453.219    -1453.219        0.000     0.0
2.5000        -1645.934    -1671.601       25.666   496.4
5.0000        -1651.913    -1678.712       26.799   518.3
7.5000        -1654.316    -1679.684       25.368   490.6
10.0000       -1655.007    -1681.395       26.388   510.4
12.5000       -1656.785    -1681.608       24.823   480.1
15.0000       -1658.298    -1683.517       25.219   487.8
17.5000       -1659.042    -1684.922       25.880   500.6
20.0000       -1659.910    -1686.060       26.150   505.8
22.5000       -1661.185    -1687.382       26.197   506.7
25.0000       -1659.709    -1685.091       25.382   490.9
27.5000       -1660.517    -1686.438       25.920   501.3
30.0000       -1660.775    -1686.248       25.473   492.7
32.5000       -1660.626    -1685.049       24.422   472.4
35.0000       -1659.425    -1684.637       25.212   487.6
37.5000       -1661.694    -1688.167       26.473   512.0
40.0000       -1661.254    -1687.708       26.454   511.6
42.5000       -1662.332    -1688.335       26.002   502.9
45.0000       -1662.771    -1688.695       25.924   501.4
47.5000       -1663.538    -1689.505       25.967   502.2
50.0000       -1662.818    -1688.027       25.209   487.6
