Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1453.219    -1453.219        0.000     0.0
2.5000        -1653.899    -1674.453       20.554   397.5
5.0000        -1659.737    -1680.655       20.917   404.6
7.5000        -1662.420    -1682.242       19.822   383.4
10.0000       -1663.748    -1684.578       20.830   402.9
12.5000       -1663.735    -1684.615       20.880   403.8
15.0000       -1665.179    -1685.757       20.578   398.0
17.5000       -1667.723    -1688.262       20.539   397.2
20.0000       -1666.453    -1687.245       20.792   402.1
22.5000       -1667.756    -1689.390       21.634   418.4
25.0000       -1667.179    -1687.736       20.557   397.6
27.5000       -1667.904    -1688.715       20.811   402.5
30.0000       -1667.655    -1689.066       21.411   414.1
32.5000       -1668.037    -1688.939       20.902   404.3
35.0000       -1667.249    -1688.059       20.810   402.5
37.5000       -1669.278    -1690.154       20.875   403.7
40.0000       -1670.752    -1692.669       21.917   423.9
42.5000       -1670.573    -1692.307       21.734   420.3
45.0000       -1670.140    -1690.689       20.549   397.4
47.5000       -1671.660    -1692.074       20.415   394.8
50.0000       -1671.733    -1692.180       20.447   395.5
