Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1453.220    -1453.220        0.000     0.0
2.5000        -1632.880    -1664.070       31.189   603.2
5.0000        -1638.119    -1668.908       30.789   595.5
7.5000        -1641.979    -1673.524       31.545   610.1
10.0000       -1643.429    -1674.515       31.086   601.2
12.5000       -1646.259    -1677.497       31.238   604.2
15.0000       -1646.890    -1678.870       31.980   618.5
17.5000       -1647.240    -1678.237       30.997   599.5
20.0000       -1648.822    -1679.125       30.303   586.1
22.5000       -1649.314    -1681.010       31.696   613.0
25.0000       -1647.672    -1678.772       31.100   601.5
27.5000       -1648.720    -1680.046       31.326   605.9
30.0000       -1649.911    -1681.154       31.243   604.3
32.5000       -1651.028    -1682.119       31.090   601.3
35.0000       -1650.752    -1681.523       30.771   595.1
37.5000       -1652.285    -1682.473       30.188   583.9
40.0000       -1652.430    -1683.162       30.732   594.4
42.5000       -1652.328    -1682.953       30.625   592.3
45.0000       -1653.237    -1683.939       30.702   593.8
47.5000       -1653.272    -1683.859       30.587   591.6
50.0000       -1652.957    -1683.986       31.028   600.1
