Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1453.220    -1453.220        0.000     0.0
2.5000        -1644.969    -1672.521       27.552   532.9
5.0000        -1650.114    -1675.147       25.034   484.2
7.5000        -1652.587    -1679.085       26.498   512.5
10.0000       -1655.347    -1681.282       25.934   501.6
12.5000       -1656.318    -1682.086       25.768   498.4
15.0000       -1658.383    -1684.410       26.027   503.4
17.5000       -1658.792    -1683.731       24.939   482.3
20.0000       -1659.230    -1684.781       25.551   494.2
22.5000       -1659.268    -1685.384       26.116   505.1
25.0000       -1659.650    -1684.425       24.776   479.2
27.5000       -1660.126    -1685.315       25.188   487.2
30.0000       -1660.275    -1686.375       26.100   504.8
32.5000       -1660.889    -1686.743       25.855   500.0
35.0000       -1660.014    -1685.415       25.401   491.3
37.5000       -1662.295    -1687.120       24.825   480.1
40.0000       -1662.954    -1688.566       25.612   495.4
42.5000       -1662.384    -1687.933       25.549   494.1
45.0000       -1662.657    -1688.891       26.234   507.4
47.5000       -1662.514    -1688.858       26.344   509.5
50.0000       -1663.812    -1689.686       25.874   500.4
