Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1673.968    -1694.892       20.923   404.7
0.2000        -1673.122    -1693.257       20.135   389.4
0.4000        -1674.169    -1694.029       19.859   384.1
0.6000        -1673.478    -1693.637       20.159   389.9
0.8000        -1672.810    -1693.429       20.618   398.8
1.0000        -1672.971    -1693.765       20.793   402.2
1.2000        -1671.739    -1691.734       19.995   386.7
1.4000        -1671.436    -1692.728       21.292   411.8
1.6000        -1671.535    -1693.477       21.942   424.4
1.8000        -1671.347    -1692.888       21.541   416.6
2.0000        -1671.817    -1691.879       20.061   388.0
2.2000        -1671.444    -1693.247       21.804   421.7
2.4000        -1672.868    -1692.855       19.986   386.6
2.6000        -1674.239    -1694.594       20.355   393.7
2.8000        -1672.611    -1693.917       21.306   412.1
3.0000        -1673.869    -1694.525       20.656   399.5
3.2000        -1672.570    -1694.042       21.472   415.3
3.4000        -1672.877    -1694.645       21.767   421.0
3.6000        -1674.473    -1695.160       20.688   400.1
3.8000        -1675.513    -1695.317       19.804   383.0
4.0000        -1675.152    -1695.443       20.291   392.4
4.2000        -1675.164    -1696.023       20.859   403.4
4.4000        -1675.345    -1695.461       20.117   389.1
4.6000        -1674.590    -1694.647       20.057   387.9
4.8000        -1675.338    -1695.103       19.765   382.3
5.0000        -1676.052    -1694.652       18.600   359.7
5.2000        -1674.024    -1694.639       20.616   398.7
5.4000        -1674.061    -1695.058       20.997   406.1
5.6000        -1674.061    -1695.098       21.037   406.9
5.8000        -1674.269    -1694.457       20.188   390.5
6.0000        -1673.458    -1694.907       21.450   414.9
6.2000        -1674.353    -1694.583       20.230   391.3
6.4000        -1675.215    -1694.530       19.315   373.6
6.6000        -1675.825    -1696.328       20.503   396.5
6.8000        -1674.016    -1693.959       19.943   385.7
7.0000        -1672.881    -1694.273       21.393   413.7
7.2000        -1673.805    -1694.905       21.100   408.1
7.4000        -1673.483    -1695.182       21.699   419.7
7.6000        -1672.477    -1694.504       22.027   426.0
7.8000        -1673.219    -1694.492       21.273   411.4
8.0000        -1673.987    -1695.117       21.130   408.7
8.2000        -1675.738    -1695.626       19.888   384.6
8.4000        -1674.241    -1695.644       21.403   414.0
8.6000        -1673.920    -1695.093       21.173   409.5
8.8000        -1673.517    -1694.082       20.565   397.7
9.0000        -1672.857    -1694.713       21.856   422.7
9.2000        -1675.423    -1695.850       20.427   395.1
9.4000        -1675.152    -1696.315       21.162   409.3
9.6000        -1675.633    -1695.324       19.691   380.8
9.8000        -1677.350    -1696.786       19.436   375.9
10.0000       -1675.529    -1695.680       20.150   389.7
10.2000       -1676.447    -1696.833       20.385   394.3
10.4000       -1676.699    -1696.658       19.959   386.0
10.6000       -1676.913    -1696.242       19.329   373.8
10.8000       -1676.106    -1696.259       20.153   389.8
11.0000       -1674.610    -1695.654       21.044   407.0
11.2000       -1677.209    -1697.057       19.847   383.9
11.4000       -1675.484    -1695.583       20.099   388.7
11.6000       -1675.290    -1695.303       20.014   387.1
11.8000       -1673.769    -1695.326       21.557   416.9
12.0000       -1672.830    -1694.001       21.170   409.5
12.2000       -1674.281    -1694.769       20.488   396.3
12.4000       -1674.617    -1695.641       21.024   406.6
12.6000       -1674.822    -1695.602       20.780   401.9
12.8000       -1674.947    -1696.058       21.111   408.3
13.0000       -1675.856    -1697.184       21.328   412.5
13.2000       -1675.985    -1696.333       20.348   393.5
13.4000       -1675.327    -1695.889       20.561   397.7
13.6000       -1673.939    -1695.654       21.716   420.0
13.8000       -1673.684    -1695.649       21.964   424.8
14.0000       -1674.636    -1695.732       21.096   408.0
14.2000       -1675.467    -1696.159       20.692   400.2
14.4000       -1675.359    -1695.714       20.355   393.7
14.6000       -1676.176    -1696.731       20.555   397.5
14.8000       -1676.351    -1696.312       19.961   386.1
15.0000       -1677.413    -1697.203       19.789   382.7
15.2000       -1675.650    -1697.022       21.372   413.3
15.4000       -1676.470    -1695.426       18.956   366.6
15.6000       -1675.684    -1696.283       20.598   398.4
15.8000       -1675.489    -1695.792       20.303   392.7
16.0000       -1674.834    -1695.208       20.373   394.0
16.2000       -1676.337    -1696.562       20.225   391.2
16.4000       -1675.319    -1696.648       21.329   412.5
16.6000       -1677.480    -1696.575       19.095   369.3
16.8000       -1678.245    -1697.984       19.739   381.8
17.0000       -1676.636    -1696.028       19.392   375.1
17.2000       -1674.265    -1695.297       21.032   406.8
17.4000       -1674.668    -1694.725       20.057   387.9
17.6000       -1673.947    -1695.304       21.357   413.1
17.8000       -1673.798    -1694.902       21.104   408.2
18.0000       -1674.074    -1695.719       21.645   418.6
18.2000       -1673.447    -1695.248       21.801   421.6
18.4000       -1672.632    -1695.551       22.919   443.3
18.6000       -1675.139    -1695.261       20.122   389.2
18.8000       -1674.202    -1694.465       20.263   391.9
19.0000       -1672.771    -1693.886       21.115   408.4
19.2000       -1672.891    -1695.209       22.317   431.6
19.4000       -1673.174    -1694.631       21.457   415.0
19.6000       -1674.012    -1695.370       21.358   413.1
19.8000       -1675.232    -1696.042       20.810   402.5
20.0000       -1676.466    -1695.909       19.443   376.0
20.2000       -1675.184    -1695.344       20.160   389.9
20.4000       -1675.678    -1695.780       20.101   388.8
20.6000       -1674.711    -1695.642       20.931   404.8
20.8000       -1675.362    -1696.484       21.122   408.5
21.0000       -1674.539    -1695.300       20.761   401.5
21.2000       -1674.678    -1696.382       21.704   419.8
21.4000       -1673.111    -1695.247       22.136   428.1
21.6000       -1674.436    -1695.114       20.678   399.9
21.8000       -1673.234    -1694.694       21.459   415.0
22.0000       -1673.785    -1694.886       21.100   408.1
22.2000       -1673.698    -1695.151       21.452   414.9
22.4000       -1674.984    -1695.308       20.324   393.1
22.6000       -1675.188    -1695.450       20.262   391.9
22.8000       -1676.069    -1696.091       20.021   387.2
23.0000       -1676.268    -1696.140       19.872   384.3
23.2000       -1674.753    -1695.992       21.239   410.8
23.4000       -1675.588    -1695.768       20.181   390.3
23.6000       -1673.934    -1695.391       21.458   415.0
23.8000       -1673.412    -1694.896       21.484   415.5
24.0000       -1674.566    -1694.629       20.063   388.0
24.2000       -1673.760    -1694.821       21.062   407.3
24.4000       -1674.051    -1695.707       21.656   418.9
24.6000       -1673.762    -1695.113       21.351   412.9
24.8000       -1674.550    -1695.758       21.208   410.2
25.0000       -1677.447    -1697.044       19.597   379.0
25.2000       -1676.075    -1696.175       20.100   388.8
25.4000       -1675.913    -1696.992       21.078   407.7
25.6000       -1676.197    -1697.027       20.830   402.9
25.8000       -1676.785    -1696.808       20.023   387.3
26.0000       -1675.201    -1695.915       20.714   400.6
26.2000       -1673.828    -1694.636       20.808   402.4
26.4000       -1673.975    -1695.038       21.063   407.4
26.6000       -1674.595    -1696.082       21.487   415.6
26.8000       -1673.623    -1695.732       22.109   427.6
27.0000       -1674.104    -1694.531       20.427   395.1
27.2000       -1674.192    -1695.015       20.822   402.7
27.4000       -1672.464    -1695.113       22.649   438.1
27.6000       -1674.612    -1695.850       21.238   410.8
27.8000       -1674.259    -1694.892       20.633   399.1
28.0000       -1675.888    -1696.238       20.350   393.6
28.2000       -1677.354    -1696.971       19.617   379.4
28.4000       -1678.172    -1697.171       18.999   367.5
28.6000       -1676.550    -1696.264       19.714   381.3
28.8000       -1675.065    -1695.666       20.602   398.5
