Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1652.963    -1684.619       31.656   612.3
0.2000        -1653.565    -1686.022       32.457   627.8
0.4000        -1653.780    -1685.109       31.328   605.9
0.6000        -1654.613    -1685.955       31.343   606.2
0.8000        -1653.231    -1686.522       33.291   643.9
1.0000        -1653.997    -1684.189       30.192   583.9
1.2000        -1654.531    -1683.464       28.933   559.6
1.4000        -1654.738    -1684.998       30.260   585.3
1.6000        -1656.148    -1685.538       29.390   568.4
1.8000        -1655.033    -1685.096       30.063   581.4
2.0000        -1655.389    -1686.062       30.673   593.2
2.2000        -1652.522    -1684.420       31.897   616.9
2.4000        -1653.237    -1685.142       31.905   617.1
2.6000        -1652.550    -1684.164       31.614   611.4
2.8000        -1653.187    -1683.958       30.772   595.2
3.0000        -1653.060    -1682.736       29.676   574.0
3.2000        -1651.661    -1681.956       30.295   585.9
3.4000        -1652.487    -1684.790       32.303   624.8
3.6000        -1652.795    -1683.495       30.700   593.8
3.8000        -1655.088    -1683.559       28.470   550.6
4.0000        -1654.111    -1682.981       28.870   558.4
4.2000        -1653.636    -1683.166       29.530   571.1
4.4000        -1656.634    -1686.089       29.455   569.7
4.6000        -1654.988    -1683.689       28.701   555.1
4.8000        -1654.022    -1685.518       31.496   609.2
5.0000        -1654.366    -1685.961       31.595   611.1
5.2000        -1655.051    -1684.482       29.431   569.2
5.4000        -1653.642    -1684.557       30.915   597.9
5.6000        -1655.073    -1684.993       29.920   578.7
5.8000        -1653.516    -1683.697       30.181   583.7
6.0000        -1652.683    -1684.044       31.361   606.5
6.2000        -1652.010    -1684.653       32.643   631.3
6.4000        -1650.821    -1683.586       32.764   633.7
6.6000        -1650.460    -1683.382       32.923   636.8
6.8000        -1652.545    -1684.668       32.123   621.3
7.0000        -1653.678    -1683.664       29.986   580.0
7.2000        -1653.736    -1684.265       30.529   590.5
7.4000        -1655.223    -1685.583       30.360   587.2
7.6000        -1653.386    -1684.752       31.366   606.6
7.8000        -1654.556    -1685.121       30.565   591.2
8.0000        -1654.158    -1685.387       31.228   604.0
8.2000        -1652.984    -1684.114       31.131   602.1
8.4000        -1648.999    -1682.860       33.861   654.9
8.6000        -1650.337    -1681.819       31.482   608.9
8.8000        -1653.652    -1683.345       29.693   574.3
9.0000        -1654.450    -1685.068       30.618   592.2
9.2000        -1654.053    -1684.615       30.562   591.1
9.4000        -1652.886    -1686.549       33.663   651.1
9.6000        -1652.680    -1684.010       31.330   605.9
9.8000        -1651.574    -1683.350       31.776   614.6
10.0000       -1649.860    -1681.799       31.939   617.7
10.2000       -1653.120    -1683.948       30.828   596.2
10.4000       -1653.785    -1684.305       30.521   590.3
10.6000       -1653.407    -1684.670       31.263   604.6
10.8000       -1653.472    -1684.383       30.911   597.8
