Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1662.818    -1688.027       25.209   487.6
0.2000        -1662.541    -1688.676       26.134   505.5
0.4000        -1665.294    -1690.416       25.123   485.9
0.6000        -1666.349    -1691.192       24.843   480.5
0.8000        -1665.701    -1690.888       25.187   487.1
1.0000        -1666.628    -1691.178       24.551   474.8
1.2000        -1667.175    -1691.513       24.338   470.7
1.4000        -1666.491    -1691.271       24.780   479.3
1.6000        -1665.808    -1691.313       25.506   493.3
1.8000        -1666.746    -1690.263       23.516   454.8
2.0000        -1666.095    -1691.592       25.497   493.1
2.2000        -1666.886    -1690.349       23.463   453.8
2.4000        -1667.600    -1691.125       23.524   455.0
2.6000        -1666.192    -1691.774       25.582   494.8
2.8000        -1664.543    -1690.490       25.947   501.8
3.0000        -1663.170    -1690.091       26.921   520.7
3.2000        -1665.094    -1691.601       26.507   512.7
3.4000        -1662.640    -1690.910       28.270   546.8
3.6000        -1663.304    -1689.889       26.585   514.2
3.8000        -1665.453    -1690.180       24.727   478.2
4.0000        -1663.586    -1690.443       26.858   519.5
4.2000        -1662.833    -1690.067       27.234   526.7
4.4000        -1663.514    -1690.327       26.813   518.6
4.6000        -1664.121    -1691.057       26.936   521.0
4.8000        -1663.830    -1691.310       27.480   531.5
5.0000        -1665.702    -1691.070       25.368   490.6
5.2000        -1664.795    -1691.598       26.803   518.4
5.4000        -1664.624    -1690.953       26.329   509.2
5.6000        -1663.887    -1691.507       27.620   534.2
5.8000        -1664.204    -1691.798       27.595   533.7
6.0000        -1665.765    -1691.251       25.486   492.9
6.2000        -1665.342    -1691.410       26.068   504.2
6.4000        -1665.666    -1691.747       26.081   504.4
6.6000        -1668.528    -1692.105       23.577   456.0
6.8000        -1668.673    -1693.144       24.471   473.3
7.0000        -1668.856    -1692.681       23.824   460.8
7.2000        -1667.322    -1692.306       24.984   483.2
7.4000        -1667.156    -1692.066       24.909   481.8
7.6000        -1665.858    -1691.714       25.856   500.1
7.8000        -1664.422    -1690.762       26.340   509.4
8.0000        -1666.885    -1691.189       24.304   470.1
8.2000        -1668.249    -1693.481       25.233   488.0
8.4000        -1665.226    -1691.674       26.449   511.5
8.6000        -1667.267    -1691.896       24.629   476.4
8.8000        -1666.586    -1692.001       25.415   491.6
9.0000        -1666.484    -1692.202       25.718   497.4
9.2000        -1663.376    -1689.829       26.453   511.6
9.4000        -1664.823    -1689.911       25.088   485.2
9.6000        -1665.733    -1692.661       26.928   520.8
9.8000        -1665.767    -1691.815       26.049   503.8
10.0000       -1667.570    -1692.414       24.844   480.5
10.2000       -1667.515    -1693.095       25.581   494.8
10.4000       -1666.404    -1690.886       24.482   473.5
10.6000       -1666.694    -1691.542       24.848   480.6
10.8000       -1666.827    -1691.844       25.017   483.9
11.0000       -1664.582    -1691.465       26.883   519.9
11.2000       -1664.474    -1689.451       24.977   483.1
11.4000       -1663.203    -1689.149       25.946   501.8
11.6000       -1664.835    -1693.151       28.316   547.6
11.8000       -1665.320    -1691.525       26.205   506.8
12.0000       -1665.166    -1691.215       26.050   503.8
12.2000       -1664.095    -1689.692       25.597   495.1
12.4000       -1666.950    -1691.677       24.727   478.2
12.6000       -1669.476    -1693.610       24.135   466.8
12.8000       -1667.632    -1693.256       25.624   495.6
13.0000       -1664.153    -1691.989       27.836   538.4
13.2000       -1664.845    -1691.115       26.270   508.1
13.4000       -1663.343    -1692.217       28.874   558.5
13.6000       -1665.786    -1690.692       24.906   481.7
13.8000       -1664.358    -1689.893       25.536   493.9
14.0000       -1665.822    -1691.160       25.338   490.1
14.2000       -1663.338    -1689.017       25.680   496.7
14.4000       -1663.456    -1689.714       26.258   507.8
14.6000       -1666.114    -1692.970       26.856   519.4
14.8000       -1666.555    -1693.182       26.627   515.0
15.0000       -1664.679    -1692.212       27.533   532.5
15.2000       -1664.851    -1691.082       26.231   507.3
15.4000       -1663.732    -1690.491       26.759   517.5
15.6000       -1664.789    -1691.971       27.182   525.7
15.8000       -1666.479    -1692.328       25.850   500.0
16.0000       -1666.612    -1691.076       24.463   473.1
16.2000       -1666.223    -1691.931       25.708   497.2
16.4000       -1666.672    -1693.269       26.597   514.4
16.6000       -1667.312    -1692.109       24.797   479.6
16.8000       -1665.147    -1691.623       26.476   512.1
17.0000       -1666.883    -1692.344       25.461   492.4
17.2000       -1665.874    -1690.776       24.902   481.6
17.4000       -1666.126    -1691.813       25.688   496.8
17.6000       -1665.211    -1691.648       26.437   511.3
17.8000       -1664.843    -1690.550       25.707   497.2
18.0000       -1667.779    -1692.883       25.104   485.5
18.2000       -1669.492    -1694.320       24.829   480.2
18.4000       -1668.339    -1692.627       24.288   469.8
18.6000       -1667.143    -1692.873       25.730   497.6
18.8000       -1668.295    -1693.272       24.978   483.1
19.0000       -1668.122    -1692.928       24.806   479.8
19.2000       -1666.837    -1692.890       26.053   503.9
19.4000       -1666.502    -1692.509       26.007   503.0
19.6000       -1666.056    -1690.557       24.500   473.9
19.8000       -1665.547    -1691.314       25.767   498.4
20.0000       -1667.102    -1691.061       23.959   463.4
20.2000       -1667.666    -1693.971       26.306   508.8
20.4000       -1667.625    -1693.376       25.752   498.1
20.6000       -1670.602    -1693.812       23.210   448.9
20.8000       -1670.493    -1693.861       23.368   452.0
21.0000       -1667.673    -1694.942       27.269   527.4
21.2000       -1666.724    -1692.251       25.527   493.7
21.4000       -1667.268    -1693.789       26.521   512.9
21.6000       -1666.956    -1692.020       25.064   484.8
21.8000       -1668.339    -1692.595       24.255   469.1
22.0000       -1666.880    -1693.302       26.422   511.0
22.2000       -1667.549    -1693.313       25.765   498.3
22.4000       -1667.764    -1693.049       25.285   489.0
22.6000       -1666.027    -1692.591       26.563   513.8
22.8000       -1667.259    -1693.165       25.906   501.0
23.0000       -1665.087    -1691.776       26.689   516.2
23.2000       -1666.080    -1693.251       27.171   525.5
23.4000       -1668.128    -1693.177       25.049   484.5
23.6000       -1667.899    -1694.643       26.744   517.3
23.8000       -1667.416    -1693.075       25.659   496.3
24.0000       -1667.175    -1692.942       25.766   498.3
24.2000       -1666.723    -1692.186       25.464   492.5
24.4000       -1665.997    -1691.946       25.949   501.9
24.6000       -1664.841    -1690.918       26.077   504.4
24.8000       -1664.662    -1692.111       27.449   530.9
25.0000       -1666.118    -1692.208       26.090   504.6
25.2000       -1667.645    -1692.855       25.210   487.6
25.4000       -1667.234    -1694.687       27.453   531.0
25.6000       -1667.874    -1692.256       24.382   471.6
25.8000       -1667.635    -1692.537       24.902   481.6
26.0000       -1667.770    -1693.786       26.016   503.2
26.2000       -1669.095    -1694.641       25.546   494.1
26.4000       -1669.129    -1694.127       24.999   483.5
26.6000       -1667.764    -1694.551       26.788   518.1
26.8000       -1667.026    -1692.449       25.423   491.7
27.0000       -1667.475    -1693.221       25.746   498.0
27.2000       -1668.243    -1693.636       25.393   491.1
27.4000       -1666.377    -1693.161       26.784   518.0
27.6000       -1666.344    -1693.373       27.029   522.8
27.8000       -1669.041    -1695.218       26.177   506.3
28.0000       -1666.772    -1691.790       25.019   483.9
28.2000       -1667.911    -1693.051       25.140   486.2
28.4000       -1667.526    -1692.412       24.886   481.3
28.6000       -1666.701    -1694.325       27.623   534.3
28.8000       -1666.161    -1692.440       26.279   508.3
29.0000       -1668.703    -1693.486       24.784   479.3
29.2000       -1669.172    -1694.455       25.283   489.0
29.4000       -1669.072    -1694.816       25.744   497.9
29.6000       -1667.389    -1693.035       25.646   496.0
29.8000       -1667.411    -1693.251       25.839   499.8
30.0000       -1668.390    -1693.482       25.092   485.3
30.2000       -1668.577    -1693.915       25.338   490.1
30.4000       -1668.966    -1694.235       25.270   488.7
30.6000       -1669.384    -1694.059       24.674   477.2
30.8000       -1668.486    -1693.050       24.564   475.1
31.0000       -1668.733    -1693.539       24.806   479.8
31.2000       -1665.829    -1691.545       25.715   497.4
31.4000       -1665.354    -1692.830       27.476   531.4
31.6000       -1666.717    -1692.271       25.554   494.2
31.8000       -1665.635    -1692.408       26.773   517.8
32.0000       -1666.764    -1691.543       24.779   479.2
32.2000       -1665.474    -1692.271       26.798   518.3
32.4000       -1666.737    -1692.840       26.104   504.9
32.6000       -1666.493    -1692.859       26.366   509.9
32.8000       -1664.642    -1691.476       26.834   519.0
33.0000       -1665.636    -1692.601       26.965   521.5
33.2000       -1666.544    -1692.153       25.610   495.3
33.4000       -1664.833    -1691.681       26.848   519.3
33.6000       -1665.270    -1692.313       27.043   523.0
33.8000       -1666.062    -1692.050       25.987   502.6
34.0000       -1667.078    -1693.682       26.603   514.5
34.2000       -1668.513    -1693.248       24.734   478.4
34.4000       -1668.469    -1693.389       24.921   482.0
34.6000       -1665.685    -1691.154       25.469   492.6
34.8000       -1663.854    -1691.753       27.899   539.6
35.0000       -1663.217    -1690.315       27.098   524.1
35.2000       -1665.573    -1691.273       25.699   497.0
35.4000       -1664.237    -1690.481       26.244   507.6
35.6000       -1666.998    -1692.237       25.239   488.1
35.8000       -1667.354    -1691.574       24.220   468.4
36.0000       -1668.071    -1692.034       23.962   463.4
36.2000       -1666.379    -1692.556       26.177   506.3
36.4000       -1664.658    -1690.681       26.023   503.3
36.6000       -1665.388    -1691.454       26.066   504.1
36.8000       -1665.445    -1692.853       27.408   530.1
37.0000       -1668.436    -1693.982       25.547   494.1
37.2000       -1667.142    -1692.559       25.417   491.6
37.4000       -1665.907    -1692.258       26.351   509.7
37.6000       -1664.576    -1690.060       25.484   492.9
37.8000       -1665.325    -1692.590       27.266   527.3
38.0000       -1664.472    -1691.359       26.886   520.0
38.2000       -1664.724    -1691.295       26.572   513.9
38.4000       -1665.543    -1691.428       25.885   500.6
38.6000       -1665.713    -1692.308       26.595   514.4
38.8000       -1665.404    -1691.951       26.547   513.4
39.0000       -1666.426    -1691.177       24.751   478.7
39.2000       -1666.388    -1692.639       26.251   507.7
39.4000       -1666.276    -1692.869       26.593   514.3
39.6000       -1666.801    -1691.493       24.692   477.6
39.8000       -1666.923    -1692.937       26.014   503.1
40.0000       -1667.990    -1692.872       24.881   481.2
40.2000       -1666.130    -1692.346       26.216   507.0
40.4000       -1666.318    -1691.741       25.422   491.7
40.6000       -1668.026    -1693.240       25.214   487.7
40.8000       -1667.149    -1692.531       25.383   490.9
