Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1689.254    -1710.042       20.788   394.2
0.2000        -1689.420    -1709.813       20.392   386.7
0.4000        -1689.270    -1711.439       22.169   420.4
0.6000        -1689.318    -1711.229       21.911   415.5
0.8000        -1688.704    -1710.853       22.149   420.0
1.0000        -1688.798    -1709.965       21.168   401.4
1.2000        -1688.827    -1709.830       21.003   398.2
1.4000        -1689.317    -1710.142       20.825   394.9
1.6000        -1688.601    -1711.129       22.528   427.2
1.8000        -1688.798    -1710.274       21.477   407.2
2.0000        -1690.016    -1710.921       20.905   396.4
2.2000        -1689.404    -1709.709       20.305   385.0
2.4000        -1689.276    -1709.684       20.408   387.0
2.6000        -1688.064    -1709.738       21.674   411.0
2.8000        -1688.735    -1709.184       20.449   387.7
3.0000        -1688.344    -1708.186       19.842   376.2
3.2000        -1687.367    -1709.932       22.565   427.9
3.4000        -1689.611    -1710.060       20.448   387.7
3.6000        -1690.354    -1710.694       20.340   385.7
3.8000        -1689.692    -1710.153       20.462   388.0
4.0000        -1689.580    -1710.645       21.065   399.4
4.2000        -1688.731    -1710.029       21.298   403.8
4.4000        -1689.501    -1709.166       19.665   372.9
4.6000        -1689.249    -1711.217       21.968   416.5
4.8000        -1689.528    -1710.490       20.962   397.5
5.0000        -1687.805    -1709.355       21.550   408.6
5.2000        -1687.084    -1707.535       20.450   387.8
5.4000        -1687.474    -1708.979       21.505   407.8
5.6000        -1686.905    -1707.417       20.512   388.9
5.8000        -1686.746    -1708.755       22.010   417.3
6.0000        -1686.337    -1709.773       23.436   444.4
6.2000        -1687.097    -1708.814       21.717   411.8
6.4000        -1687.621    -1709.762       22.141   419.8
6.6000        -1687.485    -1709.170       21.685   411.2
6.8000        -1687.503    -1708.439       20.936   397.0
7.0000        -1687.012    -1708.653       21.641   410.4
7.2000        -1688.320    -1709.655       21.335   404.5
7.4000        -1689.338    -1710.009       20.671   392.0
7.6000        -1689.349    -1711.448       22.099   419.0
7.8000        -1689.260    -1711.051       21.791   413.2
8.0000        -1689.064    -1709.830       20.767   393.8
8.2000        -1689.795    -1710.414       20.618   391.0
8.4000        -1689.343    -1709.813       20.470   388.1
8.6000        -1689.127    -1710.888       21.761   412.6
