Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1698.277    -1713.847       15.570   295.2
0.2000        -1699.421    -1714.174       14.752   279.7
0.4000        -1698.284    -1713.301       15.017   284.8
0.6000        -1698.507    -1714.374       15.867   300.9
0.8000        -1699.110    -1714.307       15.197   288.2
1.0000        -1697.055    -1714.220       17.165   325.5
1.2000        -1698.068    -1714.030       15.961   302.7
1.4000        -1698.054    -1714.884       16.830   319.1
1.6000        -1699.209    -1714.491       15.281   289.8
1.8000        -1699.339    -1714.127       14.788   280.4
2.0000        -1698.422    -1713.783       15.360   291.3
2.2000        -1698.569    -1714.759       16.190   307.0
2.4000        -1698.721    -1715.239       16.518   313.2
2.6000        -1697.863    -1714.143       16.280   308.7
2.8000        -1699.795    -1714.810       15.016   284.7
3.0000        -1699.698    -1714.953       15.255   289.3
3.2000        -1700.269    -1714.790       14.521   275.4
3.4000        -1699.403    -1715.290       15.887   301.2
3.6000        -1699.756    -1715.781       16.025   303.9
3.8000        -1699.956    -1715.681       15.724   298.2
4.0000        -1699.551    -1715.669       16.118   305.6
4.2000        -1698.917    -1714.174       15.257   289.3
4.4000        -1699.292    -1715.249       15.957   302.6
4.6000        -1699.555    -1715.013       15.459   293.1
4.8000        -1698.616    -1714.259       15.643   296.6
5.0000        -1698.784    -1714.656       15.872   301.0
5.2000        -1698.670    -1714.087       15.417   292.3
5.4000        -1697.854    -1713.885       16.030   304.0
5.6000        -1697.930    -1714.492       16.562   314.0
5.8000        -1697.779    -1713.475       15.696   297.6
6.0000        -1698.242    -1714.435       16.193   307.1
6.2000        -1700.013    -1715.339       15.326   290.6
6.4000        -1700.439    -1716.075       15.636   296.5
6.6000        -1700.333    -1715.869       15.536   294.6
6.8000        -1700.587    -1715.985       15.398   292.0
7.0000        -1700.031    -1715.145       15.114   286.6
7.2000        -1700.176    -1715.252       15.077   285.9
7.4000        -1700.484    -1715.387       14.903   282.6
7.6000        -1700.259    -1715.103       14.844   281.5
7.8000        -1697.884    -1714.504       16.620   315.1
8.0000        -1699.670    -1714.667       14.997   284.4
8.2000        -1699.380    -1715.518       16.138   306.0
8.4000        -1699.136    -1714.954       15.818   299.9
8.6000        -1698.880    -1714.850       15.971   302.8
8.8000        -1698.301    -1714.491       16.190   307.0
9.0000        -1697.435    -1713.944       16.509   313.0
9.2000        -1696.335    -1713.752       17.418   330.3
9.4000        -1697.236    -1713.074       15.838   300.3
9.6000        -1698.551    -1714.468       15.918   301.8
9.8000        -1699.567    -1715.341       15.774   299.1
10.0000       -1698.869    -1714.648       15.780   299.2
10.2000       -1697.456    -1713.030       15.574   295.3
