Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1570.841    -1570.841        0.000     0.0
2.5000        -1667.599    -1694.863       27.265   517.0
5.0000        -1670.738    -1696.779       26.041   493.8
7.5000        -1671.154    -1698.100       26.946   510.9
10.0000       -1672.927    -1698.355       25.429   482.2
12.5000       -1674.498    -1700.490       25.992   492.9
15.0000       -1675.220    -1701.951       26.731   506.9
17.5000       -1673.683    -1700.210       26.528   503.0
20.0000       -1675.752    -1702.672       26.921   510.5
22.5000       -1676.037    -1702.433       26.396   500.5
25.0000       -1675.053    -1702.052       26.999   511.9
27.5000       -1675.279    -1702.984       27.705   525.3
30.0000       -1676.894    -1702.919       26.025   493.5
32.5000       -1675.567    -1701.747       26.180   496.4
35.0000       -1676.046    -1702.833       26.787   507.9
37.5000       -1676.487    -1703.400       26.912   510.3
40.0000       -1677.375    -1703.128       25.753   488.3
42.5000       -1676.425    -1702.741       26.316   499.0
45.0000       -1677.527    -1702.662       25.136   476.6
47.5000       -1677.218    -1702.704       25.486   483.2
50.0000       -1677.998    -1704.750       26.753   507.3
