Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1667.231    -1698.671       31.440   596.2
0.2000        -1668.120    -1698.855       30.734   582.8
0.4000        -1668.083    -1700.505       32.422   614.8
0.6000        -1668.846    -1700.055       31.209   591.8
0.8000        -1669.377    -1699.398       30.021   569.2
1.0000        -1667.304    -1700.225       32.921   624.2
1.2000        -1667.428    -1700.799       33.371   632.8
1.4000        -1668.272    -1699.525       31.253   592.6
1.6000        -1669.247    -1702.302       33.055   626.8
1.8000        -1670.123    -1699.732       29.609   561.4
2.0000        -1671.171    -1703.328       32.156   609.7
2.2000        -1670.224    -1699.289       29.065   551.1
2.4000        -1669.904    -1700.340       30.436   577.1
2.6000        -1668.629    -1697.932       29.302   555.6
2.8000        -1667.582    -1698.965       31.383   595.1
3.0000        -1666.950    -1700.227       33.277   631.0
3.2000        -1667.946    -1698.696       30.750   583.1
3.4000        -1667.423    -1700.527       33.104   627.7
3.6000        -1667.526    -1699.440       31.914   605.1
3.8000        -1667.230    -1700.096       32.866   623.2
4.0000        -1668.863    -1699.042       30.179   572.2
4.2000        -1668.622    -1701.025       32.404   614.4
4.4000        -1668.093    -1698.027       29.934   567.6
4.6000        -1667.979    -1700.119       32.139   609.4
4.8000        -1669.440    -1698.544       29.104   551.9
5.0000        -1668.836    -1699.879       31.043   588.6
5.2000        -1669.692    -1699.227       29.534   560.0
5.4000        -1668.274    -1699.381       31.108   589.9
5.6000        -1669.051    -1700.312       31.261   592.8
5.8000        -1670.330    -1702.070       31.740   601.8
6.0000        -1669.851    -1701.243       31.392   595.2
6.2000        -1669.531    -1699.580       30.049   569.8
6.4000        -1669.706    -1702.380       32.674   619.6
6.6000        -1668.779    -1700.383       31.604   599.3
6.8000        -1670.918    -1701.529       30.612   580.4
7.0000        -1668.730    -1700.449       31.719   601.4
7.2000        -1666.975    -1698.486       31.511   597.5
7.4000        -1668.085    -1699.240       31.156   590.8
7.6000        -1666.920    -1699.211       32.291   612.3
7.8000        -1670.378    -1700.253       29.875   566.5
8.0000        -1669.541    -1701.624       32.083   608.3
8.2000        -1667.224    -1698.816       31.592   599.0
8.4000        -1668.764    -1699.392       30.628   580.8
8.6000        -1666.279    -1697.949       31.671   600.5
8.8000        -1666.166    -1698.111       31.944   605.7
9.0000        -1667.937    -1699.570       31.632   599.8
9.2000        -1667.749    -1698.930       31.181   591.2
9.4000        -1668.654    -1698.798       30.144   571.6
9.6000        -1669.603    -1699.604       30.001   568.9
9.8000        -1666.992    -1697.500       30.508   578.5
10.0000       -1667.080    -1698.719       31.639   599.9
