Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1570.841    -1570.841        0.000     0.0
2.5000        -1662.845    -1694.992       32.147   609.6
5.0000        -1662.298    -1694.124       31.826   603.5
7.5000        -1664.334    -1697.063       32.728   620.6
10.0000       -1665.656    -1697.333       31.677   600.6
12.5000       -1664.952    -1696.299       31.347   594.4
15.0000       -1665.082    -1697.855       32.774   621.4
17.5000       -1666.778    -1697.938       31.161   590.9
20.0000       -1666.028    -1697.882       31.853   604.0
22.5000       -1666.215    -1697.005       30.789   583.8
25.0000       -1666.219    -1697.569       31.350   594.4
27.5000       -1666.893    -1698.057       31.165   590.9
30.0000       -1665.175    -1695.234       30.059   570.0
32.5000       -1665.791    -1697.891       32.100   608.7
35.0000       -1666.758    -1700.128       33.370   632.8
37.5000       -1666.361    -1697.739       31.378   595.0
40.0000       -1666.496    -1697.970       31.474   596.8
42.5000       -1668.529    -1700.514       31.985   606.5
45.0000       -1667.842    -1698.019       30.177   572.2
47.5000       -1667.922    -1699.713       31.791   602.8
50.0000       -1667.231    -1698.671       31.440   596.2
