Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1570.841    -1570.841        0.000     0.0
2.5000        -1689.956    -1705.638       15.682   297.4
5.0000        -1690.854    -1706.222       15.368   291.4
7.5000        -1691.099    -1706.641       15.542   294.7
10.0000       -1692.259    -1708.495       16.236   307.9
12.5000       -1693.349    -1709.056       15.706   297.8
15.0000       -1694.545    -1710.677       16.132   305.9
17.5000       -1694.329    -1709.642       15.314   290.4
20.0000       -1693.779    -1709.492       15.713   297.9
22.5000       -1695.415    -1710.834       15.419   292.4
25.0000       -1695.406    -1710.877       15.471   293.4
27.5000       -1694.607    -1710.292       15.685   297.4
30.0000       -1696.062    -1712.389       16.327   309.6
32.5000       -1696.876    -1712.787       15.911   301.7
35.0000       -1696.298    -1712.667       16.369   310.4
37.5000       -1696.398    -1712.934       16.536   313.5
40.0000       -1697.020    -1713.028       16.009   303.6
42.5000       -1697.050    -1713.146       16.096   305.2
45.0000       -1697.049    -1713.233       16.184   306.9
47.5000       -1697.845    -1713.720       15.875   301.0
50.0000       -1698.277    -1713.847       15.570   295.2
