Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5961.077    -6020.422       59.345   517.0
0.2000        -5965.065    -6022.957       57.892   504.4
0.4000        -5964.027    -6021.550       57.523   501.1
0.6000        -5962.571    -6020.093       57.522   501.1
0.8000        -5963.455    -6021.823       58.369   508.5
1.0000        -5965.689    -6022.421       56.733   494.3
1.2000        -5964.551    -6022.833       58.283   507.8
1.4000        -5965.398    -6022.415       57.017   496.7
1.6000        -5962.704    -6019.048       56.344   490.9
1.8000        -5965.086    -6020.570       55.484   483.4
2.0000        -5964.244    -6022.152       57.908   504.5
2.2000        -5965.373    -6023.024       57.651   502.3
2.4000        -5964.563    -6022.898       58.335   508.2
2.6000        -5962.895    -6021.085       58.190   507.0
2.8000        -5961.443    -6020.835       59.391   517.4
3.0000        -5962.380    -6021.033       58.654   511.0
3.2000        -5965.840    -6020.926       55.086   479.9
3.4000        -5961.303    -6020.640       59.336   516.9
3.6000        -5961.095    -6021.297       60.202   524.5
3.8000        -5962.949    -6021.045       58.096   506.1
4.0000        -5964.773    -6023.970       59.197   515.7
4.2000        -5962.316    -6020.856       58.541   510.0
4.4000        -5963.357    -6022.723       59.365   517.2
4.6000        -5963.351    -6020.629       57.278   499.0
4.8000        -5963.699    -6022.065       58.366   508.5
5.0000        -5967.135    -6023.141       56.006   487.9
5.2000        -5967.367    -6023.633       56.266   490.2
5.4000        -5965.741    -6020.357       54.616   475.8
5.6000        -5964.028    -6021.361       57.333   499.5
5.8000        -5965.366    -6021.905       56.538   492.6
6.0000        -5969.488    -6024.693       55.206   481.0
6.2000        -5969.141    -6025.012       55.871   486.8
6.4000        -5968.112    -6026.770       58.658   511.0
6.6000        -5965.282    -6023.815       58.533   509.9
6.8000        -5963.753    -6021.790       58.036   505.6
7.0000        -5963.003    -6021.480       58.477   509.5
7.2000        -5965.215    -6021.903       56.687   493.9
7.4000        -5963.863    -6022.547       58.683   511.3
7.6000        -5966.536    -6022.761       56.225   489.8
7.8000        -5963.720    -6023.059       59.339   517.0
8.0000        -5964.271    -6018.824       54.553   475.3
8.2000        -5963.305    -6021.332       58.027   505.5
8.4000        -5965.155    -6021.320       56.166   489.3
8.6000        -5965.595    -6020.554       54.960   478.8
8.8000        -5963.765    -6022.343       58.577   510.3
9.0000        -5962.308    -6021.581       59.272   516.4
9.2000        -5959.760    -6021.287       61.527   536.0
9.4000        -5964.194    -6020.174       55.979   487.7
9.6000        -5963.819    -6022.177       58.359   508.4
9.8000        -5965.025    -6023.455       58.430   509.1
10.0000       -5964.228    -6022.131       57.903   504.5
10.2000       -5964.096    -6021.555       57.459   500.6
10.4000       -5961.039    -6020.793       59.754   520.6
10.6000       -5961.017    -6019.694       58.677   511.2
10.8000       -5960.244    -6020.098       59.853   521.4
11.0000       -5963.220    -6019.927       56.707   494.0
11.2000       -5963.337    -6021.763       58.426   509.0
11.4000       -5961.878    -6019.973       58.094   506.1
11.6000       -5960.909    -6022.940       62.031   540.4
11.8000       -5962.912    -6019.686       56.774   494.6
12.0000       -5964.326    -6022.465       58.138   506.5
12.2000       -5962.993    -6023.305       60.312   525.4
12.4000       -5962.480    -6020.061       57.580   501.6
12.6000       -5962.628    -6020.218       57.591   501.7
12.8000       -5965.554    -6021.843       56.289   490.4
13.0000       -5965.571    -6020.191       54.620   475.9
13.2000       -5968.798    -6026.178       57.380   499.9
13.4000       -5967.877    -6024.069       56.191   489.5
13.6000       -5967.273    -6022.327       55.054   479.6
13.8000       -5966.374    -6020.597       54.223   472.4
14.0000       -5965.912    -6022.607       56.695   493.9
14.2000       -5963.821    -6021.414       57.593   501.8
14.4000       -5962.712    -6020.146       57.434   500.4
14.6000       -5966.629    -6025.279       58.651   511.0
14.8000       -5965.324    -6023.372       58.048   505.7
15.0000       -5965.029    -6022.049       57.021   496.8
15.2000       -5964.980    -6022.588       57.608   501.9
15.4000       -5963.470    -6024.354       60.885   530.4
15.6000       -5967.047    -6023.042       55.995   487.8
15.8000       -5967.985    -6023.056       55.071   479.8
16.0000       -5966.740    -6023.664       56.924   495.9
16.2000       -5968.567    -6024.977       56.410   491.4
16.4000       -5969.861    -6024.900       55.039   479.5
16.6000       -5964.917    -6021.570       56.653   493.6
16.8000       -5964.670    -6025.033       60.363   525.9
17.0000       -5965.382    -6022.188       56.805   494.9
17.2000       -5963.484    -6020.021       56.537   492.6
