Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5633.213    -5633.213        0.000     0.0
2.5000        -6005.872    -6041.135       35.262   307.2
5.0000        -6005.549    -6040.398       34.849   303.6
7.5000        -6005.544    -6039.718       34.174   297.7
10.0000       -6006.296    -6041.301       35.005   305.0
12.5000       -6006.290    -6041.291       35.001   304.9
15.0000       -6006.657    -6040.120       33.463   291.5
17.5000       -6007.121    -6041.442       34.321   299.0
20.0000       -6007.098    -6041.092       33.993   296.2
22.5000       -6007.012    -6042.078       35.065   305.5
25.0000       -6007.103    -6040.870       33.767   294.2
27.5000       -6007.069    -6041.793       34.724   302.5
30.0000       -6006.969    -6040.326       33.358   290.6
32.5000       -6007.024    -6042.219       35.196   306.6
35.0000       -6007.456    -6041.611       34.156   297.6
37.5000       -6007.297    -6041.969       34.672   302.1
40.0000       -6007.227    -6041.667       34.439   300.0
42.5000       -6007.626    -6040.806       33.180   289.1
45.0000       -6007.764    -6040.751       32.988   287.4
47.5000       -6008.278    -6042.923       34.645   301.8
50.0000       -6007.559    -6041.177       33.618   292.9
