Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5633.213    -5633.213        0.000     0.0
2.5000        -5954.349    -6011.329       56.980   496.4
5.0000        -5956.696    -6015.004       58.308   508.0
7.5000        -5955.558    -6011.721       56.163   489.3
10.0000       -5957.370    -6016.566       59.196   515.7
12.5000       -5958.073    -6015.085       57.012   496.7
15.0000       -5957.782    -6015.615       57.833   503.8
17.5000       -5959.810    -6017.537       57.727   502.9
20.0000       -5960.450    -6018.331       57.881   504.3
22.5000       -5959.488    -6016.743       57.255   498.8
25.0000       -5960.076    -6015.720       55.645   484.8
27.5000       -5959.889    -6017.562       57.673   502.5
30.0000       -5960.188    -6016.913       56.725   494.2
32.5000       -5959.795    -6017.189       57.394   500.0
35.0000       -5959.704    -6016.530       56.826   495.1
37.5000       -5959.761    -6015.858       56.097   488.7
40.0000       -5959.710    -6017.263       57.553   501.4
42.5000       -5960.060    -6017.969       57.909   504.5
45.0000       -5960.153    -6016.894       56.741   494.3
47.5000       -5960.768    -6020.052       59.284   516.5
50.0000       -5961.077    -6020.422       59.345   517.0
