Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5633.216    -5633.216        0.000     0.0
2.5000        -5980.864    -6027.593       46.730   407.1
5.0000        -5984.038    -6031.143       47.105   410.4
7.5000        -5984.538    -6031.054       46.516   405.3
10.0000       -5984.664    -6030.425       45.762   398.7
12.5000       -5984.440    -6031.755       47.316   412.2
15.0000       -5984.287    -6031.253       46.966   409.2
17.5000       -5984.430    -6030.091       45.662   397.8
20.0000       -5984.067    -6031.603       47.536   414.1
22.5000       -5985.119    -6030.192       45.073   392.7
25.0000       -5985.089    -6031.226       46.136   401.9
27.5000       -5984.405    -6029.500       45.095   392.9
30.0000       -5984.477    -6030.802       46.325   403.6
32.5000       -5986.114    -6031.643       45.529   396.7
35.0000       -5986.154    -6032.591       46.438   404.6
37.5000       -5986.446    -6032.995       46.549   405.5
40.0000       -5986.282    -6032.962       46.680   406.7
42.5000       -5986.025    -6031.220       45.195   393.7
45.0000       -5986.566    -6032.688       46.122   401.8
47.5000       -5987.056    -6034.654       47.598   414.7
50.0000       -5986.957    -6032.754       45.797   399.0
