Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6007.173    -6042.062       34.889   304.0
0.2000        -6009.405    -6045.173       35.768   311.6
0.4000        -6010.106    -6046.314       36.209   315.5
0.6000        -6009.656    -6044.937       35.281   307.4
0.8000        -6009.981    -6044.822       34.841   303.5
1.0000        -6010.627    -6044.467       33.840   294.8
1.2000        -6009.867    -6044.642       34.774   303.0
1.4000        -6008.836    -6043.401       34.565   301.1
1.6000        -6009.682    -6044.067       34.385   299.6
1.8000        -6010.605    -6045.015       34.410   299.8
2.0000        -6010.252    -6042.470       32.218   280.7
2.2000        -6011.516    -6045.024       33.509   291.9
2.4000        -6011.343    -6044.595       33.253   289.7
2.6000        -6009.649    -6044.131       34.482   300.4
2.8000        -6009.238    -6044.275       35.037   305.2
3.0000        -6008.808    -6043.412       34.604   301.5
3.2000        -6009.812    -6043.620       33.808   294.5
3.4000        -6011.539    -6044.340       32.801   285.8
3.6000        -6011.946    -6045.535       33.589   292.6
3.8000        -6010.585    -6043.840       33.254   289.7
4.0000        -6011.554    -6043.150       31.596   275.3
4.2000        -6011.947    -6045.768       33.821   294.7
4.4000        -6009.105    -6044.489       35.383   308.3
4.6000        -6008.091    -6044.320       36.229   315.6
4.8000        -6010.266    -6043.542       33.276   289.9
5.0000        -6010.383    -6042.863       32.480   283.0
5.2000        -6012.698    -6045.330       32.632   284.3
5.4000        -6011.281    -6045.209       33.928   295.6
5.6000        -6011.212    -6045.708       34.496   300.5
5.8000        -6010.632    -6043.282       32.650   284.4
6.0000        -6010.298    -6043.940       33.642   293.1
6.2000        -6010.648    -6044.764       34.116   297.2
6.4000        -6009.926    -6044.351       34.425   299.9
6.6000        -6010.320    -6043.530       33.211   289.3
6.8000        -6009.539    -6044.457       34.917   304.2
7.0000        -6010.595    -6043.660       33.065   288.1
7.2000        -6009.476    -6044.053       34.577   301.2
7.4000        -6010.058    -6043.576       33.517   292.0
7.6000        -6011.064    -6044.892       33.828   294.7
7.8000        -6009.706    -6044.580       34.874   303.8
8.0000        -6011.122    -6044.827       33.705   293.6
8.2000        -6011.386    -6043.901       32.516   283.3
8.4000        -6010.135    -6044.206       34.071   296.8
8.6000        -6008.505    -6044.007       35.502   309.3
8.8000        -6011.008    -6044.672       33.664   293.3
9.0000        -6009.843    -6044.101       34.258   298.5
9.2000        -6008.940    -6044.242       35.301   307.5
9.4000        -6009.912    -6045.248       35.336   307.8
9.6000        -6010.452    -6045.233       34.780   303.0
9.8000        -6010.294    -6045.323       35.029   305.2
10.0000       -6010.166    -6045.262       35.096   305.8
10.2000       -6010.384    -6044.853       34.469   300.3
10.4000       -6011.330    -6046.234       34.905   304.1
10.6000       -6011.015    -6045.282       34.267   298.5
10.8000       -6010.147    -6044.130       33.983   296.1
11.0000       -6009.990    -6043.506       33.516   292.0
11.2000       -6011.475    -6044.174       32.699   284.9
11.4000       -6011.018    -6044.657       33.639   293.1
11.6000       -6010.693    -6044.948       34.255   298.4
11.8000       -6010.551    -6044.300       33.749   294.0
12.0000       -6008.938    -6043.023       34.085   297.0
12.2000       -6009.893    -6044.918       35.026   305.1
12.4000       -6009.256    -6044.198       34.942   304.4
12.6000       -6009.582    -6043.879       34.297   298.8
12.8000       -6008.766    -6043.130       34.364   299.4
13.0000       -6010.280    -6043.504       33.225   289.5
13.2000       -6011.879    -6046.330       34.451   300.1
13.4000       -6011.868    -6045.459       33.591   292.7
13.6000       -6009.797    -6044.430       34.633   301.7
13.8000       -6008.089    -6043.083       34.994   304.9
14.0000       -6008.302    -6043.562       35.259   307.2
14.2000       -6008.097    -6043.258       35.162   306.3
14.4000       -6008.001    -6042.650       34.649   301.9
14.6000       -6007.100    -6043.943       36.843   321.0
14.8000       -6007.695    -6043.083       35.388   308.3
15.0000       -6008.410    -6043.670       35.260   307.2
15.2000       -6009.052    -6044.023       34.972   304.7
15.4000       -6010.990    -6044.247       33.257   289.7
15.6000       -6010.929    -6043.689       32.760   285.4
15.8000       -6009.958    -6045.398       35.441   308.8
16.0000       -6010.680    -6044.821       34.142   297.4
16.2000       -6011.608    -6045.146       33.538   292.2
16.4000       -6010.819    -6045.570       34.751   302.8
16.6000       -6010.782    -6044.307       33.525   292.1
16.8000       -6011.098    -6045.008       33.909   295.4
17.0000       -6010.671    -6043.723       33.052   288.0
17.2000       -6008.780    -6043.578       34.797   303.2
17.4000       -6010.370    -6044.127       33.757   294.1
17.6000       -6010.502    -6045.348       34.846   303.6
17.8000       -6010.680    -6044.263       33.583   292.6
18.0000       -6010.782    -6045.519       34.736   302.6
18.2000       -6011.554    -6044.760       33.206   289.3
18.4000       -6010.864    -6044.074       33.210   289.3
18.6000       -6011.049    -6044.814       33.765   294.2
18.8000       -6009.473    -6044.020       34.547   301.0
19.0000       -6007.391    -6042.507       35.116   305.9
19.2000       -6008.256    -6042.919       34.664   302.0
19.4000       -6007.707    -6043.319       35.612   310.3
19.6000       -6008.420    -6043.202       34.782   303.0
19.8000       -6010.117    -6045.505       35.388   308.3
20.0000       -6009.603    -6044.203       34.600   301.4
20.2000       -6012.418    -6045.969       33.551   292.3
20.4000       -6011.029    -6044.180       33.151   288.8
20.6000       -6012.980    -6045.949       32.969   287.2
20.8000       -6012.261    -6045.984       33.724   293.8
21.0000       -6012.640    -6044.522       31.882   277.8
21.2000       -6012.104    -6045.008       32.904   286.7
21.4000       -6013.649    -6045.617       31.968   278.5
21.6000       -6012.281    -6045.405       33.124   288.6
21.8000       -6011.728    -6044.506       32.778   285.6
22.0000       -6010.375    -6044.844       34.469   300.3
22.2000       -6011.060    -6045.778       34.718   302.5
22.4000       -6011.757    -6045.062       33.305   290.2
22.6000       -6011.906    -6045.160       33.254   289.7
22.8000       -6011.597    -6045.582       33.984   296.1
23.0000       -6011.983    -6045.279       33.297   290.1
23.2000       -6009.413    -6044.653       35.240   307.0
23.4000       -6009.821    -6043.784       33.963   295.9
23.6000       -6009.752    -6044.045       34.293   298.8
23.8000       -6009.160    -6043.527       34.367   299.4
24.0000       -6008.967    -6044.908       35.941   313.1
24.2000       -6009.592    -6043.093       33.500   291.9
24.4000       -6011.456    -6046.170       34.714   302.4
24.6000       -6013.247    -6047.036       33.789   294.4
24.8000       -6011.999    -6045.681       33.682   293.4
25.0000       -6011.402    -6045.288       33.886   295.2
25.2000       -6011.083    -6045.756       34.673   302.1
25.4000       -6011.388    -6046.109       34.721   302.5
25.6000       -6011.227    -6045.619       34.392   299.6
25.8000       -6010.797    -6045.243       34.446   300.1
26.0000       -6011.642    -6044.396       32.755   285.4
26.2000       -6010.869    -6044.880       34.012   296.3
26.4000       -6010.712    -6045.231       34.520   300.7
26.6000       -6009.603    -6043.313       33.710   293.7
26.8000       -6007.579    -6043.911       36.332   316.5
27.0000       -6008.696    -6043.203       34.507   300.6
27.2000       -6008.183    -6044.975       36.792   320.5
27.4000       -6008.616    -6042.983       34.368   299.4
27.6000       -6009.695    -6044.746       35.051   305.4
27.8000       -6012.674    -6046.101       33.427   291.2
28.0000       -6011.095    -6045.244       34.149   297.5
28.2000       -6008.829    -6043.701       34.873   303.8
28.4000       -6004.932    -6040.546       35.614   310.3
28.6000       -6007.176    -6043.905       36.729   320.0
28.8000       -6008.878    -6042.911       34.033   296.5
29.0000       -6008.588    -6043.170       34.583   301.3
29.2000       -6007.787    -6043.356       35.570   309.9
29.4000       -6008.768    -6042.825       34.057   296.7
29.6000       -6009.087    -6043.970       34.883   303.9
29.8000       -6011.772    -6044.611       32.839   286.1
30.0000       -6010.836    -6043.717       32.881   286.5
30.2000       -6012.065    -6045.479       33.414   291.1
30.4000       -6010.751    -6043.956       33.205   289.3
30.6000       -6012.550    -6045.593       33.043   287.9
30.8000       -6010.414    -6044.453       34.039   296.6
31.0000       -6008.477    -6044.303       35.827   312.1
31.2000       -6006.730    -6043.695       36.965   322.0
31.4000       -6007.221    -6042.759       35.538   309.6
31.6000       -6008.293    -6043.257       34.964   304.6
31.8000       -6009.376    -6043.498       34.122   297.3
32.0000       -6010.057    -6043.663       33.606   292.8
32.2000       -6009.937    -6044.794       34.857   303.7
32.4000       -6009.792    -6044.182       34.390   299.6
32.6000       -6009.142    -6043.651       34.509   300.6
