Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5633.213    -5633.213        0.000     0.0
2.5000        -6005.078    -6039.503       34.425   299.9
5.0000        -6006.046    -6040.475       34.428   299.9
7.5000        -6006.274    -6040.941       34.667   302.0
10.0000       -6006.084    -6040.640       34.556   301.1
12.5000       -6005.753    -6040.360       34.607   301.5
15.0000       -6005.703    -6040.896       35.193   306.6
17.5000       -6006.192    -6040.201       34.008   296.3
20.0000       -6005.928    -6040.930       35.003   304.9
22.5000       -6006.300    -6040.722       34.421   299.9
25.0000       -6006.403    -6041.214       34.812   303.3
27.5000       -6006.870    -6040.712       33.842   294.8
30.0000       -6006.730    -6041.104       34.374   299.5
32.5000       -6006.813    -6041.560       34.746   302.7
35.0000       -6006.686    -6041.224       34.539   300.9
37.5000       -6006.586    -6040.563       33.977   296.0
40.0000       -6006.870    -6041.487       34.618   301.6
42.5000       -6007.217    -6041.801       34.583   301.3
45.0000       -6007.046    -6041.488       34.442   300.1
47.5000       -6007.462    -6040.637       33.175   289.0
50.0000       -6007.173    -6042.062       34.889   304.0
