Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6412.672    -6461.139       48.466   422.2
0.2000        -6411.337    -6459.639       48.302   420.8
0.4000        -6415.620    -6461.282       45.662   397.8
0.6000        -6416.987    -6461.997       45.010   392.1
0.8000        -6414.131    -6460.331       46.200   402.5
1.0000        -6415.539    -6462.554       47.015   409.6
1.2000        -6415.804    -6460.925       45.121   393.1
1.4000        -6416.407    -6461.080       44.673   389.2
1.6000        -6417.257    -6462.834       45.578   397.1
1.8000        -6416.530    -6460.540       44.010   383.4
2.0000        -6414.948    -6460.439       45.491   396.3
2.2000        -6414.437    -6462.154       47.717   415.7
2.4000        -6415.108    -6462.877       47.769   416.2
2.6000        -6417.530    -6461.881       44.351   386.4
2.8000        -6413.931    -6461.630       47.698   415.6
3.0000        -6413.323    -6461.966       48.643   423.8
3.2000        -6414.353    -6460.909       46.556   405.6
3.4000        -6415.417    -6461.255       45.838   399.3
3.6000        -6414.433    -6461.464       47.032   409.7
3.8000        -6416.443    -6461.610       45.167   393.5
4.0000        -6414.562    -6462.010       47.448   413.4
4.2000        -6416.437    -6464.008       47.572   414.4
4.4000        -6415.093    -6463.718       48.625   423.6
4.6000        -6416.152    -6461.034       44.881   391.0
4.8000        -6415.938    -6462.267       46.330   403.6
5.0000        -6417.097    -6462.360       45.263   394.3
5.2000        -6414.601    -6459.904       45.303   394.7
5.4000        -6413.942    -6462.240       48.298   420.8
5.6000        -6415.990    -6462.668       46.679   406.7
5.8000        -6417.662    -6464.479       46.817   407.9
6.0000        -6419.882    -6462.852       42.970   374.4
6.2000        -6420.850    -6464.170       43.320   377.4
6.4000        -6421.357    -6465.900       44.544   388.1
6.6000        -6418.074    -6462.721       44.647   389.0
6.8000        -6416.445    -6461.766       45.320   394.8
7.0000        -6415.726    -6461.511       45.786   398.9
7.2000        -6415.672    -6460.948       45.276   394.5
7.4000        -6415.053    -6462.605       47.552   414.3
7.6000        -6413.867    -6460.231       46.365   403.9
7.8000        -6415.210    -6462.107       46.897   408.6
8.0000        -6414.868    -6463.408       48.541   422.9
8.2000        -6414.021    -6459.578       45.557   396.9
8.4000        -6412.638    -6458.653       46.015   400.9
8.6000        -6414.976    -6462.874       47.898   417.3
8.8000        -6414.746    -6460.477       45.731   398.4
9.0000        -6415.220    -6460.877       45.658   397.8
9.2000        -6411.492    -6459.733       48.241   420.3
9.4000        -6411.051    -6459.805       48.753   424.7
9.6000        -6413.842    -6461.550       47.707   415.6
9.8000        -6412.873    -6460.209       47.336   412.4
10.0000       -6416.401    -6462.374       45.972   400.5
10.2000       -6417.289    -6463.367       46.079   401.4
10.4000       -6417.426    -6462.935       45.509   396.5
10.6000       -6417.457    -6462.189       44.732   389.7
10.8000       -6416.272    -6463.337       47.065   410.0
11.0000       -6415.786    -6462.456       46.670   406.6
11.2000       -6415.785    -6461.321       45.537   396.7
11.4000       -6414.819    -6461.044       46.225   402.7
11.6000       -6416.161    -6462.391       46.230   402.8
11.8000       -6417.638    -6463.488       45.850   399.4
12.0000       -6417.678    -6460.445       42.767   372.6
12.2000       -6418.232    -6462.328       44.097   384.2
12.4000       -6417.167    -6462.796       45.628   397.5
12.6000       -6417.252    -6463.628       46.376   404.0
12.8000       -6418.243    -6461.674       43.432   378.4
13.0000       -6420.394    -6463.372       42.978   374.4
13.2000       -6419.431    -6464.517       45.085   392.8
13.4000       -6415.903    -6462.039       46.135   401.9
