Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6506.916    -6506.916        0.000     0.0
2.5000        -6389.055    -6445.481       56.426   491.6
5.0000        -6388.935    -6445.088       56.153   489.2
7.5000        -6388.929    -6446.684       57.756   503.2
10.0000       -6388.514    -6444.727       56.213   489.7
12.5000       -6388.952    -6444.643       55.692   485.2
15.0000       -6388.595    -6446.902       58.307   508.0
17.5000       -6389.103    -6448.061       58.959   513.7
20.0000       -6388.797    -6444.653       55.856   486.6
22.5000       -6389.144    -6447.144       58.000   505.3
25.0000       -6388.563    -6447.293       58.730   511.7
27.5000       -6388.913    -6446.686       57.773   503.3
30.0000       -6389.362    -6447.365       58.003   505.3
32.5000       -6388.391    -6446.596       58.206   507.1
35.0000       -6389.091    -6447.450       58.359   508.4
37.5000       -6388.906    -6445.874       56.968   496.3
40.0000       -6388.549    -6445.359       56.810   494.9
42.5000       -6389.075    -6447.698       58.623   510.7
45.0000       -6388.734    -6447.756       59.022   514.2
47.5000       -6388.703    -6444.849       56.146   489.2
50.0000       -6389.389    -6446.763       57.374   499.8
