Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6506.916    -6506.916        0.000     0.0
2.5000        -6412.785    -6459.551       46.765   407.4
5.0000        -6412.430    -6458.653       46.223   402.7
7.5000        -6412.343    -6458.665       46.322   403.6
10.0000       -6412.482    -6458.587       46.106   401.7
12.5000       -6412.543    -6458.710       46.166   402.2
15.0000       -6411.967    -6458.038       46.072   401.4
17.5000       -6412.805    -6458.315       45.509   396.5
20.0000       -6412.106    -6458.933       46.827   408.0
22.5000       -6412.573    -6457.904       45.331   394.9
25.0000       -6412.744    -6458.110       45.367   395.2
27.5000       -6412.648    -6458.707       46.059   401.3
30.0000       -6412.502    -6459.560       47.058   410.0
32.5000       -6412.795    -6456.269       43.473   378.7
35.0000       -6412.412    -6458.301       45.889   399.8
37.5000       -6412.708    -6459.096       46.388   404.1
40.0000       -6412.387    -6457.594       45.208   393.9
42.5000       -6412.804    -6457.198       44.394   386.8
45.0000       -6412.162    -6459.079       46.917   408.7
47.5000       -6412.671    -6457.886       45.215   393.9
50.0000       -6412.672    -6461.139       48.466   422.2
