Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6506.916    -6506.916        0.000     0.0
2.5000        -6438.415    -6473.488       35.073   305.6
5.0000        -6437.745    -6471.651       33.905   295.4
7.5000        -6437.473    -6472.305       34.832   303.5
10.0000       -6437.463    -6471.483       34.019   296.4
12.5000       -6437.981    -6471.632       33.651   293.2
15.0000       -6437.188    -6470.960       33.773   294.2
17.5000       -6437.277    -6471.079       33.802   294.5
20.0000       -6437.605    -6472.707       35.102   305.8
22.5000       -6437.512    -6471.917       34.405   299.7
25.0000       -6437.346    -6471.717       34.371   299.4
27.5000       -6437.575    -6471.613       34.038   296.5
30.0000       -6437.401    -6472.279       34.877   303.9
32.5000       -6436.656    -6471.736       35.080   305.6
35.0000       -6437.483    -6470.965       33.482   291.7
37.5000       -6437.143    -6471.129       33.986   296.1
40.0000       -6437.008    -6471.576       34.569   301.2
42.5000       -6437.128    -6471.192       34.064   296.8
45.0000       -6436.980    -6472.387       35.407   308.5
47.5000       -6436.944    -6471.763       34.818   303.3
50.0000       -6436.988    -6470.854       33.866   295.0
