Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6364.597    -6431.222       66.625   580.4
0.2000        -6368.896    -6437.884       68.987   601.0
0.4000        -6366.121    -6436.078       69.956   609.5
0.6000        -6365.996    -6434.736       68.739   598.9
0.8000        -6366.769    -6438.559       71.790   625.4
1.0000        -6368.062    -6438.580       70.518   614.4
1.2000        -6368.987    -6437.140       68.152   593.7
1.4000        -6368.330    -6437.629       69.300   603.7
1.6000        -6365.607    -6435.943       70.336   612.8
1.8000        -6368.108    -6437.812       69.704   607.3
2.0000        -6368.290    -6436.748       68.458   596.4
2.2000        -6367.815    -6436.344       68.528   597.0
2.4000        -6366.819    -6435.963       69.144   602.4
2.6000        -6369.086    -6438.268       69.182   602.7
2.8000        -6371.553    -6438.690       67.137   584.9
3.0000        -6372.577    -6438.306       65.728   572.6
3.2000        -6370.147    -6438.745       68.599   597.6
3.4000        -6373.438    -6440.292       66.854   582.4
3.6000        -6370.886    -6438.916       68.030   592.7
3.8000        -6369.934    -6438.155       68.221   594.3
4.0000        -6365.369    -6435.151       69.782   607.9
4.2000        -6367.339    -6436.607       69.268   603.5
4.4000        -6369.938    -6437.756       67.818   590.8
4.6000        -6365.591    -6436.000       70.409   613.4
4.8000        -6370.243    -6441.006       70.763   616.5
5.0000        -6371.547    -6438.353       66.806   582.0
5.2000        -6370.677    -6439.939       69.262   603.4
5.4000        -6369.109    -6435.783       66.674   580.9
5.6000        -6371.414    -6438.403       66.989   583.6
5.8000        -6372.953    -6438.653       65.700   572.4
6.0000        -6370.327    -6440.687       70.359   613.0
6.2000        -6373.649    -6442.974       69.325   604.0
6.4000        -6368.699    -6436.599       67.900   591.6
6.6000        -6367.777    -6439.098       71.321   621.4
6.8000        -6365.048    -6436.644       71.595   623.7
7.0000        -6361.746    -6434.741       72.995   635.9
7.2000        -6361.631    -6433.492       71.860   626.1
7.4000        -6365.226    -6435.812       70.586   615.0
7.6000        -6366.780    -6436.698       69.918   609.1
7.8000        -6368.592    -6439.580       70.988   618.5
8.0000        -6371.634    -6443.497       71.862   626.1
8.2000        -6372.361    -6437.969       65.608   571.6
8.4000        -6369.178    -6438.025       68.847   599.8
8.6000        -6369.637    -6440.508       70.871   617.4
8.8000        -6370.816    -6438.581       67.764   590.4
9.0000        -6368.915    -6438.483       69.568   606.1
9.2000        -6369.314    -6436.591       67.277   586.1
9.4000        -6368.746    -6436.147       67.400   587.2
9.6000        -6369.375    -6438.353       68.978   600.9
9.8000        -6372.379    -6438.361       65.982   574.8
10.0000       -6368.420    -6437.604       69.184   602.7
10.2000       -6369.887    -6435.715       65.827   573.5
10.4000       -6367.895    -6435.855       67.960   592.1
10.6000       -6364.805    -6435.429       70.624   615.3
10.8000       -6363.892    -6437.059       73.167   637.4
11.0000       -6366.810    -6434.789       67.979   592.2
11.2000       -6367.683    -6437.503       69.821   608.3
11.4000       -6365.585    -6435.937       70.352   612.9
11.6000       -6368.362    -6437.030       68.668   598.2
11.8000       -6370.117    -6437.693       67.577   588.7
12.0000       -6363.961    -6436.894       72.932   635.4
12.2000       -6367.561    -6438.487       70.927   617.9
12.4000       -6369.777    -6438.394       68.617   597.8
12.6000       -6370.808    -6436.538       65.730   572.6
12.8000       -6372.398    -6439.246       66.848   582.4
13.0000       -6373.777    -6442.118       68.341   595.4
13.2000       -6370.317    -6439.104       68.787   599.3
13.4000       -6374.758    -6442.412       67.654   589.4
13.6000       -6373.394    -6441.234       67.840   591.0
13.8000       -6368.025    -6438.631       70.606   615.1
14.0000       -6368.835    -6440.685       71.850   626.0
14.2000       -6369.408    -6435.888       66.480   579.2
14.4000       -6370.187    -6439.725       69.538   605.8
14.6000       -6369.822    -6436.499       66.677   580.9
14.8000       -6369.766    -6438.279       68.513   596.9
15.0000       -6370.992    -6438.976       67.984   592.3
15.2000       -6366.229    -6435.538       69.309   603.8
15.4000       -6369.844    -6437.574       67.730   590.1
15.6000       -6373.884    -6441.590       67.706   589.9
15.8000       -6371.223    -6437.930       66.708   581.2
16.0000       -6374.343    -6441.062       66.719   581.3
16.2000       -6374.184    -6442.195       68.011   592.5
