Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6436.988    -6470.854       33.866   295.0
0.2000        -6439.162    -6473.525       34.363   299.4
0.4000        -6437.925    -6473.778       35.852   312.3
0.6000        -6438.491    -6472.161       33.670   293.3
0.8000        -6440.786    -6474.316       33.530   292.1
1.0000        -6442.487    -6475.350       32.863   286.3
1.2000        -6441.714    -6474.936       33.222   289.4
1.4000        -6440.238    -6474.973       34.734   302.6
1.6000        -6439.758    -6474.808       35.050   305.4
1.8000        -6438.340    -6472.763       34.423   299.9
2.0000        -6437.825    -6471.810       33.985   296.1
2.2000        -6436.973    -6472.607       35.634   310.5
2.4000        -6436.958    -6472.477       35.520   309.5
2.6000        -6438.735    -6473.594       34.859   303.7
2.8000        -6437.926    -6472.151       34.225   298.2
3.0000        -6439.144    -6473.113       33.970   295.9
3.2000        -6441.656    -6474.991       33.335   290.4
3.4000        -6439.731    -6474.864       35.134   306.1
3.6000        -6439.665    -6474.540       34.874   303.8
3.8000        -6440.098    -6474.989       34.891   304.0
4.0000        -6440.414    -6475.246       34.832   303.5
4.2000        -6440.374    -6473.677       33.302   290.1
4.4000        -6442.291    -6474.487       32.196   280.5
4.6000        -6441.796    -6475.361       33.565   292.4
4.8000        -6441.200    -6475.140       33.940   295.7
5.0000        -6442.593    -6475.457       32.863   286.3
5.2000        -6441.765    -6475.427       33.661   293.3
5.4000        -6442.313    -6474.701       32.389   282.2
5.6000        -6441.796    -6474.008       32.212   280.6
5.8000        -6441.731    -6474.712       32.981   287.3
6.0000        -6443.383    -6475.708       32.326   281.6
6.2000        -6442.820    -6475.867       33.047   287.9
6.4000        -6442.880    -6475.397       32.517   283.3
6.6000        -6441.413    -6475.186       33.772   294.2
6.8000        -6440.031    -6473.561       33.530   292.1
7.0000        -6441.212    -6474.022       32.810   285.8
7.2000        -6439.905    -6474.418       34.513   300.7
7.4000        -6438.836    -6473.781       34.945   304.4
7.6000        -6437.120    -6471.984       34.864   303.7
7.8000        -6438.450    -6473.608       35.158   306.3
8.0000        -6438.838    -6473.165       34.327   299.1
8.2000        -6440.368    -6474.606       34.238   298.3
8.4000        -6439.626    -6472.853       33.227   289.5
8.6000        -6439.946    -6473.832       33.886   295.2
8.8000        -6438.993    -6472.134       33.140   288.7
9.0000        -6438.776    -6474.270       35.494   309.2
9.2000        -6438.471    -6474.199       35.728   311.3
9.4000        -6436.953    -6471.579       34.626   301.7
9.6000        -6439.654    -6473.613       33.959   295.9
9.8000        -6441.270    -6475.130       33.860   295.0
10.0000       -6440.782    -6474.114       33.332   290.4
10.2000       -6441.498    -6475.167       33.669   293.3
10.4000       -6440.250    -6474.050       33.800   294.5
10.6000       -6439.793    -6473.840       34.047   296.6
10.8000       -6439.812    -6474.373       34.561   301.1
11.0000       -6439.751    -6474.017       34.266   298.5
11.2000       -6440.659    -6475.637       34.978   304.7
11.4000       -6441.794    -6474.584       32.789   285.7
11.6000       -6439.986    -6473.362       33.376   290.8
11.8000       -6438.590    -6474.296       35.705   311.1
12.0000       -6439.973    -6473.685       33.711   293.7
12.2000       -6438.735    -6473.992       35.257   307.2
12.4000       -6438.676    -6473.613       34.938   304.4
12.6000       -6439.487    -6473.854       34.366   299.4
12.8000       -6439.201    -6473.767       34.566   301.1
13.0000       -6440.627    -6473.681       33.054   288.0
13.2000       -6440.330    -6474.446       34.116   297.2
13.4000       -6440.937    -6473.331       32.393   282.2
13.6000       -6439.865    -6474.070       34.205   298.0
13.8000       -6439.141    -6472.605       33.464   291.5
14.0000       -6438.805    -6473.983       35.178   306.5
