Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5980.546    -6038.398       57.852   504.0
0.2000        -5981.575    -6039.790       58.215   507.2
0.4000        -5986.778    -6044.501       57.723   502.9
0.6000        -5988.002    -6045.837       57.834   503.9
0.8000        -5983.706    -6043.423       59.716   520.3
1.0000        -5983.520    -6041.593       58.073   505.9
1.2000        -5988.102    -6045.273       57.172   498.1
1.4000        -5988.844    -6042.690       53.846   469.1
1.6000        -5987.481    -6041.729       54.248   472.6
1.8000        -5986.595    -6043.741       57.147   497.9
2.0000        -5988.630    -6042.822       54.192   472.1
2.2000        -5987.688    -6045.288       57.599   501.8
2.4000        -5986.940    -6043.902       56.962   496.3
2.6000        -5986.438    -6044.247       57.809   503.6
2.8000        -5985.841    -6043.104       57.263   498.9
3.0000        -5984.151    -6043.033       58.882   513.0
3.2000        -5985.786    -6043.422       57.636   502.1
3.4000        -5983.471    -6041.103       57.631   502.1
3.6000        -5984.276    -6043.917       59.642   519.6
3.8000        -5986.389    -6044.670       58.281   507.7
4.0000        -5985.501    -6042.002       56.501   492.2
4.2000        -5982.155    -6041.674       59.519   518.5
4.4000        -5985.282    -6043.002       57.720   502.9
4.6000        -5985.942    -6042.506       56.565   492.8
4.8000        -5987.206    -6043.234       56.028   488.1
5.0000        -5987.680    -6043.776       56.097   488.7
5.2000        -5984.740    -6041.865       57.126   497.7
5.4000        -5986.060    -6043.376       57.316   499.3
5.6000        -5985.966    -6045.967       60.001   522.7
5.8000        -5983.263    -6040.288       57.025   496.8
6.0000        -5986.723    -6041.933       55.209   481.0
6.2000        -5989.122    -6047.799       58.677   511.2
6.4000        -5989.435    -6045.708       56.272   490.2
6.6000        -5987.011    -6042.446       55.435   483.0
6.8000        -5986.316    -6041.202       54.885   478.2
7.0000        -5980.920    -6040.730       59.810   521.1
7.2000        -5982.739    -6043.670       60.932   530.8
7.4000        -5983.043    -6039.575       56.533   492.5
7.6000        -5984.592    -6042.517       57.924   504.6
7.8000        -5985.544    -6041.576       56.032   488.2
8.0000        -5985.355    -6042.932       57.577   501.6
8.2000        -5986.346    -6042.607       56.261   490.2
8.4000        -5990.400    -6044.406       54.006   470.5
8.6000        -5985.852    -6044.541       58.689   511.3
8.8000        -5987.549    -6041.496       53.947   470.0
9.0000        -5988.332    -6046.110       57.778   503.4
9.2000        -5988.733    -6044.567       55.834   486.4
9.4000        -5987.642    -6043.848       56.206   489.7
9.6000        -5989.009    -6046.261       57.252   498.8
9.8000        -5990.789    -6045.358       54.569   475.4
10.0000       -5988.087    -6042.028       53.942   469.9
10.2000       -5987.866    -6043.896       56.030   488.1
10.4000       -5986.303    -6042.368       56.065   488.4
10.6000       -5987.416    -6045.682       58.265   507.6
10.8000       -5991.026    -6046.789       55.762   485.8
11.0000       -5989.166    -6045.648       56.483   492.1
11.2000       -5986.335    -6043.771       57.436   500.4
11.4000       -5985.639    -6043.768       58.129   506.4
11.6000       -5983.818    -6042.842       59.023   514.2
11.8000       -5982.965    -6040.042       57.078   497.3
12.0000       -5983.935    -6043.102       59.167   515.5
12.2000       -5983.884    -6039.623       55.738   485.6
12.4000       -5983.130    -6041.374       58.245   507.4
12.6000       -5983.444    -6040.961       57.517   501.1
12.8000       -5986.560    -6042.339       55.779   486.0
13.0000       -5985.723    -6044.317       58.594   510.5
13.2000       -5984.793    -6042.522       57.729   502.9
13.4000       -5985.142    -6043.707       58.564   510.2
13.6000       -5984.813    -6044.023       59.210   515.8
13.8000       -5986.224    -6042.870       56.645   493.5
14.0000       -5987.211    -6044.120       56.909   495.8
14.2000       -5986.237    -6041.745       55.508   483.6
14.4000       -5985.924    -6041.492       55.569   484.1
14.6000       -5986.123    -6044.695       58.572   510.3
14.8000       -5986.056    -6044.098       58.041   505.7
15.0000       -5986.454    -6043.152       56.699   494.0
15.2000       -5984.634    -6044.298       59.664   519.8
15.4000       -5987.241    -6044.738       57.497   500.9
15.6000       -5986.173    -6042.437       56.264   490.2
15.8000       -5985.158    -6044.106       58.948   513.6
16.0000       -5984.161    -6042.900       58.739   511.7
16.2000       -5983.089    -6041.713       58.624   510.7
16.4000       -5984.167    -6043.236       59.069   514.6
16.6000       -5982.527    -6041.533       59.005   514.1
