Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6101.077    -6101.077        0.000     0.0
2.5000        -5981.341    -6037.274       55.933   487.3
5.0000        -5981.704    -6037.388       55.684   485.1
7.5000        -5981.840    -6041.324       59.484   518.2
10.0000       -5981.818    -6039.864       58.046   505.7
12.5000       -5981.533    -6038.197       56.665   493.7
15.0000       -5982.737    -6039.547       56.810   494.9
17.5000       -5982.095    -6038.864       56.769   494.6
20.0000       -5981.896    -6039.267       57.370   499.8
22.5000       -5980.838    -6037.438       56.599   493.1
25.0000       -5981.011    -6035.966       54.955   478.8
27.5000       -5981.511    -6036.854       55.343   482.2
30.0000       -5980.944    -6038.940       57.995   505.3
32.5000       -5980.963    -6039.011       58.047   505.7
35.0000       -5982.009    -6038.486       56.477   492.0
37.5000       -5982.175    -6041.184       59.009   514.1
40.0000       -5982.332    -6038.933       56.601   493.1
42.5000       -5981.700    -6039.897       58.197   507.0
45.0000       -5981.605    -6039.141       57.536   501.3
47.5000       -5981.974    -6040.497       58.523   509.9
50.0000       -5980.546    -6038.398       57.852   504.0
