Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6101.078    -6101.078        0.000     0.0
2.5000        -6031.161    -6065.080       33.919   295.5
5.0000        -6030.382    -6064.584       34.202   298.0
7.5000        -6030.742    -6064.661       33.919   295.5
10.0000       -6031.139    -6065.926       34.787   303.1
12.5000       -6031.425    -6065.862       34.437   300.0
15.0000       -6031.069    -6065.501       34.432   300.0
17.5000       -6031.934    -6066.229       34.295   298.8
20.0000       -6031.424    -6065.863       34.439   300.0
22.5000       -6031.168    -6064.957       33.789   294.4
25.0000       -6031.558    -6066.755       35.197   306.6
27.5000       -6031.843    -6065.938       34.095   297.0
30.0000       -6031.788    -6066.628       34.840   303.5
32.5000       -6031.559    -6065.757       34.199   297.9
35.0000       -6031.665    -6065.501       33.836   294.8
37.5000       -6031.602    -6066.158       34.555   301.0
40.0000       -6031.705    -6065.358       33.653   293.2
42.5000       -6031.474    -6066.193       34.720   302.5
45.0000       -6031.831    -6066.616       34.786   303.1
47.5000       -6031.908    -6065.470       33.561   292.4
50.0000       -6031.691    -6066.598       34.907   304.1
