Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -6006.927    -6052.663       45.736   398.5
0.2000        -6009.820    -6055.122       45.302   394.7
0.4000        -6011.907    -6056.265       44.358   386.4
0.6000        -6013.061    -6056.991       43.930   382.7
0.8000        -6009.485    -6055.448       45.962   400.4
1.0000        -6010.433    -6057.567       47.134   410.6
1.2000        -6009.139    -6056.793       47.654   415.2
1.4000        -6011.785    -6059.028       47.243   411.6
1.6000        -6011.685    -6055.645       43.960   383.0
1.8000        -6012.733    -6057.538       44.805   390.3
2.0000        -6011.631    -6056.687       45.055   392.5
2.2000        -6012.132    -6055.925       43.793   381.5
2.4000        -6010.753    -6056.025       45.272   394.4
2.6000        -6009.676    -6057.009       47.333   412.4
2.8000        -6009.100    -6057.581       48.481   422.4
3.0000        -6009.680    -6056.339       46.659   406.5
3.2000        -6008.918    -6055.565       46.648   406.4
3.4000        -6010.138    -6055.829       45.690   398.1
3.6000        -6008.751    -6054.834       46.083   401.5
3.8000        -6011.792    -6056.465       44.674   389.2
4.0000        -6010.731    -6057.160       46.430   404.5
4.2000        -6011.330    -6057.023       45.694   398.1
4.4000        -6009.621    -6055.204       45.582   397.1
4.6000        -6010.844    -6056.029       45.186   393.7
4.8000        -6010.463    -6056.152       45.689   398.0
5.0000        -6009.861    -6055.129       45.268   394.4
5.2000        -6011.362    -6058.588       47.226   411.4
5.4000        -6011.027    -6057.505       46.478   404.9
5.6000        -6010.053    -6054.427       44.374   386.6
5.8000        -6011.377    -6057.652       46.276   403.2
6.0000        -6010.689    -6057.037       46.348   403.8
6.2000        -6009.099    -6056.445       47.346   412.5
6.4000        -6009.659    -6056.010       46.351   403.8
6.6000        -6008.011    -6054.351       46.340   403.7
6.8000        -6008.063    -6053.042       44.979   391.9
7.0000        -6007.697    -6055.003       47.307   412.1
7.2000        -6009.762    -6054.088       44.326   386.2
7.4000        -6009.540    -6055.385       45.846   399.4
7.6000        -6011.840    -6056.042       44.202   385.1
7.8000        -6010.843    -6056.658       45.815   399.1
8.0000        -6011.546    -6055.191       43.645   380.2
8.2000        -6010.903    -6057.534       46.631   406.3
8.4000        -6009.658    -6054.890       45.232   394.1
8.6000        -6009.461    -6053.774       44.313   386.1
8.8000        -6011.081    -6056.285       45.205   393.8
9.0000        -6010.405    -6056.661       46.257   403.0
9.2000        -6008.793    -6054.047       45.255   394.3
9.4000        -6008.603    -6055.815       47.213   411.3
9.6000        -6009.648    -6053.991       44.343   386.3
9.8000        -6010.964    -6056.884       45.920   400.1
10.0000       -6009.955    -6056.211       46.256   403.0
10.2000       -6007.404    -6053.841       46.437   404.6
10.4000       -6004.903    -6053.262       48.359   421.3
10.6000       -6007.167    -6053.167       46.000   400.8
10.8000       -6008.782    -6054.724       45.942   400.3
11.0000       -6006.759    -6056.013       49.254   429.1
11.2000       -6004.116    -6053.921       49.806   433.9
11.4000       -6003.124    -6052.415       49.291   429.4
11.6000       -6005.060    -6052.369       47.309   412.2
11.8000       -6005.039    -6051.902       46.863   408.3
12.0000       -6005.974    -6053.496       47.523   414.0
12.2000       -6006.572    -6056.028       49.456   430.9
12.4000       -6006.757    -6055.077       48.320   421.0
12.6000       -6008.437    -6055.156       46.719   407.0
12.8000       -6007.886    -6053.852       45.966   400.5
13.0000       -6007.169    -6053.493       46.324   403.6
13.2000       -6009.092    -6054.366       45.274   394.4
13.4000       -6007.795    -6055.707       47.912   417.4
13.6000       -6009.425    -6056.108       46.683   406.7
13.8000       -6008.206    -6053.437       45.231   394.1
14.0000       -6008.148    -6053.835       45.687   398.0
14.2000       -6011.367    -6056.529       45.163   393.5
14.4000       -6011.787    -6055.100       43.313   377.3
14.6000       -6012.814    -6058.252       45.438   395.9
14.8000       -6012.579    -6057.331       44.751   389.9
15.0000       -6009.857    -6055.792       45.935   400.2
15.2000       -6009.855    -6054.652       44.798   390.3
15.4000       -6010.570    -6054.553       43.983   383.2
15.6000       -6009.140    -6055.345       46.204   402.5
15.8000       -6009.284    -6057.375       48.090   419.0
16.0000       -6010.413    -6056.326       45.914   400.0
16.2000       -6010.722    -6054.737       44.015   383.5
16.4000       -6010.507    -6055.942       45.436   395.8
16.6000       -6011.877    -6056.620       44.742   389.8
16.8000       -6010.455    -6056.770       46.314   403.5
17.0000       -6011.169    -6056.704       45.535   396.7
17.2000       -6008.938    -6055.099       46.161   402.2
17.4000       -6008.431    -6055.350       46.918   408.8
17.6000       -6006.468    -6055.722       49.253   429.1
17.8000       -6010.282    -6055.918       45.637   397.6
18.0000       -6011.017    -6055.781       44.763   390.0
18.2000       -6011.361    -6055.627       44.266   385.6
18.4000       -6010.327    -6055.624       45.296   394.6
18.6000       -6011.937    -6057.185       45.247   394.2
18.8000       -6009.664    -6054.245       44.582   388.4
19.0000       -6011.432    -6057.131       45.699   398.1
19.2000       -6011.291    -6057.285       45.994   400.7
19.4000       -6013.459    -6057.919       44.460   387.3
19.6000       -6011.841    -6058.033       46.192   402.4
19.8000       -6009.642    -6056.844       47.202   411.2
20.0000       -6009.711    -6055.316       45.605   397.3
20.2000       -6008.855    -6056.122       47.266   411.8
20.4000       -6011.020    -6056.533       45.513   396.5
20.6000       -6012.500    -6057.561       45.061   392.6
20.8000       -6008.936    -6055.188       46.252   402.9
21.0000       -6009.103    -6054.441       45.338   395.0
21.2000       -6008.544    -6056.114       47.571   414.4
21.4000       -6009.889    -6056.541       46.652   406.4
21.6000       -6009.261    -6055.661       46.400   404.2
21.8000       -6007.022    -6053.993       46.971   409.2
22.0000       -6010.588    -6056.971       46.383   404.1
22.2000       -6011.134    -6056.448       45.314   394.8
22.4000       -6010.283    -6056.405       46.122   401.8
22.6000       -6011.151    -6055.884       44.733   389.7
22.8000       -6011.490    -6057.694       46.204   402.5
23.0000       -6010.261    -6057.161       46.900   408.6
23.2000       -6010.380    -6055.605       45.225   394.0
23.4000       -6009.737    -6056.302       46.565   405.7
23.6000       -6006.582    -6052.160       45.578   397.1
23.8000       -6009.050    -6055.359       46.308   403.4
24.0000       -6010.138    -6054.791       44.652   389.0
24.2000       -6009.173    -6057.720       48.547   422.9
24.4000       -6010.476    -6054.368       43.892   382.4
24.6000       -6011.350    -6055.852       44.502   387.7
24.8000       -6009.268    -6054.463       45.195   393.7
25.0000       -6008.898    -6056.363       47.465   413.5
25.2000       -6009.821    -6056.011       46.191   402.4
25.4000       -6007.644    -6052.000       44.356   386.4
25.6000       -6010.807    -6057.338       46.531   405.4
25.8000       -6008.639    -6054.803       46.164   402.2
26.0000       -6007.308    -6053.009       45.701   398.2
26.2000       -6009.433    -6055.172       45.739   398.5
26.4000       -6009.616    -6055.021       45.405   395.6
26.6000       -6009.424    -6055.835       46.411   404.3
26.8000       -6009.360    -6055.347       45.986   400.6
27.0000       -6010.548    -6056.035       45.487   396.3
27.2000       -6010.427    -6053.718       43.291   377.2
27.4000       -6010.240    -6055.150       44.910   391.3
27.6000       -6011.597    -6056.988       45.391   395.5
27.8000       -6011.360    -6055.525       44.165   384.8
28.0000       -6012.126    -6055.404       43.278   377.0
28.2000       -6007.902    -6055.799       47.897   417.3
28.4000       -6004.767    -6052.932       48.164   419.6
28.6000       -6005.080    -6053.519       48.438   422.0
