Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -5982.169    -6040.134       57.965   505.0
0.2000        -5983.527    -6041.830       58.303   507.9
0.4000        -5985.268    -6042.692       57.424   500.3
0.6000        -5988.230    -6044.980       56.750   494.4
0.8000        -5988.526    -6044.040       55.513   483.6
1.0000        -5990.841    -6046.833       55.992   487.8
1.2000        -5988.387    -6046.057       57.670   502.4
1.4000        -5986.744    -6043.310       56.565   492.8
1.6000        -5985.222    -6043.932       58.709   511.5
1.8000        -5987.982    -6044.439       56.457   491.9
2.0000        -5989.959    -6044.271       54.313   473.2
2.2000        -5988.239    -6041.943       53.704   467.9
2.4000        -5987.276    -6044.911       57.634   502.1
2.6000        -5984.777    -6042.842       58.065   505.9
2.8000        -5984.115    -6043.603       59.488   518.3
3.0000        -5986.715    -6042.005       55.290   481.7
3.2000        -5984.696    -6040.928       56.232   489.9
3.4000        -5982.851    -6041.792       58.941   513.5
3.6000        -5983.573    -6041.286       57.713   502.8
3.8000        -5988.176    -6045.639       57.463   500.6
4.0000        -5985.582    -6045.511       59.929   522.1
4.2000        -5986.898    -6042.798       55.900   487.0
4.4000        -5987.677    -6043.261       55.583   484.2
4.6000        -5986.371    -6042.903       56.532   492.5
4.8000        -5984.054    -6040.938       56.884   495.6
5.0000        -5986.182    -6040.634       54.452   474.4
5.2000        -5987.871    -6044.343       56.473   492.0
5.4000        -5989.030    -6045.433       56.403   491.4
5.6000        -5987.123    -6043.090       55.967   487.6
5.8000        -5984.606    -6043.161       58.556   510.1
6.0000        -5986.196    -6044.632       58.435   509.1
6.2000        -5986.866    -6044.469       57.603   501.8
6.4000        -5987.719    -6043.939       56.220   489.8
6.6000        -5984.897    -6041.893       56.995   496.5
6.8000        -5985.960    -6041.171       55.211   481.0
7.0000        -5987.564    -6043.724       56.159   489.3
7.2000        -5986.012    -6042.875       56.863   495.4
7.4000        -5988.565    -6044.371       55.805   486.2
7.6000        -5985.997    -6042.567       56.570   492.8
7.8000        -5986.549    -6043.097       56.548   492.7
8.0000        -5985.959    -6043.261       57.302   499.2
8.2000        -5985.393    -6042.879       57.486   500.8
8.4000        -5986.301    -6043.292       56.992   496.5
8.6000        -5989.024    -6046.325       57.300   499.2
8.8000        -5991.010    -6046.360       55.350   482.2
9.0000        -5987.727    -6044.493       56.766   494.6
9.2000        -5986.591    -6045.280       58.690   511.3
9.4000        -5989.126    -6044.903       55.778   485.9
9.6000        -5987.496    -6043.597       56.100   488.8
9.8000        -5986.189    -6044.119       57.930   504.7
10.0000       -5986.500    -6044.287       57.787   503.4
10.2000       -5986.162    -6042.678       56.516   492.4
10.4000       -5985.587    -6042.370       56.783   494.7
10.6000       -5983.815    -6043.544       59.729   520.4
10.8000       -5983.155    -6041.275       58.120   506.3
11.0000       -5983.291    -6043.102       59.810   521.1
11.2000       -5982.969    -6042.325       59.356   517.1
11.4000       -5983.131    -6041.433       58.302   507.9
11.6000       -5984.388    -6042.852       58.463   509.3
11.8000       -5986.835    -6043.507       56.672   493.7
12.0000       -5989.538    -6045.668       56.130   489.0
12.2000       -5986.520    -6042.174       55.655   484.9
12.4000       -5987.597    -6042.825       55.228   481.2
12.6000       -5989.349    -6044.654       55.306   481.8
12.8000       -5988.792    -6045.260       56.468   492.0
13.0000       -5988.983    -6045.890       56.907   495.8
13.2000       -5988.546    -6043.298       54.753   477.0
13.4000       -5986.063    -6042.490       56.428   491.6
13.6000       -5983.233    -6043.206       59.972   522.5
13.8000       -5984.000    -6041.998       57.997   505.3
14.0000       -5983.296    -6042.137       58.841   512.6
14.2000       -5979.063    -6039.188       60.125   523.8
14.4000       -5984.246    -6041.406       57.160   498.0
14.6000       -5984.065    -6042.224       58.158   506.7
14.8000       -5980.466    -6042.466       62.000   540.1
15.0000       -5982.467    -6043.058       60.591   527.9
15.2000       -5983.691    -6043.250       59.560   518.9
15.4000       -5986.508    -6044.200       57.692   502.6
15.6000       -5986.596    -6042.740       56.144   489.1
15.8000       -5991.545    -6045.818       54.274   472.8
16.0000       -5986.249    -6041.669       55.420   482.8
16.2000       -5988.519    -6045.773       57.254   498.8
16.4000       -5985.824    -6042.347       56.523   492.4
16.6000       -5984.484    -6044.383       59.898   521.8
16.8000       -5987.744    -6043.094       55.350   482.2
17.0000       -5988.575    -6045.545       56.970   496.3
17.2000       -5988.048    -6043.784       55.735   485.6
17.4000       -5987.236    -6044.143       56.907   495.8
17.6000       -5987.803    -6045.554       57.751   503.1
17.8000       -5988.233    -6044.324       56.091   488.7
18.0000       -5986.487    -6043.782       57.295   499.2
18.2000       -5985.370    -6041.744       56.374   491.1
18.4000       -5983.406    -6042.441       59.035   514.3
18.6000       -5985.056    -6043.172       58.116   506.3
18.8000       -5985.670    -6042.283       56.614   493.2
19.0000       -5984.816    -6042.243       57.427   500.3
19.2000       -5985.258    -6042.831       57.573   501.6
19.4000       -5986.500    -6042.794       56.295   490.4
19.6000       -5985.705    -6042.887       57.182   498.2
19.8000       -5985.646    -6043.229       57.583   501.7
20.0000       -5983.701    -6042.417       58.716   511.5
20.2000       -5985.636    -6041.480       55.844   486.5
20.4000       -5984.491    -6041.880       57.389   500.0
20.6000       -5983.758    -6041.171       57.413   500.2
20.8000       -5984.070    -6042.026       57.956   504.9
21.0000       -5986.502    -6042.733       56.231   489.9
21.2000       -5989.569    -6046.521       56.951   496.2
21.4000       -5984.851    -6042.599       57.748   503.1
21.6000       -5981.322    -6041.092       59.770   520.7
21.8000       -5984.251    -6040.279       56.028   488.1
22.0000       -5982.754    -6040.870       58.116   506.3
22.2000       -5983.393    -6041.500       58.107   506.2
22.4000       -5984.216    -6042.072       57.856   504.0
22.6000       -5982.698    -6041.096       58.398   508.8
22.8000       -5982.985    -6040.906       57.921   504.6
23.0000       -5983.611    -6042.301       58.690   511.3
23.2000       -5986.164    -6044.407       58.243   507.4
23.4000       -5982.601    -6039.958       57.357   499.7
23.6000       -5982.484    -6043.272       60.788   529.6
23.8000       -5984.330    -6043.470       59.141   515.2
24.0000       -5982.156    -6040.157       58.000   505.3
24.2000       -5980.609    -6040.531       59.922   522.0
24.4000       -5980.654    -6040.049       59.395   517.5
24.6000       -5980.977    -6040.162       59.185   515.6
24.8000       -5984.148    -6043.483       59.335   516.9
25.0000       -5983.914    -6041.597       57.683   502.5
25.2000       -5987.361    -6044.259       56.898   495.7
25.4000       -5985.932    -6042.518       56.586   493.0
25.6000       -5987.241    -6044.253       57.013   496.7
25.8000       -5985.593    -6042.907       57.315   499.3
26.0000       -5987.658    -6043.247       55.588   484.3
26.2000       -5985.807    -6041.629       55.823   486.3
26.4000       -5983.628    -6042.456       58.827   512.5
26.6000       -5983.844    -6042.222       58.379   508.6
26.8000       -5987.296    -6043.327       56.031   488.1
27.0000       -5984.313    -6042.123       57.810   503.6
27.2000       -5982.699    -6041.064       58.365   508.5
27.4000       -5980.484    -6039.916       59.431   517.8
27.6000       -5982.999    -6042.008       59.009   514.1
27.8000       -5983.793    -6042.521       58.729   511.7
28.0000       -5985.806    -6045.300       59.494   518.3
28.2000       -5984.346    -6042.279       57.933   504.7
28.4000       -5986.532    -6043.749       57.216   498.5
28.6000       -5985.787    -6043.372       57.585   501.7
28.8000       -5987.664    -6041.788       54.124   471.5
29.0000       -5987.170    -6043.271       56.102   488.8
29.2000       -5985.663    -6042.679       57.015   496.7
29.4000       -5985.984    -6043.904       57.921   504.6
29.6000       -5986.633    -6043.268       56.635   493.4
29.8000       -5984.489    -6042.363       57.874   504.2
30.0000       -5983.315    -6043.919       60.604   528.0
30.2000       -5982.660    -6040.321       57.661   502.3
30.4000       -5985.259    -6043.660       58.401   508.8
30.6000       -5986.669    -6044.630       57.961   505.0
30.8000       -5986.624    -6044.000       57.377   499.9
31.0000       -5988.103    -6043.336       55.233   481.2
31.2000       -5986.404    -6042.479       56.074   488.5
31.4000       -5986.968    -6041.670       54.702   476.6
31.6000       -5986.230    -6042.742       56.512   492.3
31.8000       -5987.233    -6043.479       56.247   490.0
32.0000       -5989.603    -6044.928       55.325   482.0
32.2000       -5985.858    -6042.356       56.498   492.2
32.4000       -5983.824    -6043.498       59.674   519.9
32.6000       -5989.338    -6044.416       55.078   479.8
32.8000       -5990.513    -6045.371       54.858   477.9
33.0000       -5987.227    -6044.272       57.045   497.0
