Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1689.995    -1717.997       28.002   531.0
0.2000        -1691.012    -1719.898       28.886   547.7
0.4000        -1688.247    -1716.887       28.640   543.1
0.6000        -1687.857    -1716.985       29.128   552.3
0.8000        -1688.096    -1716.851       28.755   545.2
1.0000        -1690.078    -1717.971       27.893   528.9
1.2000        -1687.359    -1715.579       28.220   535.1
1.4000        -1687.420    -1716.767       29.347   556.5
1.6000        -1689.337    -1717.135       27.798   527.1
1.8000        -1690.004    -1715.733       25.729   487.9
2.0000        -1690.309    -1717.181       26.872   509.5
2.2000        -1690.576    -1717.275       26.699   506.3
2.4000        -1689.341    -1716.580       27.239   516.5
2.6000        -1690.219    -1717.790       27.571   522.8
2.8000        -1691.833    -1717.988       26.156   496.0
3.0000        -1692.143    -1717.961       25.818   489.6
3.2000        -1692.108    -1717.942       25.834   489.9
3.4000        -1690.948    -1718.235       27.287   517.4
3.6000        -1693.906    -1719.496       25.590   485.2
3.8000        -1693.960    -1719.161       25.200   477.8
4.0000        -1689.816    -1716.469       26.652   505.4
4.2000        -1689.718    -1718.077       28.358   537.7
4.4000        -1689.630    -1717.478       27.848   528.0
4.6000        -1691.457    -1717.368       25.911   491.3
4.8000        -1688.150    -1716.691       28.541   541.2
5.0000        -1687.140    -1715.812       28.672   543.7
5.2000        -1684.925    -1714.061       29.136   552.5
5.4000        -1686.097    -1714.816       28.719   544.6
5.6000        -1688.432    -1717.120       28.688   544.0
5.8000        -1686.497    -1716.085       29.587   561.0
6.0000        -1688.142    -1717.218       29.076   551.3
6.2000        -1688.857    -1716.687       27.830   527.7
6.4000        -1689.668    -1717.509       27.840   527.9
6.6000        -1689.420    -1716.364       26.945   510.9
6.8000        -1689.613    -1716.089       26.476   502.0
7.0000        -1690.487    -1717.435       26.948   511.0
7.2000        -1691.164    -1717.652       26.488   502.3
7.4000        -1690.029    -1718.004       27.975   530.4
7.6000        -1692.229    -1717.588       25.359   480.9
7.8000        -1691.047    -1717.736       26.689   506.1
