Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1744.860    -1744.860        0.000     0.0
2.5000        -1689.138    -1717.003       27.865   528.4
5.0000        -1689.378    -1714.782       25.404   481.7
7.5000        -1689.791    -1716.659       26.867   509.4
10.0000       -1690.426    -1717.232       26.806   508.3
12.5000       -1689.981    -1716.658       26.677   505.8
15.0000       -1691.131    -1717.230       26.098   494.9
17.5000       -1690.117    -1716.146       26.029   493.6
20.0000       -1691.415    -1717.858       26.443   501.4
22.5000       -1689.596    -1716.568       26.972   511.4
25.0000       -1690.098    -1716.132       26.034   493.6
27.5000       -1690.274    -1717.304       27.030   512.5
30.0000       -1690.549    -1717.462       26.914   510.3
32.5000       -1690.990    -1718.191       27.201   515.8
35.0000       -1690.860    -1717.335       26.475   502.0
37.5000       -1690.102    -1716.039       25.937   491.8
40.0000       -1690.735    -1716.992       26.257   497.9
42.5000       -1690.657    -1717.569       26.912   510.3
45.0000       -1691.346    -1718.602       27.256   516.8
47.5000       -1690.496    -1717.777       27.281   517.3
50.0000       -1689.995    -1717.997       28.002   531.0
