Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1678.855    -1711.443       32.588   617.9
0.2000        -1679.813    -1710.079       30.265   573.9
0.4000        -1681.971    -1713.225       31.253   592.6
0.6000        -1680.326    -1712.610       32.284   612.2
0.8000        -1682.962    -1713.919       30.957   587.0
1.0000        -1678.494    -1710.264       31.770   602.4
1.2000        -1674.736    -1707.169       32.432   615.0
1.4000        -1676.928    -1709.844       32.916   624.1
1.6000        -1677.396    -1710.415       33.019   626.1
1.8000        -1678.727    -1712.710       33.982   644.4
2.0000        -1677.592    -1710.768       33.176   629.1
2.2000        -1677.476    -1710.124       32.647   619.0
2.4000        -1677.504    -1711.324       33.820   641.3
2.6000        -1677.154    -1710.921       33.767   640.3
2.8000        -1679.384    -1712.047       32.663   619.3
3.0000        -1677.892    -1712.276       34.385   652.0
3.2000        -1678.089    -1709.933       31.844   603.8
3.4000        -1677.678    -1711.005       33.326   631.9
3.6000        -1679.696    -1710.942       31.246   592.5
3.8000        -1679.908    -1711.931       32.022   607.2
4.0000        -1681.493    -1712.989       31.495   597.2
4.2000        -1679.604    -1710.584       30.981   587.4
4.4000        -1677.954    -1709.655       31.701   601.1
4.6000        -1678.779    -1710.429       31.650   600.1
4.8000        -1680.357    -1712.030       31.673   600.6
5.0000        -1678.700    -1712.260       33.559   636.3
5.2000        -1677.985    -1710.761       32.776   621.5
5.4000        -1678.335    -1711.628       33.293   631.3
5.6000        -1680.118    -1713.267       33.149   628.6
5.8000        -1680.915    -1712.052       31.137   590.4
6.0000        -1680.030    -1711.719       31.689   600.9
6.2000        -1680.902    -1712.011       31.108   589.9
6.4000        -1681.520    -1713.285       31.765   602.3
6.6000        -1680.518    -1712.290       31.772   602.5
6.8000        -1679.933    -1711.582       31.649   600.1
7.0000        -1678.185    -1711.338       33.154   628.6
7.2000        -1680.207    -1712.928       32.721   620.4
7.4000        -1679.738    -1712.263       32.525   616.7
7.6000        -1677.528    -1709.104       31.576   598.7
7.8000        -1676.425    -1710.049       33.624   637.6
8.0000        -1675.846    -1709.307       33.461   634.5
8.2000        -1675.282    -1707.763       32.481   615.9
8.4000        -1675.854    -1710.835       34.982   663.3
8.6000        -1675.578    -1709.484       33.905   642.9
8.8000        -1676.345    -1712.304       35.959   681.8
9.0000        -1678.196    -1711.553       33.358   632.5
9.2000        -1676.823    -1711.625       34.802   659.9
9.4000        -1677.773    -1710.037       32.264   611.8
9.6000        -1678.480    -1708.155       29.675   562.7
9.8000        -1679.854    -1710.859       31.005   587.9
10.0000       -1679.288    -1710.900       31.612   599.4
