Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1744.860    -1744.860        0.000     0.0
2.5000        -1689.395    -1716.117       26.723   506.7
5.0000        -1689.929    -1716.619       26.690   506.1
7.5000        -1691.039    -1718.802       27.763   526.4
10.0000       -1690.550    -1716.534       25.984   492.7
12.5000       -1690.393    -1717.203       26.809   508.3
15.0000       -1691.188    -1719.122       27.934   529.7
17.5000       -1691.105    -1716.356       25.251   478.8
20.0000       -1691.086    -1717.605       26.519   502.8
22.5000       -1690.949    -1717.658       26.709   506.4
25.0000       -1690.511    -1716.493       25.982   492.7
27.5000       -1690.733    -1717.933       27.201   515.8
30.0000       -1690.810    -1717.240       26.430   501.2
32.5000       -1691.091    -1716.766       25.674   486.8
35.0000       -1691.145    -1718.188       27.042   512.8
37.5000       -1690.698    -1717.714       27.016   512.3
40.0000       -1690.499    -1717.412       26.913   510.3
42.5000       -1691.710    -1718.176       26.465   501.8
45.0000       -1690.630    -1718.736       28.106   532.9
47.5000       -1690.865    -1717.242       26.378   500.2
50.0000       -1690.620    -1716.146       25.526   484.0
