Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1714.237    -1730.470       16.233   307.8
0.2000        -1712.946    -1729.607       16.661   315.9
0.4000        -1713.949    -1730.571       16.622   315.2
0.6000        -1711.513    -1729.234       17.721   336.0
0.8000        -1711.438    -1728.803       17.365   329.3
1.0000        -1712.860    -1728.721       15.861   300.8
1.2000        -1714.881    -1730.774       15.893   301.4
1.4000        -1713.458    -1730.933       17.475   331.4
1.6000        -1713.222    -1729.887       16.665   316.0
1.8000        -1714.105    -1730.627       16.522   313.3
2.0000        -1713.248    -1729.339       16.090   305.1
2.2000        -1712.484    -1730.329       17.845   338.4
2.4000        -1712.836    -1730.185       17.348   329.0
2.6000        -1713.846    -1729.977       16.131   305.9
2.8000        -1714.645    -1730.668       16.022   303.8
3.0000        -1714.375    -1730.600       16.225   307.7
3.2000        -1714.121    -1730.481       16.360   310.2
3.4000        -1713.865    -1730.429       16.564   314.1
3.6000        -1712.258    -1728.820       16.562   314.0
3.8000        -1714.094    -1729.379       15.286   289.8
4.0000        -1713.247    -1729.634       16.387   310.7
4.2000        -1712.710    -1729.160       16.450   311.9
4.4000        -1712.960    -1728.893       15.933   302.1
4.6000        -1712.631    -1729.083       16.452   312.0
4.8000        -1712.069    -1728.672       16.603   314.8
5.0000        -1713.332    -1730.441       17.109   324.4
5.2000        -1713.497    -1730.386       16.888   320.2
5.4000        -1713.225    -1729.957       16.731   317.3
5.6000        -1713.625    -1728.803       15.179   287.8
5.8000        -1714.435    -1730.555       16.120   305.7
6.0000        -1713.844    -1729.743       15.899   301.5
6.2000        -1714.090    -1730.450       16.361   310.2
6.4000        -1714.276    -1730.210       15.934   302.1
6.6000        -1714.625    -1731.053       16.428   311.5
6.8000        -1715.958    -1730.686       14.728   279.3
7.0000        -1715.614    -1731.231       15.617   296.1
7.2000        -1715.233    -1730.499       15.265   289.5
7.4000        -1714.805    -1730.444       15.639   296.5
7.6000        -1714.059    -1731.053       16.994   322.2
7.8000        -1714.243    -1730.303       16.060   304.5
8.0000        -1713.423    -1729.647       16.225   307.6
8.2000        -1713.001    -1730.163       17.162   325.4
8.4000        -1712.414    -1729.790       17.376   329.5
8.6000        -1713.003    -1729.352       16.349   310.0
8.8000        -1713.886    -1729.899       16.013   303.6
9.0000        -1713.440    -1730.348       16.908   320.6
9.2000        -1713.579    -1729.974       16.395   310.9
9.4000        -1714.038    -1730.246       16.209   307.3
9.6000        -1713.611    -1730.560       16.949   321.4
9.8000        -1713.658    -1730.021       16.362   310.3
10.0000       -1713.116    -1730.196       17.080   323.9
10.2000       -1711.284    -1728.865       17.581   333.4
10.4000       -1712.620    -1729.808       17.188   325.9
10.6000       -1713.262    -1729.309       16.047   304.3
10.8000       -1713.297    -1729.821       16.523   313.3
11.0000       -1713.160    -1729.361       16.201   307.2
11.2000       -1712.934    -1729.328       16.394   310.9
11.4000       -1712.634    -1729.183       16.549   313.8
11.6000       -1713.698    -1730.184       16.486   312.6
11.8000       -1711.957    -1730.005       18.047   342.2
12.0000       -1714.523    -1730.197       15.674   297.2
12.2000       -1714.793    -1730.367       15.574   295.3
12.4000       -1713.791    -1730.283       16.493   312.7
12.6000       -1714.176    -1729.854       15.678   297.3
12.8000       -1713.382    -1730.254       16.872   319.9
13.0000       -1713.088    -1730.072       16.984   322.0
13.2000       -1713.646    -1729.131       15.486   293.6
13.4000       -1713.662    -1730.525       16.863   319.7
13.6000       -1713.996    -1730.508       16.512   313.1
13.8000       -1712.916    -1729.328       16.412   311.2
14.0000       -1713.259    -1729.872       16.614   315.0
14.2000       -1712.442    -1729.325       16.882   320.1
14.4000       -1712.664    -1729.147       16.483   312.6
14.6000       -1714.021    -1730.694       16.674   316.2
14.8000       -1713.847    -1730.875       17.027   322.9
15.0000       -1713.839    -1729.561       15.722   298.1
