Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1744.860    -1744.860        0.000     0.0
2.5000        -1701.036    -1722.675       21.639   410.3
5.0000        -1702.159    -1723.895       21.736   412.1
7.5000        -1702.290    -1724.411       22.121   419.4
10.0000       -1702.065    -1722.174       20.110   381.3
12.5000       -1702.000    -1724.698       22.697   430.4
15.0000       -1702.431    -1724.228       21.798   413.3
17.5000       -1702.314    -1724.541       22.227   421.5
20.0000       -1702.646    -1724.543       21.897   415.2
22.5000       -1702.312    -1723.459       21.147   401.0
25.0000       -1703.022    -1724.069       21.048   399.1
27.5000       -1702.846    -1724.041       21.195   401.9
30.0000       -1702.665    -1724.534       21.869   414.7
32.5000       -1702.347    -1722.810       20.463   388.0
35.0000       -1702.633    -1724.234       21.602   409.6
37.5000       -1702.466    -1724.153       21.687   411.2
40.0000       -1702.533    -1723.653       21.120   400.5
42.5000       -1702.940    -1723.623       20.683   392.2
45.0000       -1702.135    -1723.339       21.204   402.1
47.5000       -1701.856    -1723.221       21.365   405.1
50.0000       -1702.579    -1723.731       21.152   401.1
