Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1697.411    -1724.459       27.048   512.9
0.2000        -1694.306    -1721.505       27.199   515.7
0.4000        -1694.937    -1723.435       28.498   540.4
0.6000        -1696.836    -1723.536       26.701   506.3
0.8000        -1697.380    -1723.793       26.413   500.8
1.0000        -1698.831    -1724.807       25.976   492.5
1.2000        -1697.887    -1726.839       28.951   549.0
1.4000        -1699.521    -1725.902       26.381   500.2
1.6000        -1696.958    -1724.242       27.284   517.3
1.8000        -1694.971    -1724.226       29.255   554.7
2.0000        -1695.154    -1722.771       27.617   523.7
2.2000        -1696.246    -1723.176       26.929   510.6
2.4000        -1697.188    -1723.415       26.227   497.3
2.6000        -1697.139    -1724.460       27.321   518.1
2.8000        -1698.479    -1724.340       25.862   490.4
3.0000        -1697.496    -1725.133       27.637   524.0
3.2000        -1697.643    -1724.025       26.382   500.2
3.4000        -1696.054    -1722.555       26.501   502.5
3.6000        -1698.128    -1723.676       25.548   484.4
3.8000        -1697.775    -1725.207       27.432   520.2
4.0000        -1698.454    -1724.608       26.154   495.9
4.2000        -1697.110    -1721.940       24.830   470.8
4.4000        -1697.650    -1725.031       27.380   519.2
4.6000        -1698.518    -1724.294       25.776   488.8
4.8000        -1699.606    -1725.651       26.045   493.9
5.0000        -1699.999    -1725.613       25.614   485.7
5.2000        -1697.591    -1724.236       26.645   505.2
5.4000        -1698.903    -1724.948       26.045   493.9
5.6000        -1697.933    -1725.163       27.230   516.3
5.8000        -1698.214    -1724.633       26.419   501.0
6.0000        -1697.953    -1722.916       24.963   473.3
6.2000        -1699.290    -1725.592       26.302   498.7
6.4000        -1697.636    -1724.104       26.468   501.9
6.6000        -1697.476    -1725.011       27.535   522.1
6.8000        -1698.148    -1724.982       26.833   508.8
7.0000        -1698.020    -1724.972       26.953   511.1
7.2000        -1699.463    -1723.950       24.487   464.3
7.4000        -1699.221    -1724.651       25.430   482.2
7.6000        -1699.820    -1725.379       25.559   484.6
7.8000        -1699.547    -1724.305       24.759   469.5
8.0000        -1699.886    -1724.562       24.676   467.9
8.2000        -1699.826    -1723.731       23.904   453.3
8.4000        -1698.212    -1724.536       26.323   499.1
8.6000        -1696.834    -1724.135       27.301   517.7
8.8000        -1696.137    -1722.831       26.694   506.2
9.0000        -1695.645    -1722.185       26.541   503.3
9.2000        -1696.464    -1722.052       25.588   485.2
9.4000        -1696.632    -1722.348       25.716   487.6
9.6000        -1699.062    -1724.595       25.534   484.2
9.8000        -1699.253    -1726.296       27.044   512.8
10.0000       -1698.942    -1723.702       24.760   469.5
10.2000       -1697.998    -1724.028       26.030   493.6
10.4000       -1699.240    -1724.917       25.678   486.9
10.6000       -1698.771    -1723.992       25.221   478.2
10.8000       -1699.363    -1724.965       25.602   485.5
11.0000       -1698.845    -1724.443       25.598   485.4
11.2000       -1699.740    -1724.289       24.549   465.5
11.4000       -1698.279    -1724.172       25.893   491.0
11.6000       -1697.718    -1725.510       27.792   527.0
11.8000       -1698.157    -1724.372       26.214   497.1
12.0000       -1698.067    -1724.091       26.024   493.5
12.2000       -1698.801    -1724.903       26.103   495.0
12.4000       -1700.514    -1725.807       25.293   479.6
12.6000       -1698.189    -1724.618       26.429   501.1
12.8000       -1696.218    -1722.551       26.333   499.3
13.0000       -1696.329    -1724.117       27.787   526.9
13.2000       -1695.591    -1723.128       27.537   522.1
13.4000       -1696.195    -1723.246       27.051   512.9
13.6000       -1698.730    -1723.556       24.826   470.7
13.8000       -1698.277    -1725.591       27.314   517.9
14.0000       -1696.896    -1724.059       27.163   515.1
14.2000       -1697.405    -1722.777       25.372   481.1
14.4000       -1696.880    -1723.273       26.393   500.4
14.6000       -1696.384    -1722.548       26.163   496.1
14.8000       -1696.663    -1723.392       26.728   506.8
15.0000       -1698.484    -1724.520       26.036   493.7
15.2000       -1697.340    -1724.151       26.812   508.4
15.4000       -1697.663    -1724.505       26.842   509.0
15.6000       -1696.160    -1724.824       28.664   543.5
15.8000       -1699.449    -1725.126       25.677   486.9
16.0000       -1698.600    -1724.718       26.118   495.2
16.2000       -1697.235    -1725.049       27.814   527.4
16.4000       -1697.555    -1725.778       28.222   535.1
16.6000       -1697.802    -1723.564       25.762   488.5
16.8000       -1698.024    -1724.650       26.626   504.9
17.0000       -1696.491    -1723.314       26.823   508.6
17.2000       -1697.479    -1722.626       25.147   476.8
17.4000       -1699.218    -1725.323       26.106   495.0
17.6000       -1699.681    -1726.444       26.763   507.5
17.8000       -1698.097    -1724.784       26.687   506.0
18.0000       -1699.349    -1724.155       24.805   470.3
18.2000       -1698.298    -1723.846       25.549   484.4
18.4000       -1698.358    -1724.614       26.255   497.8
18.6000       -1699.025    -1723.919       24.894   472.0
18.8000       -1697.762    -1725.254       27.492   521.3
19.0000       -1699.343    -1723.110       23.767   450.7
19.2000       -1698.143    -1724.925       26.782   507.8
19.4000       -1696.262    -1723.415       27.153   514.9
19.6000       -1697.667    -1724.844       27.177   515.3
19.8000       -1696.889    -1724.646       27.756   526.3
20.0000       -1696.444    -1723.504       27.061   513.1
20.2000       -1696.795    -1723.814       27.019   512.3
20.4000       -1695.696    -1721.436       25.740   488.1
20.6000       -1696.508    -1722.343       25.834   489.9
20.8000       -1697.909    -1724.672       26.763   507.5
21.0000       -1698.083    -1723.987       25.903   491.2
21.2000       -1697.591    -1724.665       27.074   513.4
21.4000       -1699.971    -1726.076       26.105   495.0
21.6000       -1700.433    -1726.130       25.697   487.3
21.8000       -1699.964    -1725.533       25.570   484.8
22.0000       -1699.988    -1725.771       25.784   488.9
22.2000       -1700.573    -1725.296       24.723   468.8
22.4000       -1700.840    -1725.810       24.971   473.5
22.6000       -1699.206    -1723.523       24.317   461.1
22.8000       -1697.483    -1724.370       26.887   509.8
23.0000       -1698.718    -1725.177       26.459   501.7
23.2000       -1698.722    -1724.146       25.425   482.1
23.4000       -1697.513    -1724.440       26.927   510.6
23.6000       -1700.111    -1724.446       24.335   461.4
23.8000       -1700.515    -1726.740       26.225   497.3
24.0000       -1701.398    -1726.728       25.329   480.3
24.2000       -1700.339    -1725.872       25.534   484.2
24.4000       -1699.852    -1726.246       26.394   500.5
24.6000       -1699.495    -1725.008       25.513   483.8
24.8000       -1696.294    -1722.840       26.545   503.3
25.0000       -1698.468    -1726.155       27.687   525.0
25.2000       -1697.637    -1723.341       25.704   487.4
25.4000       -1697.477    -1723.703       26.226   497.3
25.6000       -1698.287    -1724.431       26.144   495.7
25.8000       -1697.827    -1724.703       26.876   509.6
26.0000       -1699.662    -1725.531       25.868   490.5
26.2000       -1699.324    -1724.833       25.508   483.7
26.4000       -1698.698    -1723.510       24.812   470.5
26.6000       -1698.429    -1725.465       27.036   512.6
26.8000       -1698.538    -1724.647       26.109   495.1
27.0000       -1696.275    -1725.240       28.965   549.2
27.2000       -1697.734    -1725.155       27.421   519.9
27.4000       -1699.400    -1726.187       26.786   507.9
27.6000       -1699.723    -1725.925       26.203   496.8
27.8000       -1699.568    -1726.545       26.977   511.5
28.0000       -1700.171    -1723.905       23.734   450.0
28.2000       -1700.447    -1726.032       25.585   485.1
28.4000       -1699.060    -1723.887       24.826   470.7
28.6000       -1699.679    -1725.835       26.156   496.0
28.8000       -1697.450    -1724.149       26.700   506.3
29.0000       -1697.908    -1724.253       26.345   499.5
29.2000       -1696.430    -1722.187       25.757   488.4
29.4000       -1695.969    -1723.730       27.762   526.4
29.6000       -1696.210    -1724.169       27.959   530.2
29.8000       -1697.348    -1723.651       26.303   498.8
30.0000       -1697.140    -1724.603       27.463   520.7
30.2000       -1697.674    -1724.464       26.790   508.0
30.4000       -1697.992    -1725.818       27.826   527.6
30.6000       -1697.141    -1724.639       27.498   521.4
30.8000       -1697.022    -1724.006       26.985   511.7
31.0000       -1696.922    -1722.667       25.745   488.2
31.2000       -1696.801    -1722.370       25.569   484.8
31.4000       -1696.638    -1724.348       27.710   525.4
31.6000       -1697.173    -1722.781       25.608   485.6
31.8000       -1697.932    -1723.416       25.484   483.2
32.0000       -1699.037    -1725.411       26.373   500.1
32.2000       -1700.983    -1725.555       24.572   465.9
32.4000       -1701.449    -1725.668       24.219   459.2
32.6000       -1700.183    -1725.233       25.050   475.0
32.8000       -1698.503    -1723.860       25.358   480.8
33.0000       -1697.043    -1724.178       27.135   514.5
33.2000       -1695.881    -1723.060       27.179   515.4
33.4000       -1695.370    -1722.043       26.673   505.8
33.6000       -1694.801    -1722.172       27.370   519.0
33.8000       -1697.973    -1724.241       26.268   498.1
34.0000       -1700.452    -1726.061       25.609   485.6
34.2000       -1700.127    -1724.904       24.777   469.8
34.4000       -1699.832    -1725.386       25.554   484.5
34.6000       -1702.122    -1726.437       24.315   461.1
34.8000       -1701.295    -1728.002       26.706   506.4
35.0000       -1699.097    -1724.196       25.099   475.9
35.2000       -1697.172    -1724.328       27.156   514.9
35.4000       -1697.930    -1724.276       26.346   499.6
35.6000       -1696.450    -1722.933       26.483   502.2
35.8000       -1695.678    -1723.082       27.404   519.6
36.0000       -1697.273    -1724.296       27.023   512.4
36.2000       -1698.092    -1724.130       26.038   493.7
36.4000       -1699.524    -1724.934       25.410   481.8
36.6000       -1700.071    -1725.019       24.948   473.1
36.8000       -1700.285    -1726.418       26.133   495.5
37.0000       -1699.157    -1725.365       26.209   497.0
37.2000       -1698.802    -1724.874       26.072   494.4
37.4000       -1699.057    -1724.086       25.029   474.6
37.6000       -1698.744    -1725.149       26.405   500.7
37.8000       -1698.380    -1724.219       25.839   489.9
38.0000       -1699.024    -1722.900       23.876   452.7
38.2000       -1699.321    -1724.650       25.329   480.3
38.4000       -1699.029    -1724.719       25.690   487.1
38.6000       -1700.299    -1724.514       24.215   459.2
38.8000       -1701.080    -1725.110       24.030   455.7
39.0000       -1698.406    -1724.612       26.206   496.9
39.2000       -1699.562    -1724.768       25.206   477.9
39.4000       -1699.251    -1726.555       27.303   517.7
39.6000       -1699.672    -1725.417       25.745   488.2
39.8000       -1698.439    -1724.770       26.331   499.3
40.0000       -1699.420    -1724.624       25.204   477.9
40.2000       -1696.989    -1724.379       27.389   519.3
40.4000       -1699.189    -1724.239       25.050   475.0
40.6000       -1698.644    -1723.869       25.225   478.3
40.8000       -1698.693    -1724.497       25.804   489.3
41.0000       -1701.706    -1725.757       24.051   456.1
41.2000       -1697.474    -1724.310       26.836   508.9
41.4000       -1697.995    -1724.883       26.888   509.8
41.6000       -1699.656    -1725.816       26.160   496.0
41.8000       -1699.047    -1724.702       25.654   486.5
42.0000       -1698.454    -1721.470       23.016   436.4
42.2000       -1698.943    -1725.632       26.689   506.1
42.4000       -1698.475    -1723.827       25.352   480.7
42.6000       -1698.990    -1724.132       25.142   476.7
42.8000       -1699.367    -1725.868       26.501   502.5
43.0000       -1698.455    -1724.722       26.268   498.1
43.2000       -1699.028    -1724.938       25.910   491.3
43.4000       -1698.542    -1724.839       26.297   498.6
43.6000       -1699.660    -1725.807       26.146   495.8
43.8000       -1700.700    -1725.429       24.729   468.9
44.0000       -1701.774    -1725.095       23.320   442.2
44.2000       -1699.540    -1722.802       23.262   441.1
44.4000       -1699.514    -1726.822       27.308   517.8
44.6000       -1699.015    -1723.815       24.801   470.3
44.8000       -1700.874    -1725.879       25.005   474.1
45.0000       -1699.499    -1726.167       26.668   505.7
45.2000       -1700.431    -1725.562       25.132   476.5
45.4000       -1700.210    -1724.708       24.497   464.5
45.6000       -1699.342    -1725.463       26.121   495.3
45.8000       -1699.462    -1725.086       25.624   485.9
46.0000       -1701.092    -1727.174       26.082   494.6
46.2000       -1700.057    -1725.154       25.096   475.9
46.4000       -1699.711    -1726.640       26.930   510.6
46.6000       -1698.542    -1723.750       25.208   478.0
46.8000       -1701.015    -1726.128       25.113   476.2
47.0000       -1700.839    -1725.820       24.981   473.7
47.2000       -1699.870    -1726.831       26.961   511.2
47.4000       -1699.725    -1725.446       25.721   487.7
47.6000       -1697.971    -1724.698       26.726   506.8
47.8000       -1697.805    -1723.185       25.380   481.3
48.0000       -1696.697    -1723.340       26.643   505.2
48.2000       -1696.299    -1722.439       26.141   495.7
48.4000       -1697.679    -1724.461       26.782   507.8
48.6000       -1696.248    -1724.389       28.141   533.6
48.8000       -1698.400    -1724.881       26.481   502.1
49.0000       -1697.766    -1723.941       26.175   496.3
49.2000       -1699.215    -1724.169       24.954   473.2
49.4000       -1699.303    -1724.385       25.083   475.6
49.6000       -1699.202    -1723.698       24.495   464.5
49.8000       -1698.647    -1723.254       24.608   466.6
50.0000       -1698.837    -1724.651       25.813   489.5
50.2000       -1699.566    -1724.809       25.243   478.6
50.4000       -1696.770    -1724.250       27.480   521.1
50.6000       -1699.789    -1724.589       24.800   470.3
50.8000       -1699.216    -1725.448       26.232   497.4
51.0000       -1699.908    -1726.160       26.252   497.8
51.2000       -1700.505    -1725.186       24.681   468.0
51.4000       -1698.517    -1723.686       25.169   477.2
51.6000       -1700.420    -1725.657       25.238   478.6
51.8000       -1699.092    -1723.682       24.589   466.3
52.0000       -1700.436    -1725.497       25.061   475.2
52.2000       -1700.831    -1725.565       24.734   469.0
52.4000       -1697.508    -1725.321       27.813   527.4
52.6000       -1697.632    -1724.694       27.062   513.1
52.8000       -1696.967    -1723.634       26.667   505.7
53.0000       -1699.214    -1724.530       25.316   480.0
53.2000       -1698.338    -1723.626       25.288   479.5
53.4000       -1698.405    -1724.690       26.284   498.4
53.6000       -1697.273    -1724.250       26.977   511.5
53.8000       -1698.141    -1725.022       26.880   509.7
54.0000       -1698.767    -1725.707       26.940   510.8
54.2000       -1699.854    -1724.414       24.560   465.7
54.4000       -1699.220    -1724.323       25.102   476.0
54.6000       -1699.753    -1725.819       26.066   494.3
54.8000       -1697.895    -1723.928       26.033   493.6
55.0000       -1698.646    -1725.008       26.362   499.9
55.2000       -1699.581    -1724.532       24.952   473.1
55.4000       -1699.684    -1726.663       26.979   511.6
55.6000       -1701.936    -1727.600       25.664   486.6
55.8000       -1701.916    -1726.715       24.799   470.2
56.0000       -1699.122    -1725.084       25.962   492.3
56.2000       -1697.179    -1725.296       28.117   533.1
56.4000       -1696.102    -1723.681       27.579   522.9
56.6000       -1694.939    -1723.306       28.367   537.9
56.8000       -1695.734    -1723.416       27.682   524.9
57.0000       -1697.461    -1723.975       26.514   502.8
57.2000       -1697.569    -1723.488       25.919   491.5
57.4000       -1698.506    -1725.159       26.653   505.4
57.6000       -1700.005    -1725.655       25.650   486.4
57.8000       -1698.997    -1723.709       24.713   468.6
58.0000       -1698.516    -1724.489       25.973   492.5
58.2000       -1698.327    -1725.981       27.653   524.4
58.4000       -1695.839    -1722.919       27.080   513.5
58.6000       -1695.967    -1722.526       26.559   503.6
58.8000       -1697.303    -1724.620       27.317   518.0
59.0000       -1698.936    -1724.934       25.998   493.0
59.2000       -1697.868    -1724.886       27.018   512.3
59.4000       -1696.714    -1723.183       26.469   501.9
59.6000       -1698.950    -1724.954       26.004   493.1
59.8000       -1697.211    -1723.436       26.225   497.3
60.0000       -1697.867    -1723.195       25.327   480.2
60.2000       -1698.700    -1725.395       26.695   506.2
60.4000       -1698.381    -1723.735       25.353   480.7
60.6000       -1697.609    -1723.886       26.277   498.3
60.8000       -1700.616    -1725.893       25.277   479.3
61.0000       -1700.605    -1725.490       24.885   471.9
61.2000       -1699.553    -1724.634       25.081   475.6
61.4000       -1700.086    -1725.014       24.928   472.7
61.6000       -1699.499    -1724.800       25.301   479.7
61.8000       -1697.792    -1724.525       26.733   506.9
62.0000       -1697.023    -1723.785       26.762   507.5
62.2000       -1697.000    -1724.235       27.234   516.4
62.4000       -1697.440    -1724.710       27.270   517.1
62.6000       -1697.209    -1723.663       26.454   501.6
62.8000       -1697.504    -1723.990       26.487   502.2
63.0000       -1698.221    -1725.167       26.946   510.9
63.2000       -1698.460    -1724.257       25.796   489.1
63.4000       -1697.969    -1723.221       25.253   478.8
63.6000       -1697.395    -1724.263       26.868   509.5
63.8000       -1699.747    -1725.363       25.616   485.7
64.0000       -1699.780    -1724.662       24.883   471.8
64.2000       -1698.877    -1725.023       26.146   495.8
64.4000       -1694.776    -1723.267       28.491   540.2
64.6000       -1693.872    -1721.523       27.651   524.3
64.8000       -1696.826    -1724.777       27.950   530.0
65.0000       -1696.182    -1724.699       28.517   540.7
65.2000       -1696.701    -1723.313       26.612   504.6
65.4000       -1698.114    -1724.977       26.864   509.4
65.6000       -1699.864    -1725.134       25.270   479.2
65.8000       -1697.483    -1723.230       25.747   488.2
66.0000       -1698.691    -1725.043       26.352   499.7
66.2000       -1698.881    -1725.359       26.477   502.1
66.4000       -1699.804    -1726.142       26.338   499.4
66.6000       -1699.443    -1725.033       25.590   485.2
66.8000       -1698.128    -1724.400       26.272   498.2
67.0000       -1699.171    -1723.797       24.626   466.9
67.2000       -1699.349    -1725.743       26.394   500.5
67.4000       -1699.332    -1724.212       24.880   471.8
67.6000       -1699.212    -1723.443       24.230   459.4
67.8000       -1699.230    -1724.851       25.620   485.8
68.0000       -1699.565    -1724.773       25.208   478.0
68.2000       -1698.423    -1724.602       26.179   496.4
68.4000       -1698.602    -1723.550       24.948   473.1
68.6000       -1698.938    -1725.154       26.215   497.1
68.8000       -1699.297    -1724.420       25.123   476.4
69.0000       -1700.145    -1724.898       24.754   469.4
69.2000       -1699.403    -1725.518       26.115   495.2
69.4000       -1697.862    -1725.700       27.837   527.8
69.6000       -1699.329    -1724.880       25.551   484.5
69.8000       -1700.453    -1725.740       25.287   479.5
70.0000       -1700.430    -1725.592       25.161   477.1
70.2000       -1698.083    -1724.594       26.511   502.7
70.4000       -1698.504    -1722.526       24.022   455.5
70.6000       -1699.102    -1724.702       25.600   485.4
70.8000       -1698.228    -1724.128       25.900   491.1
71.0000       -1699.202    -1724.704       25.502   483.6
