Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1709.362    -1730.790       21.428   406.3
0.2000        -1710.943    -1730.151       19.208   364.2
0.4000        -1709.820    -1730.355       20.536   389.4
0.6000        -1709.664    -1730.488       20.824   394.9
0.8000        -1709.954    -1729.569       19.616   371.9
1.0000        -1710.765    -1730.954       20.189   382.8
1.2000        -1710.450    -1730.921       20.471   388.2
1.4000        -1708.604    -1730.307       21.703   411.5
1.6000        -1708.914    -1730.251       21.337   404.6
1.8000        -1709.090    -1730.932       21.843   414.2
2.0000        -1709.755    -1729.686       19.931   377.9
2.2000        -1709.868    -1731.525       21.658   410.7
2.4000        -1710.548    -1731.261       20.712   392.7
2.6000        -1709.338    -1730.359       21.021   398.6
2.8000        -1709.198    -1729.718       20.519   389.1
3.0000        -1709.209    -1730.599       21.391   405.6
3.2000        -1709.960    -1730.511       20.551   389.7
3.4000        -1710.625    -1729.710       19.084   361.9
3.6000        -1710.603    -1731.144       20.541   389.5
3.8000        -1710.795    -1731.640       20.845   395.3
4.0000        -1710.906    -1731.146       20.240   383.8
4.2000        -1710.098    -1730.270       20.172   382.5
4.4000        -1710.429    -1730.690       20.261   384.2
4.6000        -1710.355    -1730.590       20.235   383.7
4.8000        -1711.420    -1730.845       19.425   368.3
5.0000        -1710.744    -1731.299       20.555   389.7
5.2000        -1711.515    -1731.215       19.699   373.5
5.4000        -1709.882    -1730.198       20.315   385.2
5.6000        -1709.601    -1730.428       20.827   394.9
5.8000        -1708.727    -1730.767       22.040   417.9
6.0000        -1708.818    -1730.542       21.724   411.9
6.2000        -1707.292    -1728.948       21.656   410.6
6.4000        -1706.679    -1729.000       22.321   423.3
6.6000        -1708.954    -1730.224       21.269   403.3
6.8000        -1710.789    -1730.836       20.048   380.1
7.0000        -1712.598    -1731.946       19.348   366.9
7.2000        -1711.890    -1732.049       20.158   382.2
7.4000        -1711.809    -1731.013       19.204   364.1
7.6000        -1712.426    -1732.906       20.481   388.4
7.8000        -1712.588    -1732.373       19.785   375.2
8.0000        -1712.027    -1731.363       19.336   366.6
8.2000        -1710.159    -1730.949       20.790   394.2
8.4000        -1711.064    -1731.597       20.533   389.3
8.6000        -1709.071    -1729.936       20.865   395.6
8.8000        -1709.488    -1730.689       21.201   402.0
9.0000        -1708.368    -1729.841       21.472   407.2
9.2000        -1710.130    -1731.516       21.386   405.5
9.4000        -1710.232    -1731.563       21.332   404.5
9.6000        -1708.535    -1730.824       22.289   422.6
9.8000        -1709.773    -1730.776       21.004   398.3
10.0000       -1708.392    -1730.221       21.830   413.9
10.2000       -1707.757    -1729.864       22.107   419.2
10.4000       -1707.690    -1730.666       22.977   435.7
10.6000       -1708.697    -1730.673       21.976   416.7
10.8000       -1708.773    -1730.215       21.442   406.6
11.0000       -1709.105    -1730.135       21.030   398.8
11.2000       -1709.559    -1730.761       21.203   402.0
11.4000       -1710.511    -1730.948       20.437   387.5
11.6000       -1709.362    -1730.449       21.087   399.8
11.8000       -1710.391    -1730.798       20.408   387.0
12.0000       -1710.482    -1729.469       18.986   360.0
12.2000       -1710.251    -1731.001       20.751   393.5
12.4000       -1709.881    -1730.349       20.468   388.1
12.6000       -1709.487    -1730.557       21.071   399.5
12.8000       -1709.649    -1731.659       22.010   417.3
13.0000       -1708.614    -1730.373       21.759   412.6
13.2000       -1708.663    -1729.716       21.053   399.2
13.4000       -1708.055    -1730.080       22.025   417.6
13.6000       -1707.980    -1729.599       21.618   409.9
13.8000       -1709.389    -1729.831       20.442   387.6
14.0000       -1708.795    -1730.113       21.318   404.2
14.2000       -1709.908    -1731.057       21.150   401.0
14.4000       -1710.572    -1730.997       20.425   387.3
14.6000       -1710.457    -1731.190       20.733   393.1
14.8000       -1711.240    -1731.360       20.120   381.5
15.0000       -1711.006    -1731.854       20.847   395.3
15.2000       -1709.684    -1731.114       21.429   406.3
15.4000       -1708.432    -1728.924       20.492   388.6
15.6000       -1708.571    -1730.770       22.199   420.9
15.8000       -1709.648    -1730.224       20.576   390.2
16.0000       -1708.970    -1730.763       21.794   413.2
16.2000       -1709.951    -1732.145       22.194   420.8
16.4000       -1709.480    -1730.766       21.286   403.6
16.6000       -1710.244    -1731.190       20.947   397.2
16.8000       -1709.394    -1730.591       21.197   401.9
17.0000       -1709.221    -1730.622       21.402   405.8
17.2000       -1709.908    -1731.145       21.237   402.7
17.4000       -1711.583    -1731.450       19.867   376.7
17.6000       -1711.693    -1732.323       20.629   391.2
17.8000       -1710.655    -1730.832       20.177   382.6
18.0000       -1709.490    -1730.664       21.174   401.5
18.2000       -1710.254    -1731.109       20.854   395.4
18.4000       -1709.257    -1729.780       20.523   389.2
18.6000       -1709.029    -1729.281       20.251   384.0
18.8000       -1709.146    -1729.990       20.844   395.2
19.0000       -1710.189    -1730.483       20.294   384.8
19.2000       -1710.152    -1730.480       20.328   385.5
19.4000       -1710.769    -1730.937       20.168   382.4
19.6000       -1712.140    -1732.311       20.171   382.5
19.8000       -1710.361    -1730.790       20.430   387.4
20.0000       -1711.780    -1730.795       19.015   360.6
20.2000       -1711.792    -1732.007       20.215   383.3
20.4000       -1711.943    -1732.613       20.670   391.9
20.6000       -1709.773    -1729.958       20.185   382.7
20.8000       -1711.524    -1732.411       20.887   396.1
21.0000       -1709.401    -1732.088       22.687   430.2
21.2000       -1709.980    -1731.592       21.612   409.8
21.4000       -1708.450    -1729.376       20.927   396.8
21.6000       -1708.862    -1730.108       21.246   402.9
21.8000       -1710.208    -1730.890       20.682   392.2
22.0000       -1711.086    -1731.119       20.033   379.9
22.2000       -1710.452    -1731.543       21.091   399.9
22.4000       -1708.023    -1729.725       21.702   411.5
22.6000       -1709.843    -1730.584       20.741   393.3
22.8000       -1710.636    -1731.552       20.917   396.6
23.0000       -1711.281    -1730.674       19.393   367.7
23.2000       -1709.639    -1731.410       21.772   412.8
23.4000       -1709.500    -1730.459       20.959   397.4
23.6000       -1709.301    -1729.878       20.577   390.2
23.8000       -1709.179    -1729.653       20.474   388.2
24.0000       -1708.555    -1730.460       21.904   415.3
24.2000       -1707.444    -1728.938       21.494   407.6
24.4000       -1708.063    -1729.621       21.558   408.8
24.6000       -1708.800    -1731.430       22.629   429.1
