Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1748.794    -1748.794        0.000     0.0
2.5000        -1719.273    -1736.506       17.233   326.8
5.0000        -1719.173    -1735.579       16.406   311.1
7.5000        -1719.690    -1734.915       15.225   288.7
10.0000       -1719.822    -1735.240       15.418   292.4
12.5000       -1719.812    -1734.895       15.083   286.0
15.0000       -1719.928    -1734.989       15.061   285.6
17.5000       -1719.967    -1735.541       15.574   295.3
20.0000       -1719.688    -1734.902       15.214   288.5
22.5000       -1719.974    -1735.683       15.710   297.9
25.0000       -1720.126    -1735.425       15.299   290.1
27.5000       -1720.123    -1736.357       16.235   307.8
30.0000       -1720.383    -1736.205       15.821   300.0
32.5000       -1720.209    -1735.630       15.421   292.4
35.0000       -1720.071    -1736.136       16.065   304.6
37.5000       -1720.279    -1736.954       16.675   316.2
40.0000       -1720.342    -1735.795       15.453   293.0
42.5000       -1720.292    -1735.666       15.374   291.5
45.0000       -1720.300    -1735.979       15.679   297.3
47.5000       -1720.358    -1735.454       15.096   286.2
50.0000       -1720.336    -1736.017       15.680   297.3
