Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1748.793    -1748.793        0.000     0.0
2.5000        -1686.559    -1717.331       30.772   583.5
5.0000        -1686.751    -1717.650       30.899   585.9
7.5000        -1686.541    -1717.935       31.394   595.3
10.0000       -1686.946    -1719.149       32.203   610.6
12.5000       -1686.883    -1717.167       30.285   574.2
15.0000       -1686.519    -1717.743       31.225   592.1
17.5000       -1686.927    -1718.147       31.220   592.0
20.0000       -1686.247    -1718.617       32.370   613.8
22.5000       -1685.969    -1716.286       30.316   574.8
25.0000       -1686.264    -1717.372       31.108   589.9
27.5000       -1686.553    -1718.691       32.137   609.4
30.0000       -1687.329    -1720.468       33.139   628.4
32.5000       -1687.158    -1719.644       32.485   616.0
35.0000       -1685.961    -1716.558       30.597   580.2
37.5000       -1686.211    -1717.075       30.864   585.2
40.0000       -1687.207    -1718.753       31.546   598.2
42.5000       -1686.666    -1718.822       32.156   609.7
45.0000       -1686.414    -1718.007       31.593   599.0
47.5000       -1686.574    -1718.557       31.983   606.4
50.0000       -1686.670    -1718.235       31.565   598.5
