Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1748.793    -1748.793        0.000     0.0
2.5000        -1707.955    -1729.424       21.469   407.1
5.0000        -1708.306    -1729.493       21.187   401.7
7.5000        -1708.731    -1730.491       21.760   412.6
10.0000       -1708.727    -1729.456       20.728   393.0
12.5000       -1708.710    -1729.269       20.559   389.8
15.0000       -1709.105    -1730.703       21.597   409.5
17.5000       -1708.909    -1728.840       19.930   377.9
20.0000       -1708.490    -1729.985       21.494   407.6
22.5000       -1708.162    -1729.721       21.559   408.8
25.0000       -1708.622    -1729.888       21.267   403.3
27.5000       -1708.351    -1729.399       21.048   399.1
30.0000       -1708.718    -1729.978       21.260   403.1
32.5000       -1708.536    -1729.561       21.026   398.7
35.0000       -1708.717    -1729.323       20.606   390.7
37.5000       -1709.161    -1729.658       20.497   388.7
40.0000       -1709.249    -1730.906       21.658   410.7
42.5000       -1709.343    -1730.616       21.273   403.4
45.0000       -1709.192    -1730.447       21.255   403.0
47.5000       -1709.060    -1730.449       21.390   405.6
50.0000       -1708.714    -1728.930       20.215   383.3
