Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1748.793    -1748.793        0.000     0.0
2.5000        -1719.101    -1736.068       16.968   321.7
5.0000        -1719.258    -1734.875       15.617   296.1
7.5000        -1719.464    -1734.789       15.325   290.6
10.0000       -1719.462    -1735.230       15.769   299.0
12.5000       -1719.535    -1735.115       15.581   295.4
15.0000       -1719.791    -1735.742       15.951   302.5
17.5000       -1720.372    -1736.103       15.731   298.3
20.0000       -1720.088    -1736.278       16.190   307.0
22.5000       -1720.149    -1736.633       16.484   312.6
25.0000       -1720.268    -1736.658       16.391   310.8
27.5000       -1720.276    -1735.849       15.573   295.3
30.0000       -1720.471    -1736.273       15.803   299.6
32.5000       -1720.301    -1736.038       15.737   298.4
35.0000       -1720.228    -1736.751       16.523   313.3
37.5000       -1720.523    -1736.197       15.674   297.2
40.0000       -1720.344    -1736.346       16.002   303.4
42.5000       -1720.655    -1736.120       15.465   293.2
45.0000       -1720.443    -1735.881       15.438   292.7
47.5000       -1720.252    -1735.718       15.465   293.2
50.0000       -1720.550    -1736.053       15.503   294.0
