Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1700.336    -1715.527       15.191   293.8
0.2000        -1699.588    -1715.539       15.951   308.5
0.4000        -1700.496    -1715.295       14.799   286.2
0.6000        -1700.037    -1715.797       15.759   304.8
0.8000        -1700.421    -1715.484       15.063   291.3
1.0000        -1700.139    -1715.933       15.794   305.5
1.2000        -1700.974    -1716.610       15.636   302.4
1.4000        -1700.838    -1715.713       14.876   287.7
1.6000        -1699.584    -1714.864       15.280   295.5
1.8000        -1700.879    -1715.438       14.560   281.6
2.0000        -1699.681    -1716.007       16.326   315.8
2.2000        -1700.261    -1715.865       15.605   301.8
2.4000        -1701.285    -1716.346       15.062   291.3
2.6000        -1700.043    -1715.789       15.746   304.5
2.8000        -1698.901    -1715.947       17.045   329.7
3.0000        -1699.858    -1715.381       15.523   300.2
3.2000        -1699.771    -1714.862       15.092   291.9
3.4000        -1698.168    -1715.535       17.368   335.9
3.6000        -1699.491    -1715.780       16.288   315.0
3.8000        -1700.476    -1716.076       15.600   301.7
4.0000        -1699.704    -1715.208       15.504   299.9
4.2000        -1699.355    -1714.979       15.624   302.2
4.4000        -1699.194    -1714.876       15.683   303.3
4.6000        -1699.579    -1714.920       15.342   296.7
4.8000        -1700.180    -1715.495       15.315   296.2
5.0000        -1701.217    -1716.289       15.072   291.5
5.2000        -1701.098    -1715.583       14.485   280.2
5.4000        -1700.912    -1715.995       15.083   291.7
5.6000        -1699.201    -1714.669       15.468   299.2
5.8000        -1699.556    -1715.932       16.376   316.7
6.0000        -1699.538    -1715.422       15.884   307.2
6.2000        -1700.136    -1715.664       15.528   300.3
6.4000        -1699.790    -1714.805       15.015   290.4
6.6000        -1700.104    -1715.405       15.301   295.9
6.8000        -1699.853    -1715.043       15.191   293.8
7.0000        -1699.293    -1716.116       16.823   325.4
7.2000        -1699.092    -1715.102       16.010   309.6
7.4000        -1699.015    -1715.775       16.760   324.1
7.6000        -1700.086    -1715.529       15.443   298.7
7.8000        -1699.840    -1716.155       16.315   315.6
8.0000        -1700.485    -1716.075       15.590   301.5
8.2000        -1700.235    -1716.099       15.864   306.8
8.4000        -1699.509    -1714.761       15.253   295.0
8.6000        -1700.302    -1714.921       14.620   282.8
8.8000        -1699.859    -1715.281       15.422   298.3
9.0000        -1699.482    -1715.286       15.804   305.7
9.2000        -1699.588    -1716.571       16.983   328.5
9.4000        -1700.574    -1716.009       15.434   298.5
9.6000        -1700.621    -1716.305       15.684   303.3
9.8000        -1700.309    -1715.792       15.483   299.5
10.0000       -1701.115    -1716.105       14.990   289.9
10.2000       -1699.784    -1716.319       16.534   319.8
10.4000       -1699.060    -1715.216       16.156   312.5
10.6000       -1698.809    -1714.996       16.187   313.1
10.8000       -1699.900    -1715.345       15.445   298.7
11.0000       -1700.389    -1716.297       15.908   307.7
11.2000       -1701.485    -1716.421       14.936   288.9
11.4000       -1700.396    -1716.033       15.638   302.4
11.6000       -1700.829    -1716.300       15.470   299.2
11.8000       -1699.794    -1715.135       15.340   296.7
12.0000       -1700.470    -1715.788       15.318   296.3
12.2000       -1700.511    -1715.656       15.145   292.9
12.4000       -1701.541    -1716.913       15.372   297.3
12.6000       -1699.898    -1715.309       15.411   298.1
12.8000       -1699.073    -1715.766       16.692   322.8
13.0000       -1699.608    -1715.040       15.432   298.5
13.2000       -1699.992    -1715.353       15.360   297.1
13.4000       -1700.223    -1715.241       15.018   290.5
13.6000       -1700.556    -1715.795       15.239   294.7
13.8000       -1700.009    -1715.924       15.915   307.8
14.0000       -1700.959    -1715.882       14.923   288.6
14.2000       -1701.485    -1716.448       14.963   289.4
14.4000       -1701.322    -1716.072       14.750   285.3
14.6000       -1700.761    -1715.934       15.173   293.5
14.8000       -1701.642    -1717.022       15.380   297.5
15.0000       -1702.376    -1717.013       14.637   283.1
15.2000       -1701.301    -1716.546       15.245   294.9
15.4000       -1701.239    -1716.676       15.437   298.6
15.6000       -1702.251    -1717.512       15.261   295.2
15.8000       -1702.226    -1716.638       14.412   278.7
16.0000       -1701.969    -1716.793       14.825   286.7
16.2000       -1701.992    -1716.714       14.722   284.7
16.4000       -1700.995    -1716.480       15.486   299.5
16.6000       -1699.935    -1715.927       15.992   309.3
16.8000       -1701.342    -1717.078       15.736   304.4
17.0000       -1701.063    -1716.334       15.271   295.4
17.2000       -1701.753    -1716.704       14.951   289.2
17.4000       -1699.359    -1715.765       16.406   317.3
17.6000       -1700.218    -1715.742       15.524   300.2
17.8000       -1700.887    -1716.178       15.291   295.8
18.0000       -1701.440    -1715.908       14.468   279.8
18.2000       -1700.677    -1715.821       15.144   292.9
18.4000       -1700.198    -1715.199       15.001   290.1
18.6000       -1699.859    -1715.895       16.036   310.1
18.8000       -1700.862    -1716.216       15.354   297.0
19.0000       -1701.314    -1715.496       14.181   274.3
19.2000       -1700.930    -1715.470       14.540   281.2
19.4000       -1700.151    -1715.453       15.302   296.0
19.6000       -1700.509    -1715.515       15.007   290.2
19.8000       -1699.174    -1715.635       16.461   318.4
20.0000       -1699.322    -1714.873       15.551   300.8
20.2000       -1701.533    -1716.814       15.281   295.5
20.4000       -1700.785    -1716.279       15.493   299.6
20.6000       -1701.413    -1716.021       14.608   282.5
20.8000       -1700.798    -1716.199       15.402   297.9
21.0000       -1700.979    -1716.505       15.526   300.3
21.2000       -1700.097    -1715.467       15.370   297.3
21.4000       -1700.744    -1716.161       15.418   298.2
21.6000       -1701.207    -1716.117       14.910   288.4
21.8000       -1701.195    -1716.214       15.019   290.5
22.0000       -1701.112    -1716.409       15.298   295.9
22.2000       -1700.732    -1715.798       15.066   291.4
22.4000       -1700.848    -1715.362       14.514   280.7
22.6000       -1701.630    -1716.340       14.710   284.5
22.8000       -1701.937    -1716.226       14.289   276.4
23.0000       -1703.031    -1717.187       14.157   273.8
23.2000       -1701.900    -1717.036       15.135   292.7
23.4000       -1701.472    -1715.996       14.524   280.9
23.6000       -1700.591    -1715.572       14.981   289.8
23.8000       -1698.850    -1715.616       16.766   324.3
24.0000       -1700.047    -1715.493       15.446   298.7
