Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.067    -1729.067        0.000     0.0
2.5000        -1688.130    -1709.119       20.990   406.0
5.0000        -1688.830    -1709.126       20.296   392.5
7.5000        -1688.861    -1709.742       20.881   403.9
10.0000       -1689.333    -1709.331       19.998   386.8
12.5000       -1688.919    -1711.038       22.119   427.8
15.0000       -1689.444    -1710.398       20.953   405.3
17.5000       -1689.518    -1710.304       20.785   402.0
20.0000       -1689.392    -1710.967       21.574   417.3
22.5000       -1689.434    -1709.256       19.822   383.4
25.0000       -1689.382    -1708.963       19.581   378.7
27.5000       -1689.061    -1710.198       21.137   408.8
30.0000       -1689.575    -1710.859       21.284   411.7
32.5000       -1689.426    -1710.743       21.318   412.3
35.0000       -1689.769    -1710.931       21.162   409.3
37.5000       -1689.172    -1709.576       20.404   394.6
40.0000       -1689.107    -1709.173       20.065   388.1
42.5000       -1689.145    -1710.237       21.093   407.9
45.0000       -1688.787    -1709.384       20.597   398.4
47.5000       -1688.874    -1708.536       19.662   380.3
50.0000       -1688.277    -1709.009       20.731   401.0
