Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1677.485    -1702.588       25.104   485.5
0.2000        -1677.619    -1701.395       23.776   459.9
0.4000        -1677.342    -1704.484       27.142   525.0
0.6000        -1679.676    -1705.825       26.149   505.7
0.8000        -1678.818    -1705.258       26.441   511.4
1.0000        -1677.854    -1703.161       25.307   489.5
1.2000        -1676.949    -1703.039       26.090   504.6
1.4000        -1677.251    -1704.098       26.847   519.2
1.6000        -1677.514    -1704.048       26.534   513.2
1.8000        -1679.964    -1706.345       26.381   510.2
2.0000        -1680.346    -1705.598       25.252   488.4
2.2000        -1680.206    -1704.985       24.779   479.2
2.4000        -1678.874    -1704.569       25.694   497.0
2.6000        -1679.593    -1705.065       25.472   492.7
2.8000        -1678.237    -1703.525       25.288   489.1
3.0000        -1678.972    -1704.435       25.463   492.5
3.2000        -1679.674    -1704.605       24.931   482.2
3.4000        -1677.527    -1703.449       25.923   501.4
3.6000        -1678.227    -1705.330       27.103   524.2
3.8000        -1677.541    -1703.407       25.866   500.3
4.0000        -1676.812    -1702.478       25.666   496.4
4.2000        -1678.228    -1705.462       27.235   526.7
4.4000        -1677.957    -1705.132       27.174   525.6
4.6000        -1678.502    -1704.258       25.755   498.1
4.8000        -1678.099    -1704.187       26.087   504.6
5.0000        -1678.963    -1705.041       26.078   504.4
5.2000        -1678.611    -1703.739       25.128   486.0
5.4000        -1678.308    -1706.171       27.863   538.9
5.6000        -1677.520    -1704.590       27.069   523.5
5.8000        -1679.836    -1706.183       26.346   509.6
6.0000        -1678.266    -1704.883       26.616   514.8
6.2000        -1677.403    -1702.762       25.358   490.5
6.4000        -1678.306    -1703.651       25.345   490.2
6.6000        -1677.077    -1703.307       26.230   507.3
6.8000        -1677.426    -1704.283       26.857   519.4
7.0000        -1678.705    -1705.128       26.423   511.1
7.2000        -1678.057    -1703.760       25.703   497.1
7.4000        -1677.374    -1702.961       25.586   494.9
7.6000        -1677.873    -1704.482       26.609   514.6
7.8000        -1678.689    -1704.642       25.953   501.9
8.0000        -1679.704    -1705.322       25.617   495.5
8.2000        -1679.427    -1704.745       25.319   489.7
8.4000        -1679.025    -1703.315       24.290   469.8
8.6000        -1679.493    -1704.691       25.198   487.3
8.8000        -1679.614    -1705.127       25.513   493.4
9.0000        -1679.751    -1704.917       25.166   486.7
9.2000        -1679.097    -1705.147       26.050   503.8
9.4000        -1680.872    -1705.293       24.421   472.3
9.6000        -1677.678    -1704.286       26.608   514.6
9.8000        -1678.375    -1703.774       25.400   491.2
10.0000       -1678.022    -1703.984       25.962   502.1
10.2000       -1674.744    -1702.563       27.819   538.0
10.4000       -1676.169    -1703.291       27.122   524.6
10.6000       -1677.763    -1703.172       25.409   491.4
10.8000       -1677.125    -1704.958       27.832   538.3
11.0000       -1676.577    -1704.914       28.337   548.1
11.2000       -1676.869    -1703.328       26.459   511.7
11.4000       -1677.581    -1704.807       27.226   526.6
11.6000       -1677.918    -1704.825       26.907   520.4
11.8000       -1679.635    -1704.308       24.673   477.2
12.0000       -1681.307    -1705.527       24.221   468.4
12.2000       -1681.066    -1705.957       24.890   481.4
12.4000       -1680.942    -1704.619       23.677   457.9
12.6000       -1682.564    -1706.654       24.090   465.9
12.8000       -1680.259    -1705.385       25.126   486.0
13.0000       -1679.484    -1704.929       25.444   492.1
13.2000       -1677.462    -1703.610       26.148   505.7
13.4000       -1678.879    -1702.751       23.872   461.7
13.6000       -1677.062    -1703.762       26.699   516.4
13.8000       -1677.892    -1705.229       27.337   528.7
14.0000       -1677.487    -1704.914       27.427   530.5
14.2000       -1676.911    -1704.423       27.511   532.1
14.4000       -1677.848    -1704.733       26.885   520.0
14.6000       -1677.728    -1704.568       26.840   519.1
14.8000       -1677.019    -1702.628       25.609   495.3
15.0000       -1678.449    -1703.962       25.514   493.5
15.2000       -1677.676    -1703.234       25.558   494.3
15.4000       -1678.311    -1704.797       26.486   512.3
15.6000       -1678.219    -1703.999       25.780   498.6
15.8000       -1678.881    -1706.307       27.426   530.4
16.0000       -1679.619    -1704.361       24.743   478.5
16.2000       -1677.646    -1706.260       28.614   553.4
16.4000       -1677.770    -1704.362       26.593   514.3
