Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1688.277    -1709.009       20.731   401.0
0.2000        -1687.533    -1708.254       20.721   400.8
0.4000        -1687.740    -1709.503       21.763   420.9
0.6000        -1689.425    -1710.628       21.203   410.1
0.8000        -1689.791    -1710.028       20.237   391.4
1.0000        -1688.944    -1709.808       20.863   403.5
1.2000        -1688.900    -1709.424       20.524   397.0
1.4000        -1687.248    -1708.071       20.823   402.7
1.6000        -1687.710    -1709.286       21.577   417.3
1.8000        -1687.274    -1709.110       21.836   422.3
2.0000        -1687.949    -1708.772       20.823   402.7
2.2000        -1688.488    -1709.087       20.599   398.4
2.4000        -1689.464    -1709.135       19.671   380.4
2.6000        -1688.413    -1709.277       20.864   403.5
2.8000        -1690.051    -1711.148       21.098   408.0
3.0000        -1690.085    -1710.277       20.192   390.5
3.2000        -1689.017    -1710.021       21.004   406.2
3.4000        -1688.107    -1709.778       21.672   419.1
3.6000        -1687.187    -1708.893       21.706   419.8
3.8000        -1688.711    -1709.499       20.788   402.1
4.0000        -1688.687    -1709.560       20.872   403.7
4.2000        -1687.959    -1708.736       20.776   401.8
4.4000        -1688.733    -1709.114       20.381   394.2
4.6000        -1688.284    -1709.274       20.990   406.0
4.8000        -1689.736    -1710.899       21.162   409.3
5.0000        -1688.537    -1708.592       20.055   387.9
5.2000        -1689.450    -1710.208       20.759   401.5
5.4000        -1689.766    -1710.452       20.685   400.1
5.6000        -1690.035    -1710.948       20.913   404.5
5.8000        -1691.038    -1711.666       20.628   399.0
6.0000        -1690.421    -1710.176       19.756   382.1
6.2000        -1690.319    -1710.552       20.233   391.3
6.4000        -1689.586    -1709.325       19.739   381.8
6.6000        -1689.013    -1709.671       20.658   399.5
6.8000        -1687.622    -1709.525       21.903   423.6
7.0000        -1687.706    -1707.892       20.186   390.4
7.2000        -1687.251    -1708.844       21.592   417.6
7.4000        -1688.812    -1708.757       19.945   385.8
7.6000        -1690.658    -1710.621       19.963   386.1
7.8000        -1691.028    -1711.054       20.027   387.3
8.0000        -1690.517    -1709.940       19.424   375.7
8.2000        -1691.808    -1710.730       18.922   366.0
8.4000        -1691.283    -1709.828       18.545   358.7
8.6000        -1691.287    -1711.627       20.340   393.4
8.8000        -1690.742    -1710.767       20.024   387.3
9.0000        -1691.332    -1710.824       19.493   377.0
9.2000        -1690.156    -1710.353       20.197   390.6
9.4000        -1689.420    -1709.664       20.244   391.5
9.6000        -1690.550    -1711.219       20.668   399.7
9.8000        -1690.218    -1710.165       19.947   385.8
10.0000       -1690.573    -1710.595       20.022   387.2
10.2000       -1690.263    -1711.669       21.406   414.0
10.4000       -1689.144    -1709.448       20.304   392.7
10.6000       -1688.287    -1708.929       20.643   399.2
10.8000       -1688.555    -1708.848       20.292   392.5
11.0000       -1689.597    -1710.089       20.492   396.3
11.2000       -1688.449    -1708.817       20.368   393.9
11.4000       -1687.551    -1708.363       20.812   402.5
11.6000       -1687.226    -1708.872       21.646   418.6
11.8000       -1687.878    -1708.985       21.107   408.2
12.0000       -1689.370    -1710.735       21.365   413.2
12.2000       -1688.401    -1708.992       20.591   398.3
12.4000       -1689.399    -1710.264       20.865   403.6
12.6000       -1689.235    -1710.839       21.604   417.8
12.8000       -1690.502    -1711.758       21.256   411.1
13.0000       -1688.902    -1710.360       21.458   415.0
13.2000       -1689.262    -1709.888       20.626   398.9
13.4000       -1689.568    -1710.515       20.947   405.1
13.6000       -1689.254    -1709.768       20.513   396.7
13.8000       -1687.740    -1709.741       22.001   425.5
14.0000       -1687.692    -1709.016       21.324   412.4
14.2000       -1689.287    -1710.491       21.204   410.1
14.4000       -1689.564    -1710.209       20.645   399.3
14.6000       -1688.165    -1709.489       21.324   412.4
14.8000       -1688.279    -1708.960       20.681   400.0
15.0000       -1691.036    -1709.716       18.680   361.3
15.2000       -1690.140    -1709.968       19.829   383.5
15.4000       -1689.281    -1710.909       21.628   418.3
15.6000       -1689.292    -1710.810       21.518   416.2
15.8000       -1689.540    -1710.424       20.883   403.9
16.0000       -1690.794    -1711.077       20.284   392.3
16.2000       -1689.903    -1708.705       18.802   363.6
16.4000       -1688.602    -1708.992       20.389   394.3
16.6000       -1689.293    -1709.156       19.863   384.2
16.8000       -1690.133    -1710.555       20.421   395.0
17.0000       -1689.382    -1710.119       20.737   401.1
17.2000       -1688.858    -1708.971       20.113   389.0
17.4000       -1688.878    -1709.972       21.094   408.0
17.6000       -1689.399    -1709.840       20.441   395.3
17.8000       -1688.098    -1708.931       20.833   402.9
18.0000       -1688.058    -1708.416       20.359   393.8
18.2000       -1690.076    -1710.526       20.450   395.5
18.4000       -1690.720    -1711.180       20.461   395.7
18.6000       -1688.498    -1708.993       20.495   396.4
18.8000       -1688.835    -1709.377       20.542   397.3
19.0000       -1690.859    -1711.149       20.289   392.4
19.2000       -1690.194    -1710.077       19.883   384.5
19.4000       -1688.861    -1709.679       20.818   402.6
19.6000       -1690.572    -1711.577       21.005   406.3
19.8000       -1690.092    -1711.557       21.465   415.2
20.0000       -1689.644    -1709.798       20.154   389.8
20.2000       -1688.905    -1708.659       19.754   382.1
20.4000       -1688.341    -1709.765       21.424   414.4
20.6000       -1688.521    -1709.766       21.244   410.9
20.8000       -1689.113    -1710.013       20.900   404.2
21.0000       -1688.440    -1709.593       21.153   409.1
21.2000       -1686.926    -1708.983       22.058   426.6
21.4000       -1687.653    -1708.825       21.172   409.5
21.6000       -1688.771    -1709.593       20.822   402.7
21.8000       -1688.951    -1709.729       20.779   401.9
22.0000       -1688.891    -1709.689       20.798   402.3
22.2000       -1687.337    -1709.395       22.058   426.6
22.4000       -1687.700    -1708.865       21.165   409.3
22.6000       -1690.545    -1711.065       20.520   396.9
22.8000       -1690.752    -1710.607       19.855   384.0
23.0000       -1693.137    -1711.337       18.200   352.0
23.2000       -1690.769    -1711.169       20.400   394.6
23.4000       -1690.759    -1710.799       20.040   387.6
23.6000       -1692.548    -1711.159       18.611   360.0
23.8000       -1691.944    -1711.507       19.563   378.4
24.0000       -1690.219    -1711.283       21.064   407.4
24.2000       -1689.493    -1709.155       19.662   380.3
24.4000       -1689.029    -1710.067       21.038   406.9
24.6000       -1688.482    -1709.754       21.272   411.4
24.8000       -1688.151    -1710.417       22.266   430.6
25.0000       -1689.495    -1710.181       20.686   400.1
25.2000       -1689.670    -1710.653       20.983   405.8
25.4000       -1688.077    -1709.863       21.787   421.4
25.6000       -1687.325    -1708.626       21.302   412.0
25.8000       -1687.465    -1708.414       20.949   405.2
26.0000       -1690.038    -1711.382       21.344   412.8
26.2000       -1689.072    -1709.763       20.692   400.2
26.4000       -1687.659    -1708.017       20.358   393.7
26.6000       -1688.706    -1709.097       20.392   394.4
26.8000       -1689.398    -1710.594       21.196   409.9
27.0000       -1689.832    -1710.314       20.482   396.1
27.2000       -1689.342    -1709.458       20.115   389.0
27.4000       -1687.922    -1708.473       20.551   397.5
27.6000       -1689.359    -1710.248       20.889   404.0
27.8000       -1688.705    -1709.329       20.624   398.9
28.0000       -1690.255    -1710.640       20.385   394.3
28.2000       -1688.691    -1709.740       21.049   407.1
