Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.066    -1729.066        0.000     0.0
2.5000        -1688.161    -1709.624       21.462   415.1
5.0000        -1689.138    -1710.586       21.448   414.8
7.5000        -1688.785    -1709.599       20.814   402.6
10.0000       -1689.021    -1709.750       20.729   400.9
12.5000       -1688.897    -1709.039       20.142   389.6
15.0000       -1688.858    -1708.958       20.100   388.7
17.5000       -1688.636    -1708.406       19.770   382.4
20.0000       -1688.603    -1708.480       19.878   384.4
22.5000       -1688.583    -1709.544       20.962   405.4
25.0000       -1689.004    -1710.423       21.419   414.3
27.5000       -1688.729    -1709.198       20.469   395.9
30.0000       -1689.299    -1710.495       21.196   409.9
32.5000       -1688.425    -1709.571       21.146   409.0
35.0000       -1689.025    -1710.139       21.114   408.4
37.5000       -1689.097    -1710.278       21.181   409.7
40.0000       -1689.348    -1709.663       20.314   392.9
42.5000       -1689.066    -1710.305       21.239   410.8
45.0000       -1689.267    -1710.869       21.602   417.8
47.5000       -1688.635    -1708.646       20.011   387.0
50.0000       -1688.559    -1708.061       19.502   377.2
