Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1699.902    -1715.047       15.145   292.9
0.2000        -1699.859    -1716.444       16.584   320.8
0.4000        -1699.762    -1716.396       16.634   321.7
0.6000        -1699.240    -1715.678       16.438   317.9
0.8000        -1698.759    -1714.330       15.571   301.2
1.0000        -1698.994    -1716.283       17.290   334.4
1.2000        -1699.194    -1715.160       15.966   308.8
1.4000        -1699.578    -1715.026       15.448   298.8
1.6000        -1699.576    -1715.587       16.012   309.7
1.8000        -1699.989    -1715.468       15.478   299.4
2.0000        -1698.885    -1714.276       15.391   297.7
2.2000        -1699.921    -1716.272       16.351   316.2
2.4000        -1700.776    -1716.616       15.841   306.4
2.6000        -1698.941    -1714.508       15.567   301.1
2.8000        -1699.929    -1715.732       15.804   305.7
3.0000        -1699.784    -1716.122       16.338   316.0
3.2000        -1699.355    -1715.278       15.923   308.0
3.4000        -1699.786    -1715.150       15.365   297.2
3.6000        -1700.700    -1716.052       15.352   296.9
3.8000        -1699.699    -1715.548       15.849   306.5
4.0000        -1699.880    -1715.496       15.616   302.0
4.2000        -1700.223    -1716.218       15.995   309.4
4.4000        -1700.189    -1714.962       14.772   285.7
4.6000        -1700.254    -1715.400       15.145   292.9
4.8000        -1700.551    -1716.140       15.588   301.5
5.0000        -1699.466    -1715.462       15.996   309.4
5.2000        -1700.123    -1715.685       15.562   301.0
5.4000        -1700.989    -1715.902       14.913   288.4
5.6000        -1699.933    -1715.327       15.394   297.7
5.8000        -1699.785    -1716.498       16.714   323.3
6.0000        -1700.955    -1716.392       15.437   298.6
6.2000        -1701.346    -1716.021       14.675   283.8
6.4000        -1701.574    -1716.561       14.987   289.9
6.6000        -1701.013    -1715.122       14.109   272.9
6.8000        -1701.459    -1716.767       15.308   296.1
7.0000        -1701.123    -1716.409       15.285   295.6
7.2000        -1701.242    -1716.570       15.327   296.4
7.4000        -1699.944    -1715.272       15.328   296.5
7.6000        -1700.648    -1716.456       15.807   305.7
7.8000        -1699.791    -1715.761       15.969   308.9
8.0000        -1698.861    -1715.434       16.573   320.5
8.2000        -1699.007    -1714.560       15.553   300.8
8.4000        -1699.619    -1716.072       16.453   318.2
8.6000        -1701.354    -1716.188       14.834   286.9
8.8000        -1701.696    -1716.601       14.904   288.3
9.0000        -1701.246    -1716.083       14.836   286.9
9.2000        -1700.615    -1716.519       15.904   307.6
9.4000        -1702.432    -1716.680       14.248   275.6
9.6000        -1701.176    -1715.408       14.232   275.3
9.8000        -1701.094    -1716.082       14.987   289.9
10.0000       -1700.111    -1714.711       14.600   282.4
10.2000       -1699.109    -1715.419       16.310   315.4
10.4000       -1698.742    -1715.236       16.493   319.0
10.6000       -1699.369    -1715.053       15.684   303.3
10.8000       -1699.180    -1715.538       16.358   316.4
11.0000       -1698.764    -1713.762       14.998   290.1
11.2000       -1699.596    -1715.705       16.109   311.6
11.4000       -1699.392    -1716.127       16.735   323.7
11.6000       -1699.224    -1715.773       16.548   320.1
11.8000       -1698.846    -1715.394       16.548   320.1
12.0000       -1699.535    -1716.009       16.474   318.6
12.2000       -1698.890    -1715.421       16.531   319.7
12.4000       -1699.078    -1715.104       16.027   310.0
12.6000       -1699.467    -1715.172       15.705   303.8
12.8000       -1699.155    -1716.069       16.914   327.1
13.0000       -1699.749    -1715.012       15.263   295.2
13.2000       -1699.962    -1715.302       15.340   296.7
13.4000       -1699.855    -1715.526       15.670   303.1
13.6000       -1699.214    -1715.244       16.031   310.0
13.8000       -1699.072    -1714.660       15.588   301.5
14.0000       -1698.380    -1714.721       16.341   316.0
14.2000       -1699.125    -1715.190       16.065   310.7
14.4000       -1699.123    -1715.365       16.242   314.1
14.6000       -1699.683    -1715.323       15.640   302.5
14.8000       -1700.237    -1715.283       15.046   291.0
15.0000       -1700.021    -1716.111       16.090   311.2
15.2000       -1699.823    -1715.527       15.704   303.7
15.4000       -1699.075    -1714.995       15.919   307.9
15.6000       -1700.206    -1715.402       15.196   293.9
15.8000       -1699.673    -1715.723       16.050   310.4
16.0000       -1699.652    -1715.242       15.590   301.5
16.2000       -1699.805    -1715.007       15.202   294.0
16.4000       -1699.251    -1715.128       15.877   307.1
16.6000       -1698.963    -1715.536       16.573   320.5
16.8000       -1699.388    -1715.409       16.022   309.9
17.0000       -1699.438    -1715.776       16.338   316.0
17.2000       -1700.312    -1715.035       14.723   284.8
17.4000       -1701.342    -1716.065       14.723   284.8
17.6000       -1700.831    -1716.514       15.683   303.3
17.8000       -1700.540    -1716.194       15.654   302.8
18.0000       -1699.994    -1715.913       15.918   307.9
