Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1729.066    -1729.066        0.000     0.0
2.5000        -1678.024    -1703.694       25.669   496.5
5.0000        -1677.991    -1703.306       25.315   489.6
7.5000        -1677.752    -1703.922       26.170   506.1
10.0000       -1678.567    -1705.247       26.680   516.0
12.5000       -1677.813    -1703.817       26.003   502.9
15.0000       -1677.896    -1702.850       24.954   482.6
17.5000       -1678.265    -1704.213       25.948   501.8
20.0000       -1678.758    -1704.692       25.934   501.6
22.5000       -1678.189    -1704.687       26.498   512.5
25.0000       -1678.134    -1703.562       25.427   491.8
27.5000       -1678.518    -1704.436       25.917   501.3
30.0000       -1678.499    -1704.433       25.934   501.6
32.5000       -1678.610    -1704.084       25.475   492.7
35.0000       -1678.031    -1703.212       25.182   487.0
37.5000       -1678.022    -1704.278       26.256   507.8
40.0000       -1678.187    -1704.598       26.411   510.8
42.5000       -1678.547    -1704.057       25.509   493.4
45.0000       -1678.689    -1703.622       24.932   482.2
47.5000       -1678.248    -1703.836       25.588   494.9
50.0000       -1677.463    -1704.598       27.135   524.8
