Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -6786.96     -6786.96         0.00     0.0
0.0500         -6770.68     -6783.06        12.38    93.6
0.1000         -6756.04     -6775.59        19.55   147.9
0.1500         -6745.51     -6769.77        24.26   183.5
0.2000         -6736.25     -6749.31        13.06    98.7
0.2500         -6729.28     -6763.53        34.26   259.1
0.3000         -6723.81     -6757.41        33.60   254.1
0.3500         -6719.98     -6757.14        37.16   281.0
0.4000         -6717.12     -6747.82        30.69   232.1
0.4500         -6713.78     -6757.58        43.80   331.3
0.5000         -6711.78     -6741.81        30.03   227.1
0.5500         -6711.08     -6754.26        43.17   326.5
0.6000         -6708.82     -6747.08        38.27   289.4
0.6500         -6707.89     -6749.90        42.01   317.7
0.7000         -6707.41     -6743.57        36.15   273.4
0.7500         -6707.45     -6752.03        44.58   337.2
0.8000         -6706.57     -6747.45        40.88   309.2
0.8500         -6706.52     -6746.51        39.99   302.4
0.9000         -6706.44     -6748.17        41.73   315.6
0.9500         -6706.14     -6751.84        45.70   345.6
1.0000         -6705.95     -6744.18        38.23   289.1
1.0500         -6706.04     -6747.83        41.79   316.1
1.1000         -6705.86     -6749.12        43.27   327.2
1.1500         -6705.59     -6747.26        41.67   315.1
1.2000         -6705.56     -6745.32        39.77   300.7
1.2500         -6705.86     -6748.54        42.68   322.8
1.3000         -6705.36     -6749.01        43.65   330.1
1.3500         -6705.38     -6746.47        41.08   310.7
1.4000         -6705.84     -6746.16        40.32   304.9
1.4500         -6705.30     -6746.70        41.40   313.1
1.5000         -6705.44     -6745.38        39.93   302.0
1.5500         -6705.65     -6747.42        41.76   315.8
1.6000         -6705.56     -6747.51        41.94   317.2
1.6500         -6705.48     -6749.80        44.32   335.2
1.7000         -6705.58     -6745.29        39.71   300.3
1.7500         -6705.65     -6747.99        42.34   320.2
1.8000         -6705.56     -6748.96        43.40   328.2
1.8500         -6705.41     -6745.85        40.44   305.8
1.9000         -6705.57     -6748.06        42.50   321.4
1.9500         -6705.47     -6749.46        43.99   332.6
2.0000         -6705.39     -6747.66        42.27   319.7
2.0500         -6705.46     -6746.80        41.34   312.6
2.1000         -6705.66     -6747.90        42.24   319.5
2.1500         -6705.46     -6746.88        41.42   313.2
2.2000         -6705.47     -6743.42        37.95   287.0
2.2500         -6705.73     -6746.63        40.90   309.3
2.3000         -6705.46     -6748.06        42.60   322.1
2.3500         -6705.34     -6746.18        40.85   308.9
2.4000         -6705.66     -6747.11        41.45   313.5
2.4500         -6705.70     -6746.47        40.76   308.3
2.5000         -6705.35     -6748.08        42.73   323.1
2.5500         -6705.60     -6745.68        40.08   303.1
2.6000         -6705.57     -6747.03        41.46   313.5
2.6500         -6705.37     -6748.27        42.90   324.4
2.7000         -6705.45     -6746.60        41.14   311.1
2.7500         -6705.32     -6748.86        43.54   329.3
2.8000         -6705.56     -6748.08        42.52   321.6
2.8500         -6705.17     -6746.80        41.63   314.8
2.9000         -6705.63     -6744.39        38.76   293.1
2.9500         -6705.44     -6748.42        42.99   325.1
3.0000         -6705.42     -6747.54        42.12   318.5
3.0500         -6705.24     -6745.95        40.71   307.9
3.1000         -6705.63     -6748.84        43.21   326.8
3.1500         -6705.43     -6748.03        42.60   322.2
3.2000         -6705.32     -6745.31        39.99   302.4
3.2500         -6705.52     -6746.77        41.25   311.9
3.3000         -6705.54     -6749.87        44.33   335.3
3.3500         -6705.38     -6746.25        40.87   309.1
3.4000         -6705.52     -6744.65        39.13   295.9
3.4500         -6705.59     -6749.04        43.45   328.6
3.5000         -6705.49     -6749.68        44.19   334.2
3.5500         -6705.50     -6746.24        40.74   308.1
3.6000         -6705.54     -6747.69        42.16   318.8
3.6500         -6705.52     -6747.49        41.96   317.3
3.7000         -6705.39     -6748.74        43.34   327.8
3.7500         -6705.48     -6747.76        42.28   319.8
3.8000         -6705.67     -6747.95        42.28   319.8
3.8500         -6705.31     -6747.34        42.03   317.9
3.9000         -6705.57     -6747.96        42.39   320.6
3.9500         -6705.54     -6748.43        42.89   324.4
4.0000         -6705.44     -6747.32        41.88   316.7
4.0500         -6705.35     -6747.85        42.50   321.4
4.1000         -6705.80     -6748.13        42.34   320.2
4.1500         -6705.32     -6747.42        42.10   318.4
4.2000         -6705.59     -6749.08        43.49   328.9
4.2500         -6705.63     -6745.19        39.56   299.1
4.3000         -6705.61     -6749.58        43.97   332.5
