Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -6786.96     -6786.96         0.00     0.0
0.0500         -6768.64     -6782.34        13.70   103.6
0.1000         -6752.07     -6773.94        21.87   165.4
0.1500         -6740.13     -6767.30        27.17   205.4
0.2000         -6729.65     -6744.89        15.24   115.2
0.2500         -6721.85     -6760.07        38.22   289.0
0.3000         -6715.46     -6753.25        37.79   285.8
0.3500         -6711.21     -6752.34        41.12   311.0
0.4000         -6707.90     -6743.07        35.18   266.0
0.4500         -6704.34     -6753.17        48.83   369.2
0.5000         -6701.96     -6736.46        34.50   260.9
0.5500         -6701.20     -6749.00        47.80   361.5
0.6000         -6698.92     -6744.79        45.87   346.9
0.6500         -6697.79     -6744.04        46.25   349.8
0.7000         -6696.95     -6737.56        40.62   307.2
0.7500         -6697.05     -6746.92        49.87   377.2
0.8000         -6696.00     -6743.54        47.53   359.5
0.8500         -6695.78     -6740.63        44.85   339.2
0.9000         -6695.64     -6740.88        45.24   342.1
0.9500         -6695.26     -6746.10        50.84   384.5
1.0000         -6695.27     -6738.04        42.76   323.4
1.0500         -6695.29     -6742.89        47.60   360.0
1.1000         -6695.14     -6742.81        47.67   360.5
1.1500         -6695.00     -6741.76        46.76   353.6
1.2000         -6695.03     -6740.72        45.69   345.5
1.2500         -6695.33     -6743.43        48.10   363.8
1.3000         -6694.97     -6746.58        51.61   390.3
1.3500         -6694.96     -6740.52        45.56   344.5
1.4000         -6695.26     -6741.26        46.00   347.9
1.4500         -6694.96     -6744.68        49.72   376.0
1.5000         -6694.72     -6739.91        45.19   341.7
1.5500         -6695.08     -6742.61        47.53   359.4
1.6000         -6694.94     -6743.24        48.30   365.3
1.6500         -6695.11     -6745.34        50.23   379.9
1.7000         -6694.96     -6740.75        45.79   346.3
1.7500         -6694.99     -6742.10        47.11   356.3
1.8000         -6694.92     -6743.40        48.48   366.7
1.8500         -6694.60     -6740.85        46.25   349.8
1.9000         -6695.07     -6740.75        45.67   345.4
1.9500         -6694.95     -6744.06        49.11   371.4
2.0000         -6694.68     -6742.08        47.40   358.5
2.0500         -6694.94     -6741.02        46.08   348.5
2.1000         -6694.88     -6742.55        47.66   360.4
2.1500         -6694.87     -6741.74        46.87   354.4
2.2000         -6694.51     -6744.01        49.50   374.4
2.2500         -6695.17     -6742.78        47.61   360.0
2.3000         -6694.73     -6742.70        47.97   362.8
2.3500         -6694.58     -6742.26        47.68   360.6
2.4000         -6694.96     -6741.67        46.72   353.3
2.4500         -6694.55     -6742.99        48.44   366.3
2.5000         -6694.82     -6741.89        47.07   356.0
2.5500         -6694.80     -6742.23        47.44   358.7
2.6000         -6694.97     -6739.03        44.06   333.2
2.6500         -6694.53     -6741.58        47.05   355.8
2.7000         -6695.00     -6741.45        46.46   351.3
2.7500         -6694.62     -6742.81        48.19   364.4
2.8000         -6694.97     -6742.44        47.47   359.0
2.8500         -6694.61     -6740.23        45.62   345.0
2.9000         -6694.98     -6742.57        47.59   359.9
2.9500         -6694.93     -6742.27        47.34   358.0
3.0000         -6694.82     -6741.07        46.25   349.8
3.0500         -6694.97     -6742.07        47.11   356.2
3.1000         -6694.89     -6741.26        46.38   350.7
3.1500         -6694.92     -6743.56        48.64   367.8
3.2000         -6694.90     -6741.67        46.77   353.7
3.2500         -6694.86     -6742.47        47.62   360.1
3.3000         -6694.82     -6741.81        46.99   355.4
3.3500         -6694.88     -6742.03        47.15   356.6
3.4000         -6694.91     -6742.94        48.03   363.2
3.4500         -6694.87     -6743.43        48.56   367.3
3.5000         -6694.97     -6743.02        48.04   363.3
3.5500         -6694.87     -6742.63        47.76   361.2
3.6000         -6694.95     -6742.92        47.97   362.8
3.6500         -6694.86     -6742.35        47.49   359.1
3.7000         -6695.00     -6741.98        46.98   355.3
3.7500         -6694.66     -6740.60        45.95   347.5
3.8000         -6695.03     -6742.36        47.33   358.0
3.8500         -6694.70     -6741.99        47.29   357.6
3.9000         -6695.15     -6742.08        46.93   354.9
3.9500         -6694.94     -6740.87        45.93   347.3
4.0000         -6694.72     -6741.11        46.40   350.9
4.0500         -6694.86     -6741.55        46.68   353.0
4.1000         -6694.93     -6742.48        47.56   359.6
4.1500         -6694.65     -6742.68        48.03   363.2
4.2000         -6694.86     -6742.48        47.62   360.2
4.2500         -6695.02     -6742.40        47.37   358.3
4.3000         -6694.81     -6742.08        47.27   357.5
4.3500         -6694.79     -6742.42        47.63   360.2
4.4000         -6694.73     -6741.14        46.40   350.9
4.4500         -6695.13     -6743.78        48.65   367.9
4.5000         -6694.64     -6742.74        48.10   363.7
4.5500         -6694.79     -6740.99        46.20   349.4
4.6000         -6694.75     -6742.54        47.79   361.4
4.6500         -6694.89     -6742.25        47.36   358.1
4.7000         -6694.73     -6742.19        47.46   358.9
4.7500         -6694.78     -6743.88        49.10   371.3
4.8000         -6694.92     -6742.02        47.10   356.2
4.8500         -6694.81     -6741.85        47.04   355.8
4.9000         -6695.03     -6743.86        48.82   369.2
4.9500         -6694.82     -6741.33        46.50   351.7
5.0000         -6694.73     -6742.71        47.98   362.8
5.0500         -6694.94     -6740.49        45.55   344.4
5.1000         -6695.00     -6742.47        47.48   359.0
5.1500         -6694.71     -6742.60        47.90   362.2
5.2000         -6694.96     -6743.19        48.23   364.7
5.2500         -6694.85     -6741.99        47.14   356.5
5.3000         -6694.91     -6743.46        48.55   367.2
5.3500         -6694.87     -6742.51        47.65   360.3
5.4000         -6694.91     -6742.95        48.04   363.3
5.4500         -6694.77     -6743.26        48.49   366.7
5.5000         -6694.89     -6741.71        46.81   354.0
5.5500         -6694.94     -6740.97        46.03   348.1
5.6000         -6694.85     -6740.89        46.04   348.2
5.6500         -6694.87     -6743.31        48.45   366.4
