Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -6786.96     -6786.96         0.00     0.0
0.0500         -6771.70     -6783.42        11.72    88.6
0.1000         -6758.02     -6776.41        18.39   139.1
0.1500         -6748.19     -6771.02        22.83   172.6
0.2000         -6739.55     -6751.52        11.97    90.5
0.2500         -6732.99     -6765.24        32.24   243.8
0.3000         -6727.96     -6759.48        31.52   238.4
0.3500         -6724.36     -6759.50        35.13   265.7
0.4000         -6721.75     -6750.33        28.58   216.1
0.4500         -6718.50     -6759.39        40.90   309.3
0.5000         -6716.67     -6744.66        27.99   211.6
0.5500         -6716.01     -6756.95        40.94   309.6
0.6000         -6713.84     -6750.19        36.35   274.9
0.6500         -6712.87     -6751.89        39.02   295.1
0.7000         -6712.48     -6746.24        33.76   255.3
0.7500         -6712.44     -6754.32        41.88   316.7
0.8000         -6711.76     -6750.80        39.04   295.2
0.8500         -6711.68     -6749.00        37.33   282.3
0.9000         -6711.61     -6749.73        38.13   288.3
0.9500         -6711.45     -6754.91        43.47   328.7
1.0000         -6711.24     -6746.94        35.70   270.0
1.0500         -6711.26     -6750.85        39.59   299.4
1.1000         -6711.11     -6751.54        40.43   305.7
1.1500         -6710.91     -6750.98        40.07   303.0
1.2000         -6710.87     -6747.30        36.42   275.4
1.2500         -6711.17     -6751.43        40.26   304.5
1.3000         -6710.81     -6751.20        40.39   305.4
1.3500         -6710.66     -6751.12        40.46   306.0
1.4000         -6711.12     -6748.79        37.67   284.9
1.4500         -6710.88     -6750.90        40.02   302.7
1.5000         -6710.75     -6749.25        38.50   291.2
1.5500         -6711.02     -6751.35        40.33   305.0
1.6000         -6710.87     -6750.47        39.60   299.5
1.6500         -6710.90     -6753.03        42.13   318.6
1.7000         -6710.69     -6748.57        37.88   286.5
1.7500         -6711.01     -6750.97        39.96   302.2
1.8000         -6710.93     -6751.56        40.63   307.2
1.8500         -6710.84     -6748.26        37.42   283.0
1.9000         -6710.98     -6749.13        38.15   288.5
1.9500         -6710.98     -6752.17        41.19   311.5
2.0000         -6710.73     -6749.66        38.93   294.4
