Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -6786.96     -6786.96         0.00     0.0
0.0500         -6771.19     -6783.24        12.05    91.1
0.1000         -6757.02     -6776.00        18.97   143.5
0.1500         -6746.85     -6770.39        23.54   178.0
0.2000         -6737.90     -6750.41        12.51    94.6
0.2500         -6731.13     -6764.39        33.25   251.5
0.3000         -6725.89     -6758.45        32.56   246.2
0.3500         -6722.18     -6758.33        36.15   273.4
0.4000         -6719.44     -6749.10        29.66   224.3
0.4500         -6716.14     -6758.50        42.36   320.4
0.5000         -6714.23     -6743.24        29.01   219.4
0.5500         -6713.55     -6755.52        41.98   317.5
0.6000         -6711.33     -6748.63        37.30   282.1
0.6500         -6710.29     -6750.36        40.08   303.1
0.7000         -6709.79     -6744.43        34.64   262.0
0.7500         -6709.77     -6752.90        43.12   326.1
0.8000         -6709.06     -6749.43        40.37   305.3
0.8500         -6709.00     -6747.92        38.92   294.3
0.9000         -6708.99     -6749.04        40.06   302.9
0.9500         -6708.75     -6753.27        44.52   336.7
1.0000         -6708.57     -6745.59        37.02   280.0
1.0500         -6708.70     -6749.42        40.72   307.9
1.1000         -6708.41     -6750.14        41.73   315.6
1.1500         -6708.22     -6749.47        41.25   312.0
1.2000         -6708.22     -6745.40        37.19   281.2
1.2500         -6708.60     -6750.51        41.91   316.9
1.3000         -6708.14     -6751.09        42.95   324.8
1.3500         -6708.08     -6749.27        41.19   311.5
1.4000         -6708.56     -6747.61        39.06   295.4
1.4500         -6708.21     -6750.35        42.15   318.7
1.5000         -6708.02     -6747.42        39.39   297.9
1.5500         -6708.27     -6750.57        42.31   320.0
1.6000         -6708.18     -6747.92        39.74   300.5
1.6500         -6708.35     -6752.45        44.10   333.5
1.7000         -6708.11     -6745.43        37.31   282.2
1.7500         -6708.33     -6749.96        41.63   314.8
1.8000         -6708.37     -6749.91        41.54   314.1
1.8500         -6708.07     -6747.76        39.69   300.1
1.9000         -6708.19     -6747.25        39.06   295.4
1.9500         -6708.39     -6749.96        41.56   314.3
2.0000         -6708.08     -6748.71        40.63   307.3
2.0500         -6708.39     -6749.73        41.34   312.6
2.1000         -6708.40     -6750.41        42.01   317.7
2.1500         -6707.97     -6749.50        41.53   314.1
2.2000         -6708.13     -6747.02        38.89   294.1
2.2500         -6708.28     -6749.28        41.00   310.0
2.3000         -6708.10     -6748.11        40.01   302.6
2.3500         -6707.94     -6749.79        41.85   316.5
2.4000         -6708.43     -6748.95        40.52   306.4
2.4500         -6708.11     -6751.49        43.37   328.0
2.5000         -6708.08     -6747.48        39.40   297.9
2.5500         -6708.21     -6747.62        39.41   298.0
2.6000         -6708.37     -6749.03        40.66   307.5
2.6500         -6708.29     -6749.71        41.42   313.2
2.7000         -6707.96     -6747.57        39.62   299.6
2.7500         -6708.35     -6749.41        41.05   310.5
2.8000         -6708.10     -6748.25        40.15   303.6
2.8500         -6708.08     -6747.90        39.82   301.1
2.9000         -6708.30     -6749.40        41.11   310.9
2.9500         -6708.22     -6749.77        41.55   314.2
3.0000         -6708.01     -6749.28        41.27   312.1
3.0500         -6708.04     -6749.32        41.28   312.2
3.1000         -6708.27     -6748.74        40.47   306.0
3.1500         -6708.16     -6748.02        39.86   301.4
3.2000         -6708.28     -6750.14        41.85   316.5
3.2500         -6708.27     -6747.13        38.85   293.8
3.3000         -6708.20     -6751.02        42.82   323.8
3.3500         -6708.23     -6748.37        40.14   303.6
3.4000         -6708.23     -6747.66        39.42   298.1
3.4500         -6708.24     -6748.20        39.95   302.2
3.5000         -6708.14     -6747.55        39.42   298.1
3.5500         -6708.07     -6747.36        39.29   297.1
3.6000         -6708.42     -6746.67        38.25   289.2
3.6500         -6708.28     -6750.60        42.32   320.0
3.7000         -6708.13     -6747.62        39.49   298.6
3.7500         -6708.39     -6747.97        39.58   299.3
3.8000         -6708.26     -6748.67        40.41   305.6
3.8500         -6708.30     -6747.67        39.36   297.7
3.9000         -6708.24     -6748.46        40.22   304.1
3.9500         -6708.30     -6750.27        41.98   317.5
4.0000         -6708.27     -6748.65        40.38   305.4
4.0500         -6708.11     -6747.96        39.86   301.4
4.1000         -6708.47     -6750.45        41.98   317.4
4.1500         -6708.04     -6749.40        41.36   312.8
4.2000         -6708.18     -6748.26        40.08   303.1
4.2500         -6708.17     -6748.26        40.09   303.2
4.3000         -6708.24     -6748.90        40.66   307.5
4.3500         -6708.21     -6749.93        41.72   315.5
4.4000         -6708.25     -6748.64        40.38   305.4
4.4500         -6708.38     -6748.04        39.66   299.9
4.5000         -6708.25     -6749.17        40.91   309.4
4.5500         -6708.09     -6748.28        40.18   303.9
4.6000         -6708.41     -6748.43        40.03   302.7
4.6500         -6708.25     -6749.38        41.12   311.0
4.7000         -6708.09     -6749.79        41.70   315.3
4.7500         -6708.40     -6748.53        40.13   303.5
4.8000         -6708.20     -6750.46        42.26   319.6
4.8500         -6708.24     -6750.44        42.20   319.1
4.9000         -6708.12     -6749.39        41.28   312.1
4.9500         -6708.19     -6750.29        42.10   318.4
5.0000         -6708.25     -6751.17        42.92   324.5
5.0500         -6708.37     -6748.18        39.81   301.1
5.1000         -6708.20     -6748.97        40.77   308.3
5.1500         -6708.16     -6750.50        42.35   320.2
5.2000         -6708.21     -6749.00        40.79   308.4
5.2500         -6708.18     -6747.08        38.90   294.2
5.3000         -6708.12     -6749.46        41.34   312.6
5.3500         -6708.36     -6749.52        41.16   311.2
5.4000         -6708.02     -6748.37        40.35   305.2
5.4500         -6708.39     -6747.90        39.51   298.8
5.5000         -6708.27     -6749.42        41.15   311.2
5.5500         -6708.20     -6749.06        40.87   309.1
5.6000         -6708.35     -6747.11        38.76   293.1
5.6500         -6708.10     -6749.06        40.97   309.8
5.7000         -6708.27     -6749.05        40.77   308.4
5.7500         -6708.15     -6749.96        41.82   316.2
5.8000         -6708.23     -6747.46        39.23   296.7
5.8500         -6708.16     -6748.18        40.02   302.6
5.9000         -6708.09     -6748.06        39.97   302.3
5.9500         -6708.25     -6749.75        41.51   313.9
6.0000         -6708.21     -6748.19        39.98   302.4
6.0500         -6708.11     -6748.66        40.55   306.6
6.1000         -6708.36     -6748.73        40.36   305.2
6.1500         -6708.21     -6749.55        41.34   312.7
6.2000         -6708.09     -6750.29        42.20   319.1
6.2500         -6708.16     -6746.93        38.77   293.2
6.3000         -6708.14     -6746.93        38.78   293.3
6.3500         -6708.35     -6749.30        40.95   309.7
6.4000         -6708.07     -6749.10        41.03   310.3
6.4500         -6708.13     -6748.64        40.51   306.4
6.5000         -6708.35     -6748.02        39.67   300.0
6.5500         -6708.20     -6748.17        39.97   302.3
6.6000         -6708.23     -6750.18        41.95   317.2
6.6500         -6708.17     -6748.28        40.11   303.3
6.7000         -6708.05     -6749.09        41.04   310.4
6.7500         -6708.32     -6748.66        40.34   305.1
6.8000         -6708.15     -6748.45        40.30   304.8
6.8500         -6708.22     -6748.69        40.47   306.1
6.9000         -6708.12     -6748.47        40.36   305.2
6.9500         -6708.14     -6747.92        39.78   300.8
7.0000         -6708.09     -6749.23        41.14   311.1
