Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -6786.96     -6786.96         0.00     0.0
0.0500         -6769.66     -6782.70        13.04    98.6
0.1000         -6754.05     -6774.77        20.71   156.6
0.1500         -6742.82     -6768.54        25.72   194.5
0.2000         -6732.95     -6747.10        14.15   107.0
0.2500         -6725.56     -6761.81        36.25   274.1
0.3000         -6719.64     -6755.34        35.71   270.0
0.3500         -6715.60     -6754.59        38.99   294.9
0.4000         -6712.52     -6745.29        32.77   247.8
0.4500         -6709.06     -6755.53        46.46   351.4
0.5000         -6706.88     -6739.09        32.20   243.5
0.5500         -6706.12     -6751.53        45.41   343.4
0.6000         -6703.85     -6745.65        41.80   316.1
0.6500         -6703.00     -6746.96        43.96   332.4
0.7000         -6702.23     -6741.36        39.13   295.9
0.7500         -6702.36     -6749.62        47.25   357.4
0.8000         -6701.35     -6745.49        44.13   333.8
0.8500         -6701.30     -6743.07        41.77   315.9
0.9000         -6701.07     -6745.26        44.19   334.2
0.9500         -6700.87     -6750.06        49.19   372.0
1.0000         -6700.70     -6741.55        40.85   308.9
1.0500         -6700.68     -6744.70        44.02   332.9
1.1000         -6700.70     -6745.39        44.69   338.0
1.1500         -6700.29     -6744.31        44.02   332.9
1.2000         -6700.46     -6742.66        42.20   319.2
1.2500         -6700.68     -6745.95        45.28   342.4
1.3000         -6700.21     -6748.89        48.69   368.2
1.3500         -6700.27     -6745.91        45.64   345.2
1.4000         -6700.62     -6744.75        44.13   333.7
1.4500         -6700.23     -6743.66        43.42   328.4
1.5000         -6700.10     -6743.73        43.63   330.0
1.5500         -6700.34     -6745.24        44.91   339.6
1.6000         -6700.15     -6744.14        43.99   332.7
1.6500         -6700.29     -6747.22        46.93   354.9
1.7000         -6699.97     -6742.25        42.28   319.7
1.7500         -6700.52     -6744.46        43.94   332.3
1.8000         -6700.22     -6746.20        45.99   347.8
1.8500         -6700.20     -6744.86        44.65   337.7
1.9000         -6700.44     -6746.37        45.93   347.4
1.9500         -6700.33     -6747.51        47.18   356.8
2.0000         -6700.08     -6745.11        45.03   340.6
2.0500         -6700.33     -6744.32        43.98   332.6
2.1000         -6700.21     -6744.38        44.17   334.0
2.1500         -6700.11     -6746.08        45.97   347.6
2.2000         -6700.21     -6744.13        43.93   332.2
2.2500         -6700.21     -6744.27        44.06   333.2
2.3000         -6700.22     -6745.69        45.47   343.9
2.3500         -6699.71     -6743.52        43.81   331.3
2.4000         -6700.43     -6743.77        43.34   327.7
2.4500         -6700.33     -6745.98        45.66   345.3
2.5000         -6700.06     -6744.32        44.26   334.7
2.5500         -6700.18     -6743.52        43.34   327.7
2.6000         -6700.18     -6745.30        45.12   341.2
2.6500         -6700.04     -6746.48        46.45   351.2
2.7000         -6700.17     -6743.09        42.92   324.5
2.7500         -6700.30     -6743.41        43.11   326.0
2.8000         -6700.33     -6745.02        44.69   338.0
2.8500         -6700.06     -6743.74        43.68   330.3
2.9000         -6700.29     -6744.98        44.69   338.0
2.9500         -6700.36     -6746.29        45.93   347.3
3.0000         -6700.08     -6744.96        44.88   339.4
3.0500         -6700.30     -6745.01        44.71   338.1
3.1000         -6700.47     -6745.01        44.55   336.9
3.1500         -6700.35     -6747.20        46.86   354.4
3.2000         -6700.10     -6745.73        45.62   345.0
3.2500         -6700.20     -6744.35        44.15   333.8
3.3000         -6700.07     -6743.97        43.90   332.0
3.3500         -6700.21     -6746.12        45.91   347.2
3.4000         -6700.22     -6743.25        43.03   325.4
3.4500         -6700.22     -6746.29        46.07   348.4
3.5000         -6700.17     -6745.88        45.71   345.7
3.5500         -6700.09     -6744.93        44.85   339.1
3.6000         -6700.15     -6746.48        46.32   350.3
3.6500         -6700.39     -6745.48        45.08   340.9
3.7000         -6699.97     -6744.45        44.48   336.4
3.7500         -6700.19     -6744.53        44.35   335.4
3.8000         -6700.19     -6745.33        45.14   341.4
3.8500         -6700.11     -6745.36        45.25   342.2
3.9000         -6700.35     -6746.25        45.91   347.2
3.9500         -6700.21     -6745.48        45.27   342.3
4.0000         -6700.30     -6745.84        45.54   344.4
4.0500         -6700.09     -6746.01        45.92   347.3
4.1000         -6700.26     -6745.05        44.79   338.7
4.1500         -6700.24     -6744.83        44.59   337.2
4.2000         -6700.31     -6745.57        45.26   342.3
4.2500         -6700.25     -6744.05        43.80   331.2
4.3000         -6700.26     -6746.75        46.48   351.5
4.3500         -6700.23     -6746.01        45.78   346.2
4.4000         -6700.18     -6744.99        44.82   338.9
4.4500         -6700.29     -6744.43        44.14   333.8
4.5000         -6700.15     -6745.56        45.41   343.4
4.5500         -6700.29     -6744.85        44.56   337.0
4.6000         -6700.24     -6743.34        43.09   325.9
4.6500         -6700.13     -6745.43        45.30   342.6
4.7000         -6700.13     -6744.77        44.65   337.6
4.7500         -6700.22     -6744.20        43.97   332.5
4.8000         -6700.19     -6745.12        44.94   339.8
4.8500         -6700.19     -6745.53        45.34   342.9
4.9000         -6700.22     -6744.45        44.23   334.5
