Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000        -1824.582    -1824.582        0.000     0.0
2.5000        -1794.918    -1810.111       15.193   293.8
5.0000        -1795.859    -1811.719       15.860   306.7
7.5000        -1795.742    -1810.931       15.189   293.8
10.0000       -1795.743    -1811.432       15.688   303.4
12.5000       -1795.627    -1810.767       15.140   292.8
15.0000       -1795.590    -1810.857       15.267   295.3
17.5000       -1795.221    -1810.659       15.437   298.6
20.0000       -1795.724    -1811.992       16.268   314.6
22.5000       -1795.925    -1810.955       15.030   290.7
25.0000       -1795.874    -1810.777       14.903   288.2
27.5000       -1796.049    -1811.897       15.849   306.5
30.0000       -1795.948    -1811.497       15.550   300.7
32.5000       -1795.715    -1810.695       14.980   289.7
35.0000       -1795.456    -1810.678       15.222   294.4
37.5000       -1795.514    -1810.565       15.051   291.1
40.0000       -1796.065    -1811.503       15.438   298.6
42.5000       -1795.841    -1811.718       15.877   307.1
45.0000       -1795.703    -1811.870       16.167   312.7
47.5000       -1796.026    -1811.872       15.846   306.5
50.0000       -1795.522    -1810.877       15.355   297.0
